Cluster,Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-,d2h
0,3.0,358.0,5.44,3.0,1.0,50.0,6480.21,4578.16,0.58
1,1.0,176.5,2.88,6.0,12.0,66.25,11050.2,109.81,0.48
2,3.0,226.75,4.38,1.0,1.0,55.0,7181.2,1345.12,0.56
3,1.0,303.14,4.14,3.0,1.0,1000.0,6734.74,326.9,0.57
4,1.0,202.0,2.1,2.0,12.0,46.0,7286.89,101.79,0.56
5,1.0,149.53,4.27,2.0,6.0,52.0,8398.76,96.13,0.54
6,3.0,22.9,2.6,2.0,3.0,55.0,9725.72,60.9,0.51
7,1.0,187.17,3.33,1.0,3.0,10.0,8795.83,140.95,0.53
8,3.0,67.33,100.0,1.0,12.0,70.0,8975.8,192.68,0.52
9,1.0,160.71,4.14,3.0,3.0,1000.0,8181.21,115.92,0.54
10,1.0,222.6,2.4,6.0,1.0,1000.0,6909.06,242.3,0.57
11,3.0,32.0,4.0,6.0,12.0,1000.0,13424.01,59.76,0.43
12,3.0,148.11,4.44,6.0,3.0,50.0,13142.24,356.71,0.44
13,3.0,332.77,3.15,3.0,6.0,37.69,16368.95,549.39,0.37
14,3.0,21.2,100.0,6.0,6.0,46.0,3589.07,119.35,0.63
15,1.0,275.75,5.12,3.0,3.0,66.25,9035.24,188.55,0.52
16,3.0,169.33,2.5,3.0,6.0,1000.0,12539.95,255.3,0.45
17,1.0,332.77,3.0,1.0,6.0,51.54,10834.75,222.92,0.49
18,3.0,343.42,5.42,6.0,6.0,62.5,16223.05,571.64,0.37
19,1.0,28.25,100.0,3.0,12.0,55.0,2437.49,105.33,0.66
20,3.0,263.5,3.75,2.0,6.0,1000.0,11394.08,454.92,0.47
21,3.0,352.33,1.83,1.0,6.0,1000.0,13244.58,898.0,0.44
22,1.0,50.75,100.0,1.0,1.0,77.5,3799.27,119.05,0.63
23,3.0,175.86,4.86,1.0,1.0,1000.0,7424.37,1208.27,0.56
24,1.0,23.7,2.8,1.0,12.0,46.0,7502.95,20.4,0.55
25,1.0,37.33,4.5,1.0,1.0,1000.0,6657.5,46.34,0.57
26,3.0,400.0,100.0,2.0,6.0,40.0,18240.67,565.32,0.33
27,3.0,32.8,2.0,3.0,12.0,46.0,13054.38,66.48,0.44
28,1.0,103.55,5.09,6.0,3.0,67.27,7042.87,75.09,0.56
29,3.0,227.4,3.13,3.0,3.0,52.0,10319.86,765.22,0.5
30,3.0,3.44,3.89,1.0,3.0,70.0,8079.93,11.74,0.54
31,3.0,128.5,2.12,3.0,12.0,1000.0,12867.39,194.45,0.44
32,1.0,10000.0,5.0,3.0,6.0,100.0,16108.33,5644.23,0.39
33,3.0,261.5,3.25,2.0,6.0,62.5,13655.3,444.37,0.43
34,1.0,172.85,2.85,3.0,1.0,51.54,6510.38,188.35,0.57
35,1.0,620.2,3.4,1.0,3.0,1000.0,11686.48,470.01,0.47
36,3.0,67.33,100.0,6.0,12.0,70.0,13626.35,143.93,0.43
37,3.0,34.67,4.5,6.0,1.0,55.0,8932.65,116.39,0.52
38,3.0,176.47,4.0,1.0,6.0,43.16,10865.08,388.64,0.48
39,3.0,10000.0,4.33,6.0,3.0,1000.0,7877.03,40649.0,0.83
40,1.0,193.33,3.42,6.0,1.0,62.5,5897.63,197.21,0.59
41,1.0,30.5,100.0,1.0,3.0,55.0,2751.59,104.18,0.65
42,3.0,185.83,100.0,1.0,6.0,55.0,6047.0,427.81,0.58
43,1.0,366.91,2.91,2.0,1.0,59.09,7077.14,437.44,0.56
44,1.0,185.83,2.67,2.0,3.0,1000.0,8605.97,129.11,0.53
45,1.0,334.67,100.0,3.0,1.0,40.0,3658.26,381.41,0.63
46,1.0,10000.0,5.75,6.0,6.0,77.5,27689.0,3358.95,0.15
47,1.0,244.0,5.2,2.0,1.0,1000.0,8547.38,308.61,0.53
48,1.0,370.0,100.0,6.0,12.0,70.0,8680.21,241.56,0.53
49,1.0,10000.0,2.0,1.0,6.0,1000.0,22980.33,5706.43,0.25
50,1.0,321.7,4.5,3.0,6.0,28.0,9640.93,209.5,0.51
51,1.0,184.17,4.83,6.0,12.0,1000.0,7152.96,102.08,0.56
52,1.0,276.42,4.17,3.0,12.0,55.0,10032.59,163.19,0.5
53,3.0,165.25,4.0,2.0,12.0,66.25,14288.83,252.76,0.41
54,1.0,187.17,5.17,6.0,3.0,1000.0,8864.63,129.44,0.53
55,3.0,289.12,4.0,2.0,1.0,1000.0,7213.59,2199.49,0.56
56,1.0,322.4,4.5,2.0,12.0,1000.0,13421.62,178.56,0.43
57,3.0,157.11,4.67,6.0,12.0,40.0,15065.54,247.58,0.4
58,3.0,253.5,4.0,3.0,3.0,1000.0,12377.98,621.0,0.45
59,3.0,23.0,5.4,2.0,12.0,1000.0,10136.56,52.35,0.5
60,1.0,277.75,3.5,6.0,6.0,1000.0,12335.73,179.0,0.45
61,1.0,41.0,4.0,6.0,6.0,28.0,7541.38,32.69,0.55
62,1.0,700.0,100.0,3.0,3.0,70.0,12839.33,466.31,0.44
63,1.0,173.57,5.57,2.0,6.0,1000.0,10419.47,104.93,0.49
64,3.0,34.33,100.0,6.0,1.0,40.0,3606.66,173.05,0.63
65,3.0,322.3,5.4,1.0,3.0,1000.0,12490.42,753.19,0.45
66,1.0,178.33,1.83,1.0,1.0,70.0,6129.81,190.78,0.58
67,3.0,39.55,5.18,1.0,12.0,59.09,10744.55,93.72,0.49
68,3.0,247.22,3.0,6.0,6.0,1000.0,16581.02,424.92,0.37
69,1.0,10000.0,2.33,6.0,3.0,40.0,23224.67,4114.1,0.24
70,1.0,367.0,100.0,3.0,6.0,1000.0,8483.73,262.96,0.53
71,1.0,10000.0,3.17,1.0,3.0,55.0,20594.5,6122.32,0.3
72,3.0,622.0,3.8,3.0,1.0,1000.0,5805.34,7751.01,0.6
73,1.0,278.0,100.0,2.0,12.0,1000.0,7750.97,202.8,0.55
74,1.0,5.75,4.5,2.0,3.0,55.0,7355.2,8.28,0.56
75,3.0,412.88,5.25,6.0,3.0,1000.0,14830.74,902.76,0.4
76,1.0,251.25,100.0,6.0,3.0,55.0,4034.83,233.0,0.63
77,3.0,670.0,100.0,2.0,1.0,40.0,7339.43,2745.88,0.56
78,1.0,10000.0,1.33,2.0,6.0,70.0,27603.0,4291.2,0.15
79,1.0,10000.0,5.0,1.0,1.0,1000.0,4502.13,21020.67,0.69
80,3.0,420.4,3.8,6.0,1.0,1000.0,4599.96,5427.22,0.62
81,3.0,26.25,100.0,3.0,12.0,77.5,5425.53,117.28,0.6
82,1.0,10000.0,5.0,3.0,1.0,100.0,4746.0,16637.67,0.66
83,3.0,392.91,3.18,2.0,1.0,42.73,5933.87,2962.23,0.59
84,1.0,159.29,3.43,3.0,12.0,1000.0,7483.97,101.43,0.55
85,3.0,525.5,4.25,2.0,3.0,1000.0,13214.4,1537.27,0.44
86,1.0,4.8,3.2,3.0,6.0,1000.0,6333.24,6.65,0.58
87,1.0,550.0,4.5,1.0,6.0,1000.0,15555.0,365.65,0.39
88,3.0,7.33,100.0,3.0,3.0,40.0,2035.65,101.66,0.67
89,1.0,251.0,2.0,1.0,12.0,1000.0,6009.4,156.06,0.58
90,1.0,337.33,100.0,6.0,12.0,1000.0,6159.51,249.22,0.58
