Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,2.0,3.0,3.0,4263000.0,2048.0,11672.5,171.12,0.42
1,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.48
2,3.0,3.0,1.88,5542750.0,2048.0,10964.8,291.3,0.61
3,3.0,2.0,2.0,4174181.82,512.0,10698.98,295.05,0.62
4,1.0,3.0,6.0,2184000.0,1024.0,12757.33,74.58,0.3
5,1.0,6.0,2.0,4361500.0,512.0,11244.08,87.83,0.37
6,2.0,1.0,6.0,4263000.0,1024.0,12811.25,152.37,0.36
7,1.0,6.0,12.0,5334000.0,512.0,13498.0,70.3,0.28
8,1.0,3.0,2.22,4956000.0,512.0,11186.22,87.74,0.37
9,1.0,2.0,2.1,3541600.0,512.0,11427.98,92.43,0.36
10,2.0,6.0,1.89,3818444.44,2048.0,11113.92,178.61,0.45
11,3.0,1.0,6.0,5334000.0,512.0,11856.33,252.0,0.52
12,1.0,1.0,2.29,4722000.0,512.0,11516.74,86.94,0.36
13,2.0,1.0,1.67,2929333.33,1024.0,9884.82,212.16,0.52
14,3.0,6.0,9.0,5596666.67,512.0,17252.0,176.78,0.29
15,1.0,6.0,2.0,5473428.57,2048.0,10633.29,92.0,0.39
16,3.0,2.0,12.0,2184000.0,1024.0,15572.33,197.82,0.35
17,2.0,1.0,2.11,3321555.56,512.0,10659.46,197.59,0.48
18,2.0,2.0,1.91,4174181.82,512.0,10895.02,193.17,0.47
19,1.0,1.0,6.0,3937333.33,1024.0,14105.33,68.46,0.25
20,1.0,6.0,9.0,4263000.0,2048.0,13769.0,69.18,0.26
21,2.0,3.0,9.0,4263000.0,512.0,13815.25,141.56,0.32
22,2.0,3.0,12.0,5334000.0,2048.0,14610.33,132.63,0.28
23,2.0,6.0,2.0,4722000.0,1024.0,10937.83,180.43,0.45
24,1.0,2.0,9.0,5596666.67,2048.0,19320.0,51.41,0.05
25,3.0,3.0,2.0,3937333.33,1024.0,11133.4,285.23,0.59
26,3.0,2.0,9.0,5334000.0,512.0,15252.67,201.55,0.37
27,1.0,1.0,6.0,5596666.67,512.0,14213.0,69.5,0.25
28,2.0,1.0,12.0,4263000.0,2048.0,13913.25,140.75,0.32
29,1.0,3.0,2.17,4588666.67,1024.0,10971.13,90.3,0.38
30,3.0,2.0,2.0,4490444.44,2048.0,10756.51,294.24,0.62
31,1.0,6.0,12.0,5334000.0,1024.0,13840.33,68.13,0.26
32,2.0,2.0,1.2,5510400.0,1024.0,9092.2,228.78,0.57
33,3.0,3.0,2.0,4083142.86,512.0,11322.41,283.0,0.59
34,3.0,6.0,6.0,5596666.67,2048.0,15530.33,198.92,0.36
35,1.0,2.0,12.0,4263000.0,1024.0,20154.25,48.81,0.02
36,3.0,6.0,1.83,3890333.33,1024.0,10704.35,296.65,0.62
37,2.0,2.0,6.0,2184000.0,512.0,12911.67,151.7,0.36
38,2.0,3.0,1.83,3890333.33,1024.0,10682.93,186.89,0.47
39,3.0,6.0,2.0,4263000.0,512.0,11166.65,281.06,0.59
40,1.0,1.0,12.0,5334000.0,1024.0,14980.67,65.54,0.22
41,3.0,2.0,2.22,5043555.56,1024.0,11194.16,281.79,0.59
42,2.0,3.0,6.0,5334000.0,512.0,12735.33,151.82,0.36
43,1.0,3.0,12.0,3937333.33,1024.0,12616.67,73.99,0.31
44,3.0,3.0,9.0,5334000.0,512.0,16571.33,187.68,0.32
45,1.0,3.0,1.4,2624800.0,2048.0,9684.9,100.42,0.43
46,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.57
47,3.0,6.0,2.0,6297142.86,2048.0,11426.3,275.15,0.57
48,1.0,3.0,6.0,2184000.0,2048.0,12296.33,76.1,0.32
49,1.0,2.0,3.0,4263000.0,2048.0,14277.5,68.02,0.25
50,3.0,3.0,12.0,2184000.0,2048.0,18139.67,170.82,0.26
51,3.0,1.0,1.75,4263000.0,512.0,9764.45,324.8,0.69
52,3.0,3.0,6.0,5596666.67,1024.0,15432.67,198.56,0.36
53,3.0,1.0,12.0,5334000.0,512.0,12499.33,239.18,0.49
54,1.0,2.0,9.0,2184000.0,512.0,19119.33,51.85,0.06
55,3.0,1.0,6.0,4263000.0,2048.0,12131.5,249.91,0.51
56,3.0,3.0,6.0,2184000.0,512.0,15176.67,198.85,0.36
57,1.0,6.0,6.0,4263000.0,512.0,13000.5,72.91,0.29
58,2.0,6.0,6.0,4263000.0,2048.0,13100.5,148.53,0.35
59,2.0,2.0,12.0,3937333.33,1024.0,14085.33,143.47,0.31
