Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,2.0,6.0,1.6,3620400.0,512.0,10955.02,180.75,0.6
1,3.0,3.0,12.0,5334000.0,2048.0,17869.67,172.98,0.3
2,3.0,6.0,2.2,5668000.0,1024.0,11955.9,262.38,0.66
3,2.0,3.0,6.0,5596666.67,512.0,12615.67,153.16,0.49
4,2.0,1.0,2.2,6562400.0,1024.0,11197.96,186.0,0.6
5,1.0,1.0,1.67,524666.67,512.0,10293.67,95.1,0.58
6,3.0,2.0,2.0,3620400.0,2048.0,10559.28,300.65,0.77
7,1.0,3.0,1.75,6555000.0,512.0,10083.75,97.67,0.59
8,2.0,1.0,2.0,3995500.0,2048.0,10805.0,189.21,0.62
9,1.0,3.0,1.8,6562400.0,1024.0,10365.48,94.8,0.57
10,2.0,2.0,2.0,1050000.0,512.0,10973.87,190.44,0.61
11,3.0,2.0,2.2,1572800.0,1024.0,11198.24,281.98,0.72
12,1.0,2.0,2.0,4616000.0,2048.0,11161.48,94.08,0.53
13,1.0,3.0,2.0,2446666.67,2048.0,10786.53,91.75,0.55
14,3.0,3.0,1.86,4834571.43,1024.0,10695.83,299.16,0.76
15,2.0,3.0,2.4,7558000.0,2048.0,11178.84,178.41,0.59
16,3.0,1.0,1.5,4460000.0,512.0,9473.25,328.11,0.85
17,2.0,2.0,2.0,3759000.0,1024.0,11023.53,192.41,0.61
18,3.0,2.0,9.0,3937333.33,512.0,15195.0,204.93,0.45
19,3.0,6.0,9.0,3937333.33,1024.0,17441.33,178.73,0.33
20,2.0,6.0,2.0,4672400.0,2048.0,11288.06,174.71,0.58
21,2.0,2.0,9.0,5596666.67,2048.0,13945.33,142.48,0.42
22,1.0,2.0,1.5,3890333.33,1024.0,9570.83,106.62,0.62
23,1.0,2.0,9.0,5596666.67,2048.0,19320.0,51.41,0.07
24,1.0,1.0,1.33,3843333.33,2048.0,9873.3,98.26,0.6
25,1.0,1.0,2.0,105000000.0,512.0,10921.9,91.02,0.54
26,2.0,2.0,2.0,1506500.0,2048.0,11295.25,184.65,0.59
27,1.0,2.0,12.0,3937333.33,2048.0,20201.0,50.74,0.02
28,3.0,3.0,2.33,3843333.33,2048.0,12267.67,250.76,0.63
29,2.0,3.0,2.67,3674666.67,1024.0,11582.67,170.94,0.56
