Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,1.0,1.0,1.75,4885250.0,2048.0,10494.18,93.83,0.56
1,3.0,3.0,6.0,2184000.0,512.0,15176.67,198.85,0.42
2,3.0,3.0,1.75,5507500.0,512.0,10949.38,287.95,0.72
3,2.0,1.0,1.83,2184000.0,1024.0,9976.98,210.51,0.67
4,3.0,2.0,1.25,4263000.0,2048.0,9147.15,343.41,0.88
5,2.0,2.0,2.43,4722000.0,512.0,12414.43,163.87,0.5
6,1.0,6.0,2.67,2184000.0,512.0,12343.33,80.03,0.45
7,1.0,2.0,2.14,3259428.57,2048.0,11608.17,89.59,0.5
8,3.0,6.0,2.4,3620400.0,2048.0,12578.0,242.44,0.59
9,2.0,6.0,2.2,4514800.0,512.0,11359.24,173.25,0.56
10,2.0,6.0,12.0,4263000.0,1024.0,15523.5,126.78,0.31
11,2.0,6.0,2.0,1900500.0,1024.0,11108.77,178.98,0.58
12,1.0,1.0,12.0,5596666.67,1024.0,14895.33,66.85,0.3
13,1.0,3.0,2.67,3937333.33,2048.0,11806.67,81.32,0.48
14,2.0,3.0,6.0,2184000.0,1024.0,12960.0,153.73,0.47
15,1.0,3.0,2.33,2929333.33,512.0,11332.33,86.22,0.51
16,2.0,2.0,6.0,2184000.0,2048.0,13278.33,150.11,0.45
17,3.0,1.0,1.88,3081750.0,2048.0,10204.73,309.1,0.78
18,3.0,6.0,1.5,5381000.0,1024.0,10101.0,307.48,0.79
19,3.0,6.0,12.0,4263000.0,2048.0,18544.75,168.43,0.27
20,3.0,3.0,2.0,5578000.0,1024.0,11289.6,278.57,0.69
21,1.0,1.0,2.0,2184000.0,512.0,10870.67,90.3,0.54
22,3.0,3.0,9.0,5334000.0,2048.0,16997.0,182.91,0.33
23,1.0,3.0,1.33,5596666.67,1024.0,9652.6,101.44,0.61
24,2.0,3.0,2.2,3305200.0,1024.0,11288.54,177.08,0.57
25,1.0,3.0,9.0,5596666.67,2048.0,12706.0,73.48,0.43
26,3.0,1.0,2.0,4460000.0,512.0,10570.92,293.64,0.75
27,2.0,3.0,2.0,3843333.33,512.0,10895.7,181.69,0.6
28,3.0,6.0,2.0,105000000.0,1024.0,11240.23,280.33,0.7
