Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,2.0,2.0,6.0,4263000.0,2048.0,13039.25,151.05,0.35
1,3.0,6.0,9.0,4263000.0,512.0,17237.5,179.19,0.29
2,3.0,6.0,9.0,5596666.67,2048.0,17184.33,178.32,0.29
3,3.0,6.0,12.0,2184000.0,2048.0,18585.67,170.2,0.25
4,1.0,6.0,12.0,4263000.0,2048.0,13929.5,67.49,0.26
5,3.0,3.0,12.0,2184000.0,512.0,17941.33,173.21,0.27
6,1.0,3.0,6.0,5596666.67,2048.0,12318.0,75.97,0.32
7,2.0,6.0,1.75,4885250.0,512.0,10753.99,182.98,0.46
8,1.0,1.0,2.0,105000000.0,2048.0,10621.53,93.98,0.39
9,2.0,3.0,2.11,4868444.44,1024.0,10974.61,181.3,0.45
10,1.0,3.0,2.0,3906000.0,1024.0,10805.2,90.99,0.38
11,3.0,2.0,9.0,3937333.33,2048.0,15124.67,199.75,0.37
12,3.0,2.0,12.0,4263000.0,512.0,15980.0,191.5,0.33
13,2.0,2.0,9.0,5334000.0,1024.0,13691.67,145.25,0.33
14,3.0,1.0,12.0,3937333.33,2048.0,12408.33,240.29,0.49
15,3.0,2.0,6.0,5596666.67,2048.0,13978.33,218.3,0.42
16,3.0,2.0,2.11,3906000.0,2048.0,10861.29,292.23,0.61
17,3.0,3.0,6.0,5334000.0,1024.0,15404.67,201.26,0.36
18,3.0,3.0,2.12,5542750.0,512.0,11514.54,277.52,0.57
19,1.0,3.0,1.78,4402888.89,2048.0,10274.61,95.41,0.41
20,3.0,1.0,6.0,4263000.0,512.0,11935.75,252.14,0.52
21,3.0,6.0,2.0,6783142.86,1024.0,11520.37,272.21,0.56
22,1.0,2.0,1.89,4371555.56,2048.0,10803.48,95.68,0.39
23,1.0,2.0,6.0,3937333.33,2048.0,17261.67,57.12,0.13
24,1.0,2.0,2.0,2882333.33,1024.0,11101.92,94.1,0.37
25,2.0,2.0,1.86,4010857.14,512.0,10591.81,199.72,0.49
26,2.0,2.0,12.0,4263000.0,512.0,14372.75,141.6,0.3
27,2.0,1.0,1.89,4956000.0,512.0,10138.63,206.91,0.51
28,1.0,1.0,2.0,2660857.14,1024.0,9419.87,103.88,0.44
29,1.0,3.0,1.91,4626727.27,512.0,10585.81,92.98,0.39
30,3.0,1.0,2.17,4767000.0,2048.0,10516.05,302.77,0.63
31,2.0,6.0,12.0,5596666.67,512.0,15552.0,129.68,0.25
32,3.0,1.0,1.89,3906000.0,1024.0,10300.43,304.72,0.64
33,2.0,1.0,2.0,6297142.86,2048.0,10843.13,189.09,0.47
34,2.0,1.0,9.0,3937333.33,512.0,13307.67,145.76,0.34
35,3.0,3.0,1.88,3739250.0,1024.0,10821.58,293.79,0.61
36,1.0,6.0,2.0,4039400.0,1024.0,10990.6,89.77,0.38
37,1.0,1.0,2.11,3906000.0,2048.0,11014.56,89.83,0.38
38,3.0,2.0,9.0,4263000.0,1024.0,15336.0,198.87,0.36
39,3.0,2.0,1.71,1909428.57,1024.0,10259.11,307.8,0.65
40,2.0,6.0,12.0,3937333.33,2048.0,15159.67,130.91,0.26
41,3.0,3.0,2.11,3906000.0,2048.0,11452.49,278.05,0.57
42,1.0,3.0,9.0,2184000.0,1024.0,12581.33,75.95,0.31
43,1.0,6.0,1.5,5578000.0,512.0,10262.67,95.96,0.41
44,2.0,6.0,6.0,5334000.0,1024.0,13082.33,145.93,0.35
45,2.0,3.0,2.0,4885250.0,2048.0,10925.19,181.22,0.45
46,2.0,1.0,9.0,3937333.33,1024.0,13883.67,140.89,0.32
47,2.0,1.0,1.89,4402888.89,1024.0,10297.08,204.72,0.5
48,1.0,1.0,12.0,3937333.33,1024.0,15015.67,65.25,0.21
49,1.0,6.0,12.0,5334000.0,1024.0,13840.33,68.13,0.26
50,2.0,3.0,9.0,5334000.0,1024.0,13840.0,141.1,0.32
51,1.0,2.0,6.0,4263000.0,512.0,17109.75,57.58,0.13
52,2.0,1.0,6.0,4263000.0,1024.0,12811.25,152.37,0.36
53,1.0,6.0,2.2,4830000.0,2048.0,11305.9,86.91,0.36
54,1.0,1.0,2.0,4371555.56,512.0,10955.01,92.09,0.38
55,2.0,1.0,9.0,2184000.0,2048.0,13699.67,143.23,0.32
56,1.0,6.0,6.0,4263000.0,512.0,13000.5,72.91,0.29
57,2.0,6.0,2.14,4834571.43,1024.0,11392.81,174.46,0.43
58,3.0,6.0,9.0,2184000.0,1024.0,17342.0,182.79,0.29
59,2.0,6.0,9.0,5596666.67,2048.0,14380.67,136.99,0.3
60,3.0,6.0,6.0,3937333.33,1024.0,15641.33,197.08,0.35
61,2.0,2.0,12.0,5334000.0,1024.0,14423.67,140.34,0.3
62,1.0,3.0,6.0,2184000.0,512.0,12849.33,73.42,0.3
63,3.0,6.0,1.8,4984400.0,512.0,10758.93,291.19,0.61
64,2.0,2.0,9.0,2184000.0,512.0,14223.67,143.23,0.31
65,1.0,2.0,12.0,5596666.67,2048.0,20039.67,51.36,0.02
