Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,3.0,6.0,6.0,4263000.0,1024.0,15698.5,195.38,0.35
1,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.57
2,1.0,1.0,1.89,5509111.11,2048.0,10659.6,92.39,0.39
3,1.0,6.0,12.0,5334000.0,512.0,13498.0,70.3,0.28
4,3.0,3.0,6.0,4263000.0,512.0,15220.5,199.67,0.36
5,1.0,2.0,2.25,4885250.0,512.0,11911.02,87.9,0.34
6,1.0,3.0,2.0,4010857.14,2048.0,10844.41,89.75,0.38
7,1.0,3.0,6.0,4263000.0,1024.0,12563.0,75.67,0.31
8,3.0,3.0,2.11,4956000.0,512.0,11561.93,275.16,0.57
9,2.0,1.0,2.0,2424250.0,1024.0,10450.24,199.78,0.49
10,2.0,3.0,9.0,5334000.0,2048.0,13717.33,144.02,0.33
11,3.0,2.0,1.86,2660857.14,2048.0,10443.51,303.73,0.64
12,3.0,1.0,1.8,3541600.0,512.0,10017.76,314.67,0.67
13,2.0,2.0,2.25,4164500.0,512.0,11889.46,174.57,0.42
14,1.0,2.0,6.0,3937333.33,1024.0,17302.33,56.95,0.13
15,1.0,6.0,2.1,3541600.0,512.0,11192.06,88.79,0.37
16,2.0,3.0,2.09,3696000.0,512.0,11096.23,179.62,0.45
17,3.0,2.0,1.86,3259428.57,512.0,10405.36,303.75,0.64
18,1.0,3.0,2.0,6295000.0,1024.0,10896.3,90.71,0.38
19,3.0,3.0,6.0,5334000.0,2048.0,15493.33,198.59,0.36
20,1.0,2.0,1.86,3970571.43,1024.0,10679.63,98.52,0.39
21,1.0,1.0,9.0,5334000.0,512.0,14920.0,65.08,0.22
22,2.0,2.0,1.86,3484571.43,1024.0,10641.2,199.02,0.48
23,1.0,2.0,2.14,3259428.57,2048.0,11608.17,89.59,0.35
24,2.0,1.0,9.0,4263000.0,1024.0,13828.25,142.91,0.32
25,3.0,6.0,2.0,4039400.0,2048.0,11409.6,278.54,0.58
26,2.0,6.0,2.0,4555090.91,512.0,11014.54,178.64,0.45
27,3.0,1.0,2.11,3906000.0,1024.0,10730.23,291.51,0.61
28,3.0,2.0,12.0,4263000.0,2048.0,15761.75,194.22,0.34
29,2.0,6.0,12.0,4263000.0,1024.0,15523.5,126.78,0.25
30,1.0,6.0,6.0,4263000.0,1024.0,13024.0,73.2,0.29
31,2.0,6.0,2.17,1354333.33,1024.0,11384.35,175.61,0.43
32,1.0,1.0,12.0,4263000.0,1024.0,14963.0,66.02,0.22
33,3.0,1.0,6.0,5334000.0,512.0,11856.33,252.0,0.52
34,2.0,2.0,12.0,2184000.0,512.0,14054.0,143.0,0.31
35,3.0,6.0,6.0,5334000.0,512.0,15481.0,198.98,0.36
36,2.0,3.0,6.0,4263000.0,1024.0,12927.0,153.53,0.36
37,1.0,3.0,2.0,4868444.44,512.0,10721.22,91.7,0.39
38,2.0,2.0,6.0,2184000.0,2048.0,13278.33,150.11,0.35
39,2.0,1.0,2.0,4885250.0,2048.0,10519.77,197.87,0.49
40,3.0,3.0,2.0,105000000.0,1024.0,11108.13,290.33,0.6
41,3.0,2.0,9.0,2184000.0,512.0,15153.67,204.53,0.37
42,2.0,2.0,1.86,5360857.14,2048.0,10725.24,195.54,0.48
43,2.0,1.0,12.0,5596666.67,2048.0,14011.67,139.31,0.31
44,2.0,6.0,6.0,4263000.0,2048.0,13100.5,148.53,0.35
45,2.0,1.0,2.0,105000000.0,512.0,10638.43,196.16,0.48
46,3.0,1.0,12.0,2184000.0,512.0,12349.33,238.85,0.49
47,1.0,1.0,12.0,5334000.0,512.0,15054.33,64.46,0.21
48,3.0,1.0,1.91,3696000.0,2048.0,10254.97,307.86,0.65
49,3.0,6.0,1.83,5334000.0,1024.0,11077.33,282.53,0.59
