Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,2.0,2.0,9.0,5596666.67,1024.0,13718.67,146.73,0.42
1,1.0,1.0,2.17,6342000.0,512.0,11177.2,89.28,0.52
2,2.0,2.0,12.0,3937333.33,512.0,14446.67,141.91,0.38
3,2.0,2.0,9.0,3937333.33,512.0,14043.0,143.42,0.4
4,2.0,1.0,1.67,2446666.67,512.0,10018.73,208.08,0.66
5,2.0,2.0,12.0,4263000.0,1024.0,14250.25,142.18,0.39
6,2.0,1.0,2.2,5510400.0,1024.0,11062.96,189.13,0.59
7,1.0,2.0,2.6,5352800.0,2048.0,13058.0,75.55,0.41
8,2.0,6.0,2.0,4767000.0,1024.0,11005.52,179.81,0.58
9,1.0,2.0,2.0,4635666.67,512.0,11079.9,94.73,0.52
10,1.0,3.0,1.4,4458400.0,512.0,9669.14,100.6,0.6
11,1.0,3.0,12.0,2184000.0,2048.0,12843.33,73.56,0.42
12,2.0,6.0,9.0,5596666.67,1024.0,14417.33,139.46,0.38
13,3.0,6.0,1.75,1703500.0,1024.0,10985.73,278.46,0.69
14,2.0,3.0,12.0,5334000.0,2048.0,14610.33,132.63,0.36
15,2.0,3.0,2.0,1415200.0,2048.0,10892.74,182.6,0.59
16,3.0,2.0,1.5,4066000.0,1024.0,9939.53,318.19,0.79
17,1.0,3.0,12.0,3937333.33,1024.0,12616.67,73.99,0.43
18,2.0,2.0,2.2,4616000.0,512.0,11622.72,179.5,0.55
19,1.0,1.0,6.0,5334000.0,2048.0,13916.0,69.92,0.36
20,2.0,1.0,6.0,5596666.67,2048.0,12796.0,153.57,0.47
21,3.0,6.0,9.0,3937333.33,1024.0,17441.33,178.73,0.31
22,1.0,6.0,2.75,4263000.0,1024.0,12263.25,79.03,0.45
23,3.0,1.0,2.0,4263000.0,512.0,11210.5,270.94,0.67
24,1.0,3.0,1.2,5510400.0,1024.0,9062.82,106.74,0.64
25,2.0,6.0,1.6,3462800.0,2048.0,10679.64,184.66,0.6
26,1.0,3.0,9.0,3937333.33,512.0,12721.67,73.37,0.43
27,3.0,1.0,6.0,5596666.67,2048.0,12152.67,250.51,0.61
28,3.0,1.0,2.0,4672400.0,1024.0,10700.46,291.11,0.72
29,3.0,3.0,9.0,5596666.67,1024.0,16841.33,181.88,0.33
30,1.0,1.0,1.67,4200000.0,1024.0,10338.43,95.38,0.56
31,1.0,3.0,2.0,105000000.0,512.0,10817.63,91.8,0.54
32,1.0,2.0,2.0,105000000.0,512.0,11043.87,95.33,0.52
33,3.0,1.0,2.0,105000000.0,2048.0,10267.83,308.88,0.76
34,1.0,2.0,2.25,1703500.0,1024.0,11934.95,87.06,0.47
35,2.0,1.0,9.0,2184000.0,2048.0,13699.67,143.23,0.41
36,1.0,2.0,9.0,3937333.33,1024.0,19398.0,50.44,0.05
