Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,3.0,2.0,1.9,3541600.0,1024.0,10457.0,303.1,0.64
1,1.0,1.0,6.0,5334000.0,2048.0,13916.0,69.92,0.26
2,2.0,2.0,2.0,3818444.44,512.0,11009.08,191.43,0.46
3,3.0,2.0,2.22,5421555.56,512.0,11236.67,278.87,0.58
4,1.0,1.0,2.0,4885250.0,2048.0,10803.09,91.29,0.38
5,2.0,6.0,9.0,4263000.0,1024.0,14430.75,138.4,0.3
6,2.0,3.0,1.9,4984400.0,512.0,10822.64,184.76,0.46
7,2.0,3.0,2.1,4039400.0,1024.0,11044.0,180.5,0.45
8,3.0,2.0,12.0,3937333.33,2048.0,15852.0,194.22,0.34
9,3.0,1.0,2.0,3541600.0,512.0,10405.22,301.57,0.64
10,3.0,3.0,2.29,3372000.0,1024.0,11738.79,273.58,0.56
11,2.0,2.0,6.0,5596666.67,2048.0,12920.67,151.1,0.36
12,2.0,2.0,2.0,2983250.0,2048.0,11349.74,182.73,0.44
13,3.0,3.0,9.0,4263000.0,1024.0,17039.25,182.03,0.3
14,2.0,6.0,9.0,5334000.0,2048.0,14467.67,136.59,0.29
15,1.0,3.0,2.37,3605500.0,512.0,11508.48,84.65,0.36
16,2.0,2.0,9.0,4263000.0,2048.0,13746.0,144.29,0.32
17,3.0,3.0,12.0,5596666.67,1024.0,18025.33,172.53,0.27
18,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.48
19,2.0,1.0,2.22,3352888.89,1024.0,11088.22,187.85,0.46
20,1.0,6.0,2.12,3081750.0,1024.0,11226.11,88.08,0.37
21,3.0,6.0,2.29,4722000.0,1024.0,12276.27,252.91,0.52
22,2.0,6.0,6.0,4263000.0,2048.0,13100.5,148.53,0.35
23,3.0,2.0,6.0,2184000.0,512.0,14145.0,211.22,0.41
24,3.0,1.0,2.25,4920500.0,2048.0,10821.53,291.33,0.61
25,3.0,2.0,9.0,4263000.0,2048.0,15149.5,201.3,0.37
26,3.0,6.0,12.0,4263000.0,512.0,18620.5,170.91,0.26
27,2.0,6.0,2.0,4885250.0,512.0,11006.99,179.23,0.45
28,1.0,1.0,9.0,4263000.0,512.0,15013.25,64.66,0.22
29,1.0,6.0,2.0,105000000.0,2048.0,11034.2,89.61,0.38
30,2.0,2.0,12.0,5596666.67,2048.0,14260.0,138.39,0.3
31,2.0,3.0,12.0,2184000.0,1024.0,14712.67,133.31,0.28
32,3.0,1.0,12.0,3937333.33,1024.0,12479.67,245.01,0.5
33,1.0,1.0,6.0,4263000.0,1024.0,13981.75,68.88,0.26
34,1.0,2.0,2.0,4947142.86,2048.0,11090.3,93.36,0.37
35,2.0,2.0,1.89,3906000.0,1024.0,10560.44,200.5,0.49
36,1.0,1.0,1.86,3412285.71,512.0,10645.14,93.94,0.39
37,2.0,1.0,6.0,4263000.0,512.0,13122.75,153.93,0.35
38,2.0,6.0,1.86,3484571.43,2048.0,10951.04,181.38,0.45
39,1.0,1.0,12.0,4263000.0,1024.0,14963.0,66.02,0.22
40,3.0,3.0,6.0,5334000.0,512.0,15243.67,198.52,0.36
41,3.0,2.0,1.67,4635666.67,2048.0,10141.03,313.13,0.66
42,1.0,2.0,2.2,3541600.0,512.0,11769.18,88.11,0.35
43,3.0,3.0,9.0,5596666.67,2048.0,16896.33,185.55,0.31
44,3.0,3.0,1.89,3818444.44,2048.0,10984.07,287.02,0.6
45,1.0,2.0,1.86,4123428.57,1024.0,10735.87,97.77,0.39
46,2.0,1.0,6.0,3937333.33,2048.0,12870.0,154.11,0.36
47,1.0,6.0,6.0,2184000.0,1024.0,13164.0,72.66,0.29
48,1.0,2.0,9.0,4263000.0,512.0,19156.5,51.87,0.06
49,2.0,3.0,6.0,4263000.0,2048.0,13014.75,154.1,0.36
50,1.0,3.0,12.0,5596666.67,1024.0,13056.67,72.1,0.29
51,1.0,3.0,9.0,5334000.0,1024.0,12818.33,73.49,0.3
52,3.0,6.0,2.0,3640750.0,2048.0,11303.49,282.46,0.58
53,1.0,6.0,2.0,3640750.0,2048.0,10740.69,91.25,0.39
54,2.0,3.0,2.0,4459111.11,2048.0,10963.61,181.3,0.45
55,2.0,1.0,12.0,5334000.0,1024.0,13849.67,141.62,0.32
56,1.0,3.0,6.0,5596666.67,2048.0,12318.0,75.97,0.32
57,1.0,2.0,12.0,3937333.33,1024.0,20088.0,48.86,0.02
58,3.0,1.0,2.25,4885250.0,1024.0,10736.43,292.93,0.61
