Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,1.0,370.0,12.0,120.0,2000000.0,7000.0,46390.0,48.7,0.549
1,1.0,10000.0,12.0,7.0,700000.0,7000.0,154666.67,399.48,0.175
2,3.0,370.0,1.33,60.0,2000000.0,100000.0,1745.5,15395.66,0.93
3,3.0,70.0,6.0,120.0,400000.0,1000.0,31265.33,49.07,0.601
4,3.0,1000.0,9.0,4.0,10000000.0,7000.0,115000.0,235.1,0.312
5,3.0,10.0,1.5,300.0,2000000.0,5500.0,6740.17,108.99,0.686
6,3.0,400.0,12.0,4.0,10000000.0,100000.0,61864.33,132.77,0.495
7,3.0,74.29,9.0,4.86,357142.86,3571.43,31683.86,51.38,0.6
8,1.0,32.5,15.0,120.0,550000.0,5500.0,33043.0,11.31,0.595
9,1.0,55.0,9.0,3.25,1000000.0,3250.0,37425.75,10.83,0.58
10,1.0,640.0,9.0,4.6,280000.0,100000.0,60394.6,64.11,0.5
11,3.0,370.0,15.0,60.0,400000.0,10000.0,54390.0,100.2,0.521
12,1.0,10000.0,2.0,4.0,2000000.0,4000.0,47629.88,16743.91,0.857
13,1.0,478.0,2.2,6.4,685000.0,5050.0,28069.42,3459.44,0.627
14,3.0,205.0,1.5,120.0,10000000.0,8500.0,13870.15,2172.02,0.667
15,3.0,370.0,12.0,7.0,10000000.0,7000.0,50559.67,139.56,0.534
16,1.0,82.0,2.4,2.8,2000000.0,2800.0,28012.0,20.53,0.612
17,1.0,670.0,15.0,60.0,400000.0,100000.0,55564.67,79.64,0.517
18,3.0,400.0,9.0,300.0,400000.0,10000.0,71708.33,105.12,0.461
19,3.0,350.0,2.11,3.0,2000000.0,100000.0,20022.81,4564.97,0.665
20,1.0,302.5,6.0,3.25,550000.0,100000.0,46584.25,33.74,0.548
21,1.0,262.0,18.0,6.4,10000000.0,4600.0,26601.2,95.54,0.617
22,1.0,77.5,15.0,5.5,550000.0,100000.0,38921.5,14.89,0.575
23,3.0,386.36,1.73,300.0,509090.91,4272.73,22632.66,3220.89,0.644
24,1.0,262.0,12.0,8.2,640000.0,100000.0,44560.8,35.62,0.555
25,1.0,527.5,15.0,5.5,2000000.0,3250.0,50088.5,66.57,0.536
26,1.0,385.0,1.67,60.0,550000.0,2500.0,16395.72,697.39,0.653
27,3.0,100.0,9.0,7.0,2000000.0,4000.0,39339.33,65.3,0.573
28,3.0,226.0,6.0,2.8,640000.0,4600.0,43071.4,59.64,0.56
29,3.0,10000.0,18.0,4.0,700000.0,100000.0,205000.0,1107.3,0.044
30,3.0,40.0,18.0,7.0,2000000.0,1000.0,21336.67,38.53,0.636
31,1.0,70.0,9.0,120.0,700000.0,10000.0,38171.67,13.45,0.577
32,1.0,10.0,6.0,120.0,400000.0,4000.0,36856.67,2.06,0.582
33,3.0,40.0,6.0,7.0,400000.0,100000.0,23345.33,32.6,0.629
34,3.0,170.0,2.22,5.0,700000.0,6000.0,23886.17,660.79,0.627
35,1.0,10.0,1.25,5.5,10000000.0,5500.0,10465.65,12.66,0.673
36,3.0,40.0,2.0,4.0,2000000.0,4000.0,18174.76,89.92,0.646
37,1.0,250.0,2.22,300.0,10000000.0,7000.0,18710.13,850.23,0.645
38,1.0,70.0,15.0,120.0,2000000.0,7000.0,26766.33,28.46,0.617
39,3.0,70.0,12.0,120.0,700000.0,4000.0,29770.67,52.72,0.606
40,3.0,100.0,18.0,7.0,700000.0,100000.0,40583.33,66.45,0.569
41,3.0,244.0,12.0,300.0,460000.0,100000.0,46905.4,71.81,0.547
42,3.0,505.0,2.5,300.0,2000000.0,100000.0,38367.17,2593.87,0.586
43,1.0,280.0,9.0,60.0,2000000.0,5500.0,46593.75,29.65,0.548
44,3.0,350.0,2.44,4.0,900000.0,100000.0,36867.79,1281.54,0.584
45,3.0,40.0,15.0,60.0,700000.0,100000.0,20832.0,37.29,0.637
46,1.0,370.0,1.0,60.0,2000000.0,100000.0,642.97,10793.07,0.826
47,1.0,28.0,2.0,60.0,10000000.0,6400.0,22217.5,40.75,0.632
48,3.0,670.0,9.0,60.0,400000.0,100000.0,90847.67,130.67,0.395
49,1.0,622.0,2.8,6.4,640000.0,100000.0,51864.86,87.68,0.53
50,3.0,10000.0,12.0,120.0,400000.0,7000.0,200666.67,1157.17,0.048
51,3.0,32.5,12.0,7.75,2000000.0,3250.0,17624.5,34.42,0.648
52,3.0,527.5,15.0,5.5,775000.0,100000.0,78706.5,110.41,0.437
53,3.0,752.5,1.5,60.0,10000000.0,7750.0,16175.5,9405.03,0.752
54,1.0,302.5,1.0,120.0,10000000.0,3250.0,16626.3,814.96,0.653
55,3.0,10000.0,2.67,60.0,100000.0,4000.0,146906.0,4119.7,0.259
56,3.0,280.0,9.0,120.0,10000000.0,5500.0,45108.0,87.22,0.553
57,1.0,10.0,12.0,120.0,700000.0,7000.0,37238.67,2.11,0.58
58,1.0,10000.0,18.0,4.0,100000.0,7000.0,160000.0,392.8,0.156
59,3.0,550.0,6.0,60.0,775000.0,7750.0,83389.5,125.45,0.421
60,3.0,70.0,9.0,4.0,2000000.0,100000.0,30580.0,49.93,0.604
61,3.0,424.0,2.8,4.6,10000000.0,8200.0,61306.08,116.58,0.497
62,1.0,10000.0,2.0,300.0,280000.0,8200.0,56820.04,17899.35,0.873
63,3.0,370.0,12.0,60.0,400000.0,100000.0,61289.0,86.38,0.497
64,3.0,280.0,1.0,120.0,550000.0,1000.0,6909.25,1038.62,0.687
65,1.0,527.5,3.0,300.0,775000.0,3250.0,56047.25,53.25,0.515
66,1.0,40.0,18.0,10.0,700000.0,100000.0,32440.33,14.57,0.597
67,3.0,670.0,12.0,7.0,100000.0,100000.0,91575.67,121.41,0.392
68,1.0,370.0,6.0,7.0,100000.0,4000.0,50390.33,36.85,0.535
69,1.0,406.0,2.4,60.0,2000000.0,6400.0,18955.7,1408.8,0.646
70,1.0,670.0,9.0,60.0,400000.0,100000.0,63031.33,63.44,0.491
71,3.0,752.5,2.0,7.75,10000000.0,100000.0,31618.12,8694.33,0.691
72,1.0,670.0,1.0,7.0,100000.0,100000.0,655.0,16378.08,0.958
73,3.0,670.0,15.0,7.0,2000000.0,100000.0,87646.67,132.01,0.406
74,3.0,10000.0,1.33,4.0,700000.0,100000.0,9146.03,14907.73,0.898
75,3.0,370.0,18.0,120.0,400000.0,1000.0,54040.0,102.62,0.522
76,1.0,302.5,18.0,60.0,775000.0,3250.0,36591.75,50.94,0.583
77,1.0,775.0,1.25,300.0,2000000.0,5500.0,4421.97,6089.68,0.735
78,3.0,370.0,18.0,1.0,10000000.0,4000.0,44222.8,303.02,0.556
79,1.0,302.5,15.0,300.0,775000.0,3250.0,35457.0,51.54,0.587
80,3.0,10000.0,2.33,10.0,100000.0,7000.0,86221.0,6346.93,0.481
81,1.0,70.0,1.67,60.0,400000.0,100000.0,943.42,925.43,0.707
82,1.0,370.0,18.0,300.0,400000.0,1000.0,39304.33,57.71,0.573
83,3.0,400.0,12.0,120.0,10000000.0,7000.0,67001.67,134.15,0.478
84,1.0,10000.0,2.67,300.0,2000000.0,4000.0,93018.63,4772.54,0.431
85,3.0,340.0,6.0,4.0,10000000.0,7000.0,47991.67,83.8,0.543
86,1.0,70.0,2.0,300.0,2000000.0,100000.0,13261.25,899.29,0.664
87,3.0,70.0,12.0,10.0,700000.0,4000.0,30131.33,49.62,0.605
