Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,3.0,370.0,12.0,1.0,10000000.0,100000.0,52965.0,120.88,0.528
1,3.0,484.55,1.64,5.09,2000000.0,5909.09,29471.44,4651.31,0.619
2,1.0,558.57,2.1,4.86,571428.57,4857.14,32611.27,2030.94,0.6
3,1.0,700.0,9.0,7.0,2000000.0,100000.0,62482.67,72.24,0.496
4,3.0,1000.0,2.0,7.0,10000000.0,100000.0,45660.57,11137.02,0.615
5,1.0,370.0,2.17,7.0,2000000.0,100000.0,24697.28,5757.82,0.64
6,3.0,535.0,9.0,7.0,400000.0,8500.0,80081.33,117.46,0.436
7,1.0,385.0,6.0,7.0,550000.0,100000.0,49653.33,41.01,0.539
8,3.0,340.0,9.0,60.0,2000000.0,4000.0,55414.0,75.21,0.52
9,1.0,370.0,3.0,120.0,2000000.0,7000.0,50341.0,42.06,0.537
10,3.0,70.0,18.0,300.0,1000000.0,7000.0,29968.33,53.3,0.607
11,1.0,775.0,6.0,5.5,10000000.0,5500.0,59286.25,94.81,0.507
12,3.0,527.5,12.0,5.5,1000000.0,5500.0,78757.25,114.76,0.44
13,3.0,10000.0,1.33,300.0,2000000.0,7000.0,9287.1,17403.3,0.796
14,1.0,424.0,2.4,300.0,10000000.0,6400.0,29963.12,240.93,0.607
15,3.0,370.0,6.0,300.0,10000000.0,1000.0,58867.67,109.33,0.508
16,3.0,160.0,1.44,2.0,700000.0,6000.0,8615.35,1398.48,0.68
17,1.0,442.0,2.6,300.0,2000000.0,6400.0,33580.78,1254.2,0.595
18,1.0,205.0,9.0,4.0,850000.0,4000.0,43255.67,23.44,0.561
19,1.0,226.0,9.0,120.0,460000.0,4600.0,45124.0,21.26,0.555
20,1.0,64.0,18.0,300.0,640000.0,4600.0,27519.0,25.61,0.615
21,3.0,622.0,6.0,8.2,820000.0,8200.0,89824.0,126.45,0.402
22,3.0,270.0,2.44,60.0,400000.0,6000.0,30107.94,1122.0,0.607
23,3.0,340.0,9.0,120.0,700000.0,1000.0,53828.0,72.42,0.525
24,3.0,1000.0,15.0,4.0,400000.0,10000.0,133333.33,184.98,0.254
25,1.0,343.0,1.9,3.7,730000.0,100000.0,12048.12,7116.18,0.689
26,3.0,1000.0,2.33,7.0,400000.0,100000.0,43405.03,6437.77,0.582
27,1.0,558.18,2.0,300.0,427272.73,7545.45,22161.52,4607.24,0.643
28,1.0,40.0,2.0,4.0,10000000.0,100000.0,545.56,484.4,0.707
29,1.0,151.43,1.57,120.0,742857.14,6142.86,17090.96,2815.25,0.654
30,3.0,550.0,9.0,5.5,2000000.0,100000.0,83449.5,131.36,0.424
31,3.0,280.0,9.0,7.75,10000000.0,7750.0,46461.0,85.36,0.55
32,3.0,527.5,18.0,120.0,10000000.0,7750.0,63562.25,204.37,0.492
33,3.0,32.5,1.5,120.0,550000.0,100000.0,4144.22,3719.65,0.701
34,1.0,55.0,12.0,7.0,400000.0,5500.0,38204.0,10.84,0.579
35,1.0,700.0,18.0,1.0,100000.0,4000.0,48613.0,91.79,0.543
36,3.0,700.0,18.0,7.0,2000000.0,10000.0,91167.33,175.34,0.398
37,3.0,77.5,18.0,5.5,10000000.0,3250.0,29781.1,256.85,0.607
38,3.0,10000.0,2.0,3.25,1000000.0,10000.0,60781.68,9113.6,0.547
39,1.0,280.0,1.25,120.0,10000000.0,100000.0,811.53,8062.81,0.732
40,1.0,622.0,15.0,6.4,640000.0,2800.0,49831.8,76.04,0.539
41,3.0,55.0,2.5,120.0,10000000.0,3250.0,20523.4,80.87,0.639
42,1.0,70.0,9.0,7.0,400000.0,100000.0,38734.0,13.26,0.577
43,3.0,40.0,12.0,60.0,400000.0,7000.0,19554.33,37.8,0.642
44,1.0,70.0,6.0,7.0,100000.0,1000.0,39310.67,12.95,0.575
45,1.0,340.0,9.0,120.0,10000000.0,7000.0,46343.67,35.91,0.551
46,3.0,10000.0,18.0,7.0,400000.0,4000.0,207666.67,1138.67,0.027
47,3.0,527.5,12.0,300.0,775000.0,3250.0,79462.25,112.0,0.438
48,1.0,10000.0,1.25,7.75,775000.0,7750.0,3003.8,29359.5,0.994
49,3.0,55.0,12.0,3.25,2000000.0,5500.0,25439.0,44.49,0.622
50,3.0,370.0,1.0,60.0,10000000.0,10000.0,863.76,10100.79,0.747
51,1.0,820.0,1.6,120.0,10000000.0,8200.0,16661.49,6161.47,0.669
52,1.0,70.0,12.0,1.0,2000000.0,7000.0,36379.0,14.2,0.585
53,1.0,70.0,15.0,7.0,400000.0,100000.0,39356.0,13.78,0.575
54,1.0,527.5,18.0,3.25,325000.0,100000.0,45379.25,70.06,0.554
55,1.0,442.0,6.0,60.0,460000.0,4600.0,52168.6,45.39,0.531
56,3.0,442.0,12.0,6.4,460000.0,100000.0,69476.6,104.29,0.472
57,3.0,370.0,12.0,7.0,2000000.0,100000.0,62090.33,90.38,0.497
58,3.0,40.0,6.0,300.0,700000.0,100000.0,23805.0,33.15,0.628
59,3.0,340.0,1.0,60.0,2000000.0,7000.0,2582.87,8978.46,0.733
60,3.0,32.5,18.0,120.0,775000.0,7750.0,18099.0,34.56,0.647
61,1.0,340.0,18.0,120.0,700000.0,100000.0,44076.67,43.52,0.558
62,1.0,77.5,2.5,60.0,775000.0,100000.0,19633.67,235.14,0.642
63,3.0,70.0,6.0,300.0,700000.0,4000.0,32552.33,50.21,0.598
64,1.0,10000.0,1.67,7.0,10000000.0,100000.0,2085.97,28921.33,0.989
65,1.0,70.0,12.0,60.0,400000.0,7000.0,38736.33,13.43,0.577
66,3.0,370.0,9.0,120.0,10000000.0,4000.0,57081.67,105.35,0.514
67,1.0,55.0,2.0,60.0,100000.0,3250.0,25788.0,21.57,0.621
68,1.0,700.0,6.0,60.0,2000000.0,7000.0,61366.0,70.51,0.499
69,1.0,40.0,12.0,120.0,400000.0,4000.0,37315.0,7.49,0.582
