Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,1.0,230.91,1.91,5.09,2000000.0,3454.55,20329.07,659.02,0.62
1,1.0,505.0,1.5,60.0,2000000.0,1000.0,16293.35,979.07,0.638
2,1.0,670.0,3.0,300.0,10000000.0,7000.0,60601.67,70.32,0.442
3,1.0,43.75,15.0,4.38,437500.0,6625.0,37547.12,8.33,0.543
4,1.0,775.0,2.25,300.0,100000.0,5500.0,25673.97,1816.7,0.599
5,3.0,70.0,12.0,10.0,2000000.0,7000.0,29215.0,52.73,0.58
6,3.0,40.0,6.0,60.0,400000.0,7000.0,23581.0,33.33,0.605
7,1.0,395.71,1.86,4.21,550000.0,100000.0,13529.12,3814.96,0.661
8,3.0,206.36,1.64,5.91,509090.91,7545.45,6100.71,5618.98,0.707
9,3.0,442.0,1.9,4.6,550000.0,100000.0,18767.41,8711.82,0.69
10,1.0,362.5,2.17,5.5,550000.0,4750.0,20073.77,2479.35,0.626
11,1.0,70.0,9.0,4.0,700000.0,100000.0,37634.67,13.56,0.543
12,1.0,380.0,2.0,300.0,2000000.0,5000.0,25615.93,2628.6,0.602
13,3.0,370.0,18.0,60.0,550000.0,5500.0,55560.17,102.14,0.464
14,1.0,370.0,9.0,120.0,10000000.0,7000.0,46887.0,42.64,0.502
15,1.0,244.0,18.0,120.0,10000000.0,6400.0,32077.6,56.99,0.567
16,1.0,442.0,15.0,6.4,10000000.0,6400.0,39380.0,83.13,0.535
17,3.0,10000.0,1.67,4.0,2000000.0,7000.0,21907.57,12810.87,0.747
18,3.0,70.0,6.0,5.5,2000000.0,5500.0,31457.0,49.35,0.57
19,3.0,505.0,2.5,300.0,2000000.0,100000.0,38367.17,2593.87,0.547
20,1.0,370.0,6.0,60.0,1000000.0,100000.0,49219.0,38.84,0.492
21,3.0,426.25,6.0,6.62,550000.0,6625.0,69081.25,102.45,0.405
22,1.0,244.0,2.0,4.6,10000000.0,1000.0,16972.62,226.16,0.634
23,1.0,850.0,2.33,60.0,10000000.0,4000.0,33186.73,1746.64,0.566
24,1.0,280.0,6.0,5.5,2000000.0,100000.0,46583.25,27.59,0.504
25,3.0,66.25,2.38,4.38,10000000.0,5500.0,20307.95,223.67,0.619
26,3.0,550.0,18.0,5.5,550000.0,100000.0,78823.5,138.94,0.362
27,1.0,280.0,18.0,120.0,325000.0,5500.0,39260.25,40.44,0.536
28,3.0,202.86,2.14,120.0,871428.57,100000.0,30271.52,6085.63,0.61
29,1.0,385.0,9.0,7.0,550000.0,5500.0,50596.67,42.96,0.486
30,1.0,220.0,2.33,120.0,2000000.0,4000.0,34890.6,52.79,0.555
31,3.0,406.0,18.0,300.0,460000.0,4600.0,54074.2,102.63,0.471
32,3.0,55.0,15.0,5.5,10000000.0,3250.0,23758.03,69.73,0.604
33,1.0,460.0,2.14,60.0,485714.29,100000.0,26353.0,1642.69,0.595
34,1.0,10000.0,1.75,60.0,550000.0,3250.0,3878.62,21187.0,0.989
35,1.0,70.0,12.0,120.0,400000.0,4000.0,38245.67,13.24,0.54
36,1.0,370.0,6.0,60.0,10000000.0,7000.0,49078.0,47.6,0.493
37,3.0,370.0,12.0,300.0,1000000.0,100000.0,62623.0,88.18,0.433
38,3.0,426.25,9.0,5.5,437500.0,5500.0,71128.0,105.17,0.396
39,1.0,370.0,9.0,300.0,1000000.0,1000.0,51667.67,37.92,0.481
40,1.0,226.0,1.2,120.0,640000.0,2800.0,16934.68,630.48,0.634
41,3.0,244.0,12.0,2.8,10000000.0,4600.0,41496.8,106.45,0.526
42,1.0,370.0,9.0,60.0,2000000.0,4000.0,49512.33,38.85,0.491
43,1.0,700.0,18.0,120.0,2000000.0,7000.0,47831.67,100.56,0.498
44,3.0,535.0,2.17,60.0,10000000.0,8500.0,39280.78,5834.84,0.57
45,3.0,40.0,18.0,4.0,700000.0,4000.0,20264.0,37.18,0.619
46,1.0,400.0,18.0,4.0,2000000.0,10000.0,34847.0,65.25,0.555
47,3.0,40.0,9.0,4.0,2000000.0,100000.0,23397.33,34.68,0.606
48,1.0,370.0,1.33,60.0,2000000.0,100000.0,723.4,10793.32,0.792
49,3.0,400.0,15.0,120.0,2000000.0,7000.0,62802.67,120.21,0.432
50,1.0,280.0,6.0,5.5,2000000.0,3250.0,45081.0,31.89,0.51
51,3.0,700.0,18.0,10.0,10000000.0,7000.0,74129.0,388.17,0.383
52,3.0,1000.0,2.0,120.0,700000.0,4000.0,55981.67,3306.23,0.475
53,3.0,752.5,1.75,3.25,2000000.0,10000.0,46500.92,8687.23,0.581
54,1.0,10000.0,12.0,1.0,550000.0,5500.0,148750.0,408.83,0.056
55,3.0,700.0,2.67,60.0,100000.0,10000.0,74371.67,2692.22,0.392
56,3.0,400.0,15.0,300.0,2000000.0,4000.0,62031.67,116.85,0.436
57,3.0,370.0,15.0,7.0,2000000.0,100000.0,59037.33,90.94,0.449
58,3.0,355.0,12.0,4.0,400000.0,7000.0,57508.83,81.82,0.455
59,3.0,10.0,18.0,120.0,400000.0,4000.0,11886.33,22.35,0.656
60,3.0,670.0,9.0,10.0,700000.0,100000.0,90420.0,123.04,0.311
61,1.0,10000.0,12.0,300.0,400000.0,7000.0,161000.0,404.02,0.013
62,1.0,10000.0,9.0,7.0,700000.0,4000.0,151666.67,372.54,0.043
63,3.0,370.0,9.0,300.0,2000000.0,4000.0,60550.0,88.69,0.442
64,1.0,670.0,15.0,10.0,700000.0,100000.0,54426.33,81.22,0.469
65,3.0,370.0,1.0,4.0,10000000.0,100000.0,339.76,16487.97,0.896
66,1.0,10000.0,9.0,300.0,700000.0,4000.0,144333.33,400.45,0.075
67,1.0,370.0,2.0,7.0,2000000.0,100000.0,842.91,2815.28,0.711
68,3.0,700.0,9.0,60.0,2000000.0,4000.0,101517.67,151.54,0.262
69,1.0,10000.0,2.67,120.0,700000.0,100000.0,91245.17,9446.82,0.44
70,3.0,40.0,1.0,300.0,400000.0,7000.0,2771.36,1282.33,0.698
71,1.0,100.0,9.0,60.0,700000.0,4000.0,37850.0,19.2,0.542
72,1.0,10000.0,18.0,300.0,400000.0,7000.0,155000.0,432.5,0.03
73,1.0,400.0,18.0,7.0,10000000.0,4000.0,32909.0,89.72,0.564
74,3.0,10000.0,2.0,7.0,400000.0,4000.0,27870.33,9705.03,0.669
