Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,1.0,670.0,18.0,300.0,700000.0,100000.0,55842.0,81.74,0.518
1,1.0,55.0,12.0,7.75,325000.0,7750.0,37716.0,10.4,0.58
2,3.0,10000.0,9.0,7.0,100000.0,4000.0,207333.33,1134.87,0.032
3,3.0,40.0,15.0,120.0,400000.0,7000.0,21116.67,37.81,0.637
4,3.0,424.0,6.0,300.0,820000.0,2800.0,65539.6,94.64,0.485
5,3.0,472.86,6.0,4.86,100000.0,7428.57,73884.57,108.53,0.456
6,1.0,40.0,3.0,4.0,10000000.0,4000.0,34473.33,9.11,0.591
7,3.0,370.0,1.87,4.6,2000000.0,4000.0,27871.16,953.64,0.614
8,1.0,190.0,1.57,4.86,614285.71,100000.0,535.02,4767.47,0.72
9,3.0,400.0,12.0,300.0,10000000.0,4000.0,67459.33,136.76,0.478
10,1.0,40.0,1.33,120.0,1000000.0,10000.0,7698.77,61.09,0.683
11,1.0,302.5,9.0,10.0,550000.0,100000.0,47952.0,33.61,0.545
12,3.0,520.0,1.5,60.0,700000.0,8500.0,13247.9,10462.19,0.725
13,3.0,55.0,1.83,120.0,550000.0,4000.0,14952.69,169.19,0.658
14,3.0,775.0,6.0,7.75,10000000.0,5500.0,102102.75,174.48,0.36
15,1.0,442.0,9.0,4.6,2000000.0,8200.0,53767.8,46.09,0.525
16,3.0,520.0,2.33,4.0,2000000.0,100000.0,26760.25,4577.24,0.631
17,3.0,10000.0,2.33,4.0,10000000.0,7000.0,82416.0,6955.67,0.469
18,1.0,280.0,12.0,7.75,2000000.0,5500.0,43196.25,39.12,0.561
19,3.0,64.0,12.0,300.0,460000.0,8200.0,27777.4,48.23,0.614
20,3.0,344.29,1.71,120.0,2000000.0,8714.29,16991.43,5754.41,0.67
21,3.0,227.5,2.33,6.25,250000.0,5500.0,30358.41,746.26,0.605
22,1.0,113.85,1.62,4.46,515384.62,5846.15,14165.78,261.16,0.66
23,1.0,10000.0,9.0,60.0,550000.0,5500.0,146500.0,385.12,0.208
24,3.0,535.0,6.0,5.5,2000000.0,8500.0,78527.83,120.26,0.44
25,1.0,70.0,12.0,120.0,400000.0,4000.0,38245.67,13.24,0.578
26,3.0,370.0,3.0,60.0,400000.0,100000.0,63406.0,89.53,0.492
27,1.0,190.0,2.57,60.0,357142.86,6142.86,34990.01,43.14,0.589
28,1.0,100.0,9.0,300.0,700000.0,7000.0,39294.0,19.87,0.574
29,3.0,10000.0,2.33,4.0,2000000.0,10000.0,84320.33,7265.97,0.467
30,1.0,55.0,6.0,120.0,550000.0,7750.0,36787.5,9.99,0.583
31,1.0,262.0,1.6,300.0,2000000.0,4600.0,19397.54,4104.61,0.653
32,1.0,370.0,18.0,10.0,2000000.0,100000.0,39402.67,56.54,0.574
33,3.0,167.5,1.88,300.0,887500.0,4375.0,18711.77,639.85,0.645
34,3.0,10000.0,6.0,4.0,700000.0,7000.0,198000.0,1115.8,0.045
35,1.0,424.0,1.6,120.0,2000000.0,8200.0,7534.44,5462.06,0.7
36,3.0,505.0,15.0,3.25,775000.0,7750.0,72253.0,101.95,0.462
37,1.0,340.0,18.0,60.0,2000000.0,7000.0,44341.33,45.19,0.557
38,3.0,355.0,1.83,60.0,10000000.0,7000.0,16106.76,5719.13,0.673
39,1.0,752.5,2.5,7.75,2000000.0,10000.0,38842.32,1517.98,0.578
40,1.0,370.0,6.0,1.0,10000000.0,10000.0,41503.0,49.44,0.567
41,1.0,685.0,9.0,7.0,850000.0,5500.0,64310.33,67.03,0.489
42,3.0,340.0,2.33,300.0,10000000.0,100000.0,7294.2,2744.34,0.688
43,3.0,370.0,18.0,120.0,10000000.0,100000.0,49877.33,145.87,0.538
44,3.0,370.0,18.0,7.0,10000000.0,7000.0,38518.33,382.82,0.577
45,1.0,32.5,6.0,1.0,775000.0,5500.0,37362.25,6.44,0.581
46,1.0,370.0,15.0,7.0,1000000.0,1000.0,45052.33,50.71,0.555
47,3.0,302.5,18.0,3.25,550000.0,7750.0,53028.75,89.78,0.528
48,1.0,40.0,1.0,7.0,10000000.0,100000.0,503.08,769.86,0.707
49,1.0,400.0,12.0,120.0,10000000.0,4000.0,41659.33,72.28,0.566
50,1.0,100.0,2.67,300.0,400000.0,100000.0,25944.57,268.56,0.62
51,3.0,370.0,2.0,10.0,10000000.0,1000.0,32119.67,462.8,0.599
52,3.0,700.0,18.0,7.0,2000000.0,1000.0,88249.0,176.7,0.407
53,1.0,670.0,15.0,1.0,10000000.0,4000.0,36739.0,156.42,0.583
54,3.0,226.0,2.0,60.0,2000000.0,8200.0,32703.38,199.93,0.597
55,3.0,257.5,15.0,7.75,325000.0,100000.0,42653.25,60.9,0.563
56,1.0,40.0,12.0,7.0,2000000.0,100000.0,35906.67,8.14,0.586
57,3.0,77.5,12.0,7.75,775000.0,5500.0,32095.75,53.74,0.599
58,1.0,370.0,2.67,60.0,1000000.0,100000.0,37393.33,61.87,0.581
59,1.0,10000.0,9.0,7.0,2000000.0,7000.0,143000.0,403.17,0.22
60,1.0,775.0,6.0,60.0,550000.0,3250.0,64585.5,77.45,0.488
61,1.0,622.0,18.0,6.4,2000000.0,8200.0,47323.6,83.04,0.547
62,3.0,10000.0,15.0,300.0,400000.0,7000.0,201000.0,1100.47,0.038
63,3.0,505.0,2.25,5.5,10000000.0,100000.0,5703.03,5374.2,0.706
64,1.0,775.0,18.0,300.0,325000.0,3250.0,49963.75,102.94,0.538
65,1.0,70.0,1.33,300.0,100000.0,4000.0,16349.63,69.26,0.653
66,1.0,302.5,6.0,60.0,2000000.0,5500.0,45171.0,34.65,0.554
67,1.0,10000.0,15.0,300.0,400000.0,7000.0,165000.0,410.7,0.145
68,1.0,10000.0,2.33,60.0,2000000.0,4000.0,46041.27,12830.08,0.658
69,3.0,370.0,18.0,120.0,10000000.0,7000.0,49845.33,192.43,0.538
70,3.0,700.0,18.0,7.0,400000.0,100000.0,90198.0,163.52,0.4
71,1.0,10000.0,1.67,1.0,10000000.0,4000.0,3662.97,25231.33,0.992
72,1.0,10.0,3.0,120.0,400000.0,4000.0,37621.0,2.01,0.58
73,3.0,670.0,12.0,60.0,10000000.0,7000.0,85826.33,155.75,0.415
74,1.0,100.0,1.33,60.0,10000000.0,4000.0,18920.1,88.51,0.644
75,3.0,10000.0,15.0,120.0,700000.0,4000.0,203000.0,1106.47,0.034
76,1.0,370.0,12.0,7.0,10000000.0,100000.0,40373.67,72.77,0.571
