Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,3.0,3.0,9.0,3937333.33,2048.0,16896.33,184.28,0.43
1,2.0,2.0,6.0,5596666.67,1024.0,13114.0,152.29,0.55
2,2.0,2.0,2.22,3906000.0,512.0,11504.92,181.94,0.681
3,2.0,6.0,12.0,4263000.0,1024.0,15523.5,126.78,0.381
4,2.0,6.0,6.0,5596666.67,1024.0,13132.0,147.53,0.543
5,2.0,6.0,2.0,3906000.0,512.0,11131.81,177.1,0.695
6,2.0,2.0,2.0,4486600.0,2048.0,11192.7,185.76,0.704
7,3.0,3.0,12.0,5334000.0,2048.0,17869.67,172.98,0.372
8,1.0,3.0,6.0,5334000.0,1024.0,12574.0,76.02,0.515
9,3.0,6.0,1.75,2983250.0,2048.0,10612.36,299.99,0.927
10,3.0,6.0,2.12,5542750.0,1024.0,11779.08,267.19,0.811
11,1.0,2.0,9.0,3937333.33,512.0,19028.33,52.36,0.091
12,2.0,3.0,6.0,4263000.0,512.0,12681.0,152.46,0.575
13,1.0,1.0,1.89,5509111.11,1024.0,9542.26,102.93,0.722
14,1.0,1.0,6.0,5334000.0,2048.0,13916.0,69.92,0.427
15,2.0,1.0,2.2,4984400.0,1024.0,11052.47,187.41,0.714
16,1.0,1.0,1.86,2773428.57,512.0,10656.01,94.36,0.647
17,3.0,2.0,2.0,3541600.0,2048.0,10602.86,299.14,0.926
18,2.0,3.0,6.0,5334000.0,1024.0,12892.33,153.4,0.564
19,1.0,3.0,2.25,4885250.0,512.0,11111.25,88.37,0.615
20,2.0,1.0,1.75,3605500.0,2048.0,9945.4,210.25,0.807
21,1.0,2.0,2.0,5043555.56,512.0,11094.2,94.73,0.619
22,1.0,3.0,9.0,5334000.0,1024.0,12818.33,73.49,0.499
23,3.0,3.0,2.0,3906000.0,512.0,11140.09,287.7,0.88
24,1.0,3.0,2.0,4956000.0,1024.0,10719.2,91.94,0.641
25,1.0,6.0,9.0,2184000.0,1024.0,13157.0,72.39,0.476
26,3.0,2.0,1.88,2325750.0,1024.0,10533.1,299.96,0.931
27,2.0,1.0,2.6,3462800.0,512.0,11916.6,169.47,0.641
28,1.0,6.0,2.0,4164500.0,512.0,10887.94,91.56,0.63
29,1.0,2.0,2.0,4371555.56,2048.0,11160.49,92.97,0.614
30,1.0,3.0,1.78,3906000.0,2048.0,10296.5,95.52,0.67
31,2.0,6.0,1.83,3890333.33,1024.0,10947.23,181.81,0.712
32,1.0,3.0,6.0,5334000.0,2048.0,12470.67,75.87,0.522
33,1.0,1.0,12.0,5334000.0,2048.0,14745.33,65.76,0.372
34,3.0,3.0,9.0,5334000.0,512.0,16571.33,187.68,0.449
35,1.0,6.0,12.0,4263000.0,512.0,13625.5,69.74,0.445
36,3.0,3.0,2.0,4263000.0,1024.0,11036.22,289.47,0.888
37,1.0,6.0,2.0,3484571.43,1024.0,11027.86,89.58,0.62
38,2.0,3.0,2.37,5542750.0,2048.0,11351.02,176.3,0.682
39,2.0,2.0,12.0,2184000.0,512.0,14054.0,143.0,0.485
40,2.0,1.0,6.0,5596666.67,2048.0,12796.0,153.57,0.57
41,3.0,1.0,1.75,2983250.0,512.0,10048.9,312.67,0.977
42,1.0,6.0,2.0,4263000.0,2048.0,10687.88,91.35,0.643
43,2.0,2.0,2.0,4263000.0,1024.0,10834.01,194.97,0.736
44,2.0,3.0,1.78,4402888.89,1024.0,10737.41,185.43,0.729
45,3.0,2.0,12.0,5596666.67,2048.0,15851.0,192.45,0.487
46,2.0,6.0,12.0,4263000.0,2048.0,15143.5,131.08,0.408
47,2.0,6.0,12.0,4263000.0,512.0,15391.5,130.21,0.393
48,3.0,2.0,6.0,2184000.0,2048.0,14148.33,218.57,0.611
49,3.0,2.0,9.0,4263000.0,512.0,15152.75,204.36,0.54
50,3.0,6.0,9.0,4263000.0,1024.0,17404.5,180.22,0.404
51,1.0,3.0,6.0,5596666.67,512.0,12830.33,74.2,0.498
52,2.0,6.0,2.0,4956000.0,2048.0,11089.23,177.02,0.697
53,1.0,2.0,9.0,5334000.0,1024.0,19572.67,49.84,0.055
54,1.0,1.0,12.0,5334000.0,1024.0,14980.67,65.54,0.356
55,1.0,6.0,2.0,105000000.0,512.0,10827.43,90.44,0.634
56,2.0,2.0,9.0,4263000.0,2048.0,13746.0,144.29,0.504
57,3.0,3.0,12.0,4263000.0,1024.0,18106.25,171.27,0.362
58,2.0,1.0,6.0,4263000.0,512.0,13122.75,153.93,0.552
59,1.0,1.0,12.0,3937333.33,512.0,15035.0,65.22,0.353
60,3.0,2.0,9.0,2184000.0,2048.0,15165.67,200.95,0.532
61,1.0,2.0,12.0,5334000.0,1024.0,20415.0,48.19,0.0
62,3.0,1.0,6.0,3937333.33,2048.0,12182.67,251.86,0.764
63,2.0,2.0,9.0,2184000.0,1024.0,13640.0,145.46,0.512
64,1.0,2.0,1.89,5043555.56,1024.0,10837.44,95.47,0.636
65,1.0,2.0,9.0,4263000.0,2048.0,19488.0,50.46,0.061
66,1.0,1.0,1.88,4164500.0,2048.0,10622.95,92.54,0.648
67,1.0,2.0,6.0,4263000.0,1024.0,17328.25,56.45,0.202
68,1.0,1.0,2.0,105000000.0,512.0,10921.9,91.02,0.628
69,3.0,6.0,2.0,6072000.0,512.0,11117.89,286.53,0.878
70,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.938
71,3.0,1.0,12.0,5334000.0,2048.0,12293.67,242.61,0.741
72,3.0,2.0,6.0,2184000.0,1024.0,14096.0,212.26,0.601
73,3.0,6.0,6.0,5334000.0,1024.0,15755.33,195.09,0.496
74,2.0,2.0,6.0,4263000.0,512.0,12891.25,152.35,0.563
75,1.0,6.0,12.0,2184000.0,2048.0,13728.67,68.15,0.438
76,3.0,3.0,12.0,5334000.0,512.0,17765.33,174.33,0.379
77,3.0,2.0,2.12,5444250.0,512.0,11129.12,282.25,0.87
78,2.0,3.0,2.67,7087333.33,512.0,11633.67,170.25,0.658
79,1.0,1.0,9.0,5334000.0,2048.0,14355.67,69.53,0.398
80,3.0,6.0,6.0,3937333.33,512.0,15602.33,198.43,0.509
81,1.0,2.0,12.0,4263000.0,2048.0,20163.25,50.9,0.018
82,3.0,1.0,9.0,5334000.0,1024.0,12307.67,244.79,0.745
83,2.0,1.0,12.0,4263000.0,1024.0,13983.5,140.19,0.485
84,3.0,1.0,12.0,5596666.67,1024.0,12487.67,242.04,0.731
85,1.0,2.0,6.0,5334000.0,512.0,16847.0,58.56,0.234
86,3.0,3.0,2.0,6506000.0,2048.0,11390.52,273.83,0.842
87,2.0,3.0,12.0,4263000.0,1024.0,14722.0,133.45,0.435
88,2.0,1.0,12.0,5334000.0,512.0,13917.0,141.37,0.491
89,1.0,3.0,9.0,3937333.33,512.0,12721.67,73.37,0.505
90,2.0,3.0,9.0,4263000.0,1024.0,14058.25,139.79,0.481
91,3.0,6.0,12.0,4263000.0,2048.0,18544.75,168.43,0.344
92,2.0,3.0,2.0,105000000.0,512.0,10824.2,184.71,0.723
93,1.0,3.0,12.0,5334000.0,1024.0,12964.0,73.84,0.489
94,2.0,1.0,12.0,5596666.67,2048.0,14011.67,139.31,0.482
95,3.0,1.0,2.5,4263000.0,2048.0,11706.0,262.43,0.806
96,3.0,3.0,2.0,105000000.0,2048.0,10904.43,284.94,0.885
97,3.0,6.0,9.0,4263000.0,512.0,17237.5,179.19,0.407
98,3.0,6.0,12.0,2184000.0,512.0,18568.33,168.34,0.343
99,3.0,2.0,2.0,105000000.0,512.0,10636.53,293.26,0.913
100,3.0,3.0,6.0,4263000.0,512.0,15220.5,199.67,0.527
101,1.0,6.0,9.0,2184000.0,512.0,13396.0,71.64,0.461
102,3.0,3.0,6.0,4263000.0,2048.0,15470.75,200.22,0.518
103,3.0,1.0,2.0,105000000.0,512.0,10406.13,301.26,0.939
104,3.0,1.0,2.67,3580666.67,1024.0,11728.33,263.1,0.806
