Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,2.0,2.0,9.0,5596666.67,1024.0,13718.67,146.73,0.464
1,1.0,1.0,2.17,6342000.0,512.0,11177.2,89.28,0.572
2,2.0,2.0,12.0,3937333.33,512.0,14446.67,141.91,0.416
3,2.0,2.0,9.0,3937333.33,512.0,14043.0,143.42,0.441
4,2.0,1.0,1.67,2446666.67,512.0,10018.73,208.08,0.765
5,2.0,2.0,12.0,4263000.0,1024.0,14250.25,142.18,0.427
6,2.0,1.0,2.2,5510400.0,1024.0,11062.96,189.13,0.678
7,1.0,2.0,2.6,5352800.0,2048.0,13058.0,75.55,0.439
8,2.0,6.0,2.0,4767000.0,1024.0,11005.52,179.81,0.668
9,1.0,2.0,2.0,4635666.67,512.0,11079.9,94.73,0.581
10,1.0,3.0,1.4,4458400.0,512.0,9669.14,100.6,0.679
11,1.0,3.0,12.0,2184000.0,2048.0,12843.33,73.56,0.453
12,2.0,6.0,9.0,5596666.67,1024.0,14417.33,139.46,0.414
13,3.0,6.0,1.75,1703500.0,1024.0,10985.73,278.46,0.833
14,2.0,3.0,12.0,5334000.0,2048.0,14610.33,132.63,0.393
15,2.0,3.0,2.0,1415200.0,2048.0,10892.74,182.6,0.679
16,3.0,2.0,1.5,4066000.0,1024.0,9939.53,318.19,0.959
17,1.0,3.0,12.0,3937333.33,1024.0,12616.67,73.99,0.468
18,2.0,2.0,2.2,4616000.0,512.0,11622.72,179.5,0.632
19,1.0,1.0,6.0,5334000.0,2048.0,13916.0,69.92,0.379
20,2.0,1.0,6.0,5596666.67,2048.0,12796.0,153.57,0.527
21,3.0,6.0,9.0,3937333.33,1024.0,17441.33,178.73,0.364
22,1.0,6.0,2.75,4263000.0,1024.0,12263.25,79.03,0.494
23,3.0,1.0,2.0,4263000.0,512.0,11210.5,270.94,0.808
24,1.0,3.0,1.2,5510400.0,1024.0,9062.82,106.74,0.723
25,2.0,6.0,1.6,3462800.0,2048.0,10679.64,184.66,0.694
26,1.0,3.0,9.0,3937333.33,512.0,12721.67,73.37,0.461
27,3.0,1.0,6.0,5596666.67,2048.0,12152.67,250.51,0.724
28,3.0,1.0,2.0,4672400.0,1024.0,10700.46,291.11,0.871
29,3.0,3.0,9.0,5596666.67,1024.0,16841.33,181.88,0.389
30,1.0,1.0,1.67,4200000.0,1024.0,10338.43,95.38,0.631
31,1.0,3.0,2.0,105000000.0,512.0,10817.63,91.8,0.597
32,1.0,2.0,2.0,105000000.0,512.0,11043.87,95.33,0.584
33,3.0,1.0,2.0,105000000.0,2048.0,10267.83,308.88,0.925
34,1.0,2.0,2.25,1703500.0,1024.0,11934.95,87.06,0.52
35,2.0,1.0,9.0,2184000.0,2048.0,13699.67,143.23,0.46
36,1.0,2.0,9.0,3937333.33,1024.0,19398.0,50.44,0.0
