Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,1.0,2.0,6.0,5334000.0,512.0,16847.0,58.56,0.234
1,2.0,6.0,2.12,4920500.0,512.0,11221.33,175.33,0.68
2,3.0,2.0,6.0,4263000.0,1024.0,14144.5,211.99,0.58
3,2.0,1.0,1.89,5421555.56,512.0,10489.83,198.74,0.751
4,2.0,1.0,2.0,4786750.0,2048.0,10864.0,189.5,0.718
5,1.0,1.0,1.86,2773428.57,2048.0,10711.0,92.35,0.644
6,1.0,6.0,2.17,2929333.33,1024.0,11431.33,85.67,0.595
7,3.0,3.0,2.0,3906000.0,512.0,11180.81,287.1,0.85
8,2.0,2.0,12.0,4263000.0,1024.0,14250.25,142.17,0.467
9,2.0,1.0,2.0,4263000.0,1024.0,10442.1,201.47,0.757
10,1.0,2.0,1.67,3890333.33,512.0,10068.33,104.18,0.691
11,3.0,2.0,1.89,4371555.56,2048.0,10446.96,304.92,0.915
12,3.0,1.0,1.67,4767000.0,512.0,9604.38,330.7,1.0
13,1.0,3.0,6.0,4263000.0,2048.0,12297.75,76.34,0.535
14,1.0,6.0,6.0,5596666.67,1024.0,12969.33,72.99,0.491
15,3.0,6.0,12.0,4263000.0,1024.0,18506.75,165.49,0.319
16,2.0,6.0,2.0,2459500.0,2048.0,11010.24,177.72,0.695
17,2.0,2.0,9.0,2184000.0,512.0,14223.67,143.23,0.469
18,1.0,2.0,12.0,4263000.0,512.0,20404.5,48.13,0.0
19,2.0,6.0,12.0,5334000.0,512.0,15347.67,131.17,0.391
20,2.0,3.0,2.17,4635666.67,1024.0,11318.95,176.69,0.676
21,1.0,1.0,6.0,2184000.0,512.0,13966.67,70.6,0.425
22,3.0,6.0,2.0,2768444.44,512.0,11195.34,279.06,0.835
23,2.0,3.0,1.89,3818444.44,512.0,10728.04,186.13,0.722
24,1.0,3.0,12.0,4263000.0,2048.0,12741.75,74.51,0.506
25,2.0,3.0,12.0,4263000.0,1024.0,14722.0,133.45,0.429
26,1.0,2.0,2.0,4174181.82,1024.0,11181.35,93.79,0.615
27,3.0,3.0,2.0,4920500.0,1024.0,11062.35,288.86,0.858
28,1.0,2.0,9.0,3937333.33,512.0,19028.33,52.36,0.091
29,3.0,1.0,2.0,3081750.0,1024.0,10575.99,296.3,0.894
30,1.0,6.0,2.14,4834571.43,2048.0,11011.79,88.91,0.623
31,3.0,2.0,12.0,5596666.67,2048.0,15851.0,192.45,0.468
32,3.0,1.0,12.0,5334000.0,1024.0,12506.0,243.45,0.712
33,3.0,1.0,6.0,4263000.0,1024.0,11807.75,253.79,0.763
34,1.0,3.0,2.0,4298250.0,512.0,10644.89,92.63,0.649
35,3.0,3.0,12.0,2184000.0,2048.0,18139.67,170.82,0.341
36,1.0,1.0,1.71,4236000.0,512.0,10400.61,96.64,0.666
37,2.0,3.0,9.0,4263000.0,2048.0,13830.75,144.05,0.493
