Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,3.0,6.0,6.0,4263000.0,1024.0,15698.5,195.38,0.491
1,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.824
2,1.0,1.0,1.89,5509111.11,2048.0,10659.6,92.39,0.63
3,1.0,6.0,12.0,5334000.0,512.0,13498.0,70.3,0.442
4,3.0,3.0,6.0,4263000.0,512.0,15220.5,199.67,0.519
5,1.0,2.0,2.25,4885250.0,512.0,11911.02,87.9,0.549
6,1.0,3.0,2.0,4010857.14,2048.0,10844.41,89.75,0.617
7,1.0,3.0,6.0,4263000.0,1024.0,12563.0,75.67,0.503
8,3.0,3.0,2.11,4956000.0,512.0,11561.93,275.16,0.823
9,2.0,1.0,2.0,2424250.0,1024.0,10450.24,199.78,0.749
10,2.0,3.0,9.0,5334000.0,2048.0,13717.33,144.02,0.494
11,3.0,2.0,1.86,2660857.14,2048.0,10443.51,303.73,0.927
12,3.0,1.0,1.8,3541600.0,512.0,10017.76,314.67,0.967
13,2.0,2.0,2.25,4164500.0,512.0,11889.46,174.57,0.636
14,1.0,2.0,6.0,3937333.33,1024.0,17302.33,56.95,0.197
15,1.0,6.0,2.1,3541600.0,512.0,11192.06,88.79,0.594
16,2.0,3.0,2.09,3696000.0,512.0,11096.23,179.62,0.686
17,3.0,2.0,1.86,3259428.57,512.0,10405.36,303.75,0.929
18,1.0,3.0,2.0,6295000.0,1024.0,10896.3,90.71,0.614
19,3.0,3.0,6.0,5334000.0,2048.0,15493.33,198.59,0.506
20,1.0,2.0,1.86,3970571.43,1024.0,10679.63,98.52,0.632
21,1.0,1.0,9.0,5334000.0,512.0,14920.0,65.08,0.35
22,2.0,2.0,1.86,3484571.43,1024.0,10641.2,199.02,0.738
23,1.0,2.0,2.14,3259428.57,2048.0,11608.17,89.59,0.569
24,2.0,1.0,9.0,4263000.0,1024.0,13828.25,142.91,0.487
25,3.0,6.0,2.0,4039400.0,2048.0,11409.6,278.54,0.836
26,2.0,6.0,2.0,4555090.91,512.0,11014.54,178.64,0.689
27,3.0,1.0,2.11,3906000.0,1024.0,10730.23,291.51,0.891
28,3.0,2.0,12.0,4263000.0,2048.0,15761.75,194.22,0.486
29,2.0,6.0,12.0,4263000.0,1024.0,15523.5,126.78,0.373
30,1.0,6.0,6.0,4263000.0,1024.0,13024.0,73.2,0.473
31,2.0,6.0,2.17,1354333.33,1024.0,11384.35,175.61,0.665
32,1.0,1.0,12.0,4263000.0,1024.0,14963.0,66.02,0.348
33,3.0,1.0,6.0,5334000.0,512.0,11856.33,252.0,0.766
34,2.0,2.0,12.0,2184000.0,512.0,14054.0,143.0,0.475
35,3.0,6.0,6.0,5334000.0,512.0,15481.0,198.98,0.507
36,2.0,3.0,6.0,4263000.0,1024.0,12927.0,153.53,0.551
37,1.0,3.0,2.0,4868444.44,512.0,10721.22,91.7,0.625
38,2.0,2.0,6.0,2184000.0,2048.0,13278.33,150.11,0.527
39,2.0,1.0,2.0,4885250.0,2048.0,10519.77,197.87,0.743
40,3.0,3.0,2.0,105000000.0,1024.0,11108.13,290.33,0.872
41,3.0,2.0,9.0,2184000.0,512.0,15153.67,204.53,0.532
42,2.0,2.0,1.86,5360857.14,2048.0,10725.24,195.54,0.728
43,2.0,1.0,12.0,5596666.67,2048.0,14011.67,139.31,0.472
44,2.0,6.0,6.0,4263000.0,2048.0,13100.5,148.53,0.534
45,2.0,1.0,2.0,105000000.0,512.0,10638.43,196.16,0.734
46,3.0,1.0,12.0,2184000.0,512.0,12349.33,238.85,0.719
47,1.0,1.0,12.0,5334000.0,512.0,15054.33,64.46,0.341
48,3.0,1.0,1.91,3696000.0,2048.0,10254.97,307.86,0.943
49,3.0,6.0,1.83,5334000.0,1024.0,11077.33,282.53,0.858
50,3.0,1.0,9.0,4263000.0,2048.0,12368.25,242.03,0.724
51,2.0,6.0,6.0,5334000.0,512.0,12920.67,153.13,0.55
52,3.0,6.0,2.33,3060666.67,512.0,12151.52,253.67,0.756
53,1.0,3.0,9.0,2184000.0,512.0,12537.33,74.76,0.504
54,2.0,2.0,9.0,5334000.0,512.0,14001.67,144.03,0.479
55,3.0,6.0,12.0,4263000.0,2048.0,18544.75,168.43,0.34
