Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,3.0,1.0,6.0,5596666.67,1024.0,11851.67,252.75,0.772
1,1.0,6.0,1.86,4722000.0,2048.0,10548.07,92.85,0.664
2,2.0,2.0,2.0,105000000.0,512.0,11176.2,188.55,0.709
3,1.0,3.0,6.0,2184000.0,2048.0,12296.33,76.1,0.54
4,2.0,2.0,2.0,4555090.91,512.0,10936.75,192.98,0.729
5,2.0,6.0,9.0,2184000.0,512.0,14203.0,141.54,0.47
6,1.0,2.0,9.0,5596666.67,1024.0,19518.67,49.84,0.044
7,3.0,2.0,6.0,4263000.0,512.0,14104.5,212.06,0.588
8,2.0,2.0,2.09,4626727.27,1024.0,11252.85,185.73,0.701
9,2.0,3.0,9.0,4263000.0,512.0,13815.25,141.56,0.493
10,3.0,3.0,9.0,2184000.0,2048.0,16978.33,184.55,0.411
11,1.0,2.0,6.0,5334000.0,1024.0,17338.0,56.69,0.193
12,1.0,1.0,9.0,3937333.33,2048.0,14481.67,68.14,0.389
13,3.0,6.0,1.6,4514800.0,2048.0,10440.4,298.76,0.923
14,2.0,1.0,2.0,3352888.89,1024.0,10663.1,195.84,0.749
15,1.0,2.0,1.88,3605500.0,1024.0,10705.24,97.22,0.655
16,2.0,1.0,1.88,2983250.0,2048.0,10451.04,200.36,0.767
17,3.0,1.0,1.75,5542750.0,1024.0,10077.21,311.21,0.964
18,1.0,3.0,2.0,5043555.56,2048.0,10724.74,91.91,0.651
19,2.0,3.0,2.12,3739250.0,512.0,10887.54,183.13,0.719
20,1.0,1.0,1.9,4984400.0,1024.0,10748.81,92.68,0.65
21,2.0,3.0,12.0,2184000.0,512.0,14352.33,137.22,0.455
22,3.0,2.0,1.57,2660857.14,1024.0,9770.57,323.04,1.0
23,2.0,1.0,2.0,2184000.0,512.0,10541.15,199.74,0.761
24,3.0,6.0,1.9,3541600.0,512.0,10931.83,286.59,0.877
25,2.0,2.0,9.0,2184000.0,512.0,14223.67,143.23,0.471
26,2.0,2.0,1.89,3818444.44,2048.0,10583.54,197.78,0.756
27,3.0,2.0,12.0,4263000.0,2048.0,15761.75,194.22,0.479
28,2.0,3.0,1.75,4263000.0,2048.0,11190.12,178.85,0.696
29,1.0,6.0,1.86,3259428.57,1024.0,10536.07,93.85,0.665
30,2.0,6.0,1.62,3640750.0,2048.0,10755.69,182.84,0.727
31,2.0,6.0,6.0,5596666.67,512.0,12956.33,154.36,0.56
32,1.0,3.0,9.0,4263000.0,1024.0,12609.25,74.96,0.518
33,1.0,3.0,6.0,4263000.0,1024.0,12563.0,75.67,0.521
34,1.0,3.0,1.88,4164500.0,512.0,10537.38,93.37,0.665
35,1.0,6.0,9.0,3937333.33,2048.0,13723.33,69.72,0.441
36,3.0,1.0,2.0,4068666.67,512.0,10307.18,305.49,0.942
37,3.0,2.0,2.09,3696000.0,512.0,11024.26,285.49,0.871
38,2.0,6.0,6.0,5596666.67,2048.0,13031.33,147.5,0.547
39,2.0,1.0,12.0,4263000.0,2048.0,13913.25,140.75,0.486
40,2.0,3.0,12.0,5334000.0,1024.0,14692.33,133.7,0.431
41,1.0,1.0,6.0,4263000.0,512.0,14047.5,69.99,0.419
42,3.0,6.0,6.0,2184000.0,512.0,15553.0,197.6,0.495
43,2.0,3.0,2.33,3818444.44,1024.0,11431.52,175.01,0.677
44,3.0,1.0,12.0,5596666.67,1024.0,12487.67,242.04,0.721
45,3.0,3.0,1.78,4371555.56,2048.0,10629.71,299.22,0.915
46,2.0,6.0,12.0,2184000.0,1024.0,15407.67,126.91,0.38
47,2.0,1.0,6.0,3937333.33,2048.0,12870.0,154.11,0.565
48,3.0,6.0,12.0,3937333.33,512.0,18624.0,172.42,0.334
49,3.0,1.0,12.0,4263000.0,512.0,12418.0,239.56,0.72
50,3.0,2.0,6.0,3937333.33,2048.0,13969.33,219.2,0.608
51,2.0,2.0,12.0,5596666.67,1024.0,14364.0,141.33,0.46
52,3.0,1.0,6.0,4263000.0,2048.0,12131.5,249.91,0.753
53,2.0,2.0,9.0,4263000.0,1024.0,13696.5,145.87,0.505
54,2.0,2.0,2.0,105000000.0,1024.0,11173.27,187.99,0.709
55,1.0,2.0,2.0,3372000.0,512.0,11140.03,93.38,0.624
56,2.0,3.0,6.0,4263000.0,2048.0,13014.75,154.1,0.556
57,2.0,6.0,6.0,3937333.33,1024.0,13054.33,148.07,0.546
58,3.0,1.0,9.0,5596666.67,1024.0,12371.33,243.66,0.73
59,1.0,3.0,6.0,2184000.0,512.0,12849.33,73.42,0.501
60,2.0,1.0,9.0,2184000.0,1024.0,13812.67,142.71,0.494
61,1.0,3.0,9.0,2184000.0,512.0,12537.33,74.76,0.523
62,3.0,6.0,2.11,4402888.89,1024.0,11569.06,273.84,0.823
63,1.0,1.0,1.83,3192000.0,512.0,10608.47,94.12,0.66
64,1.0,6.0,12.0,5334000.0,2048.0,13952.33,67.95,0.425
65,2.0,6.0,9.0,4263000.0,2048.0,14404.5,136.95,0.452
66,3.0,6.0,12.0,3937333.33,2048.0,18467.0,170.39,0.333
67,2.0,2.0,6.0,5596666.67,512.0,12879.33,151.86,0.562
68,1.0,2.0,6.0,4263000.0,2048.0,17117.25,57.81,0.208
