Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,2.0,3.0,2.67,8746666.67,2048.0,11549.67,175.07,0.609
1,2.0,1.0,3.0,5596666.67,512.0,12502.0,161.73,0.524
2,2.0,1.0,9.0,5334000.0,2048.0,13919.33,143.13,0.398
3,3.0,1.0,6.0,3937333.33,512.0,11863.67,254.18,0.716
4,3.0,2.0,2.0,5668000.0,2048.0,11088.24,283.47,0.817
5,3.0,2.0,1.83,4588666.67,512.0,10182.88,312.05,0.924
6,2.0,6.0,1.8,1572800.0,512.0,11008.76,178.82,0.653
7,2.0,2.0,1.75,5507500.0,2048.0,11392.48,181.01,0.628
8,2.0,1.0,2.75,3215500.0,2048.0,12322.0,161.21,0.536
9,1.0,1.0,2.0,3620400.0,512.0,10916.42,93.18,0.594
10,3.0,2.0,2.0,105000000.0,512.0,10636.53,293.26,0.862
11,3.0,2.0,1.8,3620400.0,1024.0,10334.88,307.93,0.908
12,2.0,6.0,2.0,1572800.0,1024.0,10985.36,180.33,0.656
13,2.0,3.0,3.0,2184000.0,512.0,11745.67,168.78,0.587
14,1.0,1.0,1.25,2948000.0,2048.0,9748.9,99.09,0.69
15,3.0,1.0,12.0,5596666.67,512.0,12461.0,240.52,0.655
16,2.0,6.0,2.0,2751000.0,2048.0,11322.65,175.59,0.626
17,3.0,3.0,12.0,3937333.33,1024.0,18205.33,170.37,0.269
18,1.0,6.0,6.0,3937333.33,2048.0,12950.0,72.06,0.426
19,1.0,2.0,1.5,2948000.0,512.0,9485.35,107.27,0.714
20,3.0,1.0,1.5,1900500.0,2048.0,9507.12,330.56,0.999
21,3.0,3.0,2.0,4767000.0,1024.0,11132.25,286.75,0.821
22,1.0,6.0,2.0,6404800.0,1024.0,10616.68,93.32,0.618
23,2.0,3.0,1.67,6993333.33,1024.0,10951.03,181.26,0.66
24,3.0,6.0,6.0,2184000.0,1024.0,15657.33,196.64,0.399
25,2.0,1.0,12.0,3937333.33,512.0,13885.0,142.57,0.4
26,3.0,6.0,2.5,3937333.33,512.0,12665.0,237.09,0.637
27,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.777
28,2.0,6.0,12.0,3937333.33,2048.0,15159.67,130.91,0.295
29,3.0,2.0,9.0,2184000.0,1024.0,15190.33,198.13,0.423
30,1.0,2.0,2.0,5296400.0,1024.0,11118.7,95.58,0.578
31,3.0,3.0,6.0,5334000.0,2048.0,15493.33,198.59,0.41
32,3.0,1.0,2.2,4458400.0,512.0,10787.26,287.89,0.843
33,3.0,6.0,2.0,2184000.0,1024.0,11860.33,250.64,0.709
34,2.0,2.0,1.67,7087333.33,1024.0,11017.3,187.38,0.663
35,2.0,2.0,2.5,5310500.0,512.0,12478.5,163.96,0.528
36,1.0,6.0,1.67,3937333.33,2048.0,10596.83,92.29,0.619
