Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,2.0,3.0,3.0,4263000.0,2048.0,11672.5,171.12,0.631
1,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.719
2,3.0,3.0,1.88,5542750.0,2048.0,10964.8,291.3,0.858
3,3.0,2.0,2.0,4174181.82,512.0,10698.98,295.05,0.876
4,1.0,3.0,6.0,2184000.0,1024.0,12757.33,74.58,0.485
5,1.0,6.0,2.0,4361500.0,512.0,11244.08,87.83,0.583
6,2.0,1.0,6.0,4263000.0,1024.0,12811.25,152.37,0.546
7,1.0,6.0,12.0,5334000.0,512.0,13498.0,70.3,0.438
8,1.0,3.0,2.22,4956000.0,512.0,11186.22,87.74,0.586
9,1.0,2.0,2.1,3541600.0,512.0,11427.98,92.43,0.574
10,2.0,6.0,1.89,3818444.44,2048.0,11113.92,178.61,0.671
11,3.0,1.0,6.0,5334000.0,512.0,11856.33,252.0,0.747
12,1.0,1.0,2.29,4722000.0,512.0,11516.74,86.94,0.566
13,2.0,1.0,1.67,2929333.33,1024.0,9884.82,212.16,0.78
14,3.0,6.0,9.0,5596666.67,512.0,17252.0,176.78,0.386
15,1.0,6.0,2.0,5473428.57,2048.0,10633.29,92.0,0.622
16,3.0,2.0,12.0,2184000.0,1024.0,15572.33,197.82,0.49
17,2.0,1.0,2.11,3321555.56,512.0,10659.46,197.59,0.72
18,2.0,2.0,1.91,4174181.82,512.0,10895.02,193.17,0.701
19,1.0,1.0,6.0,3937333.33,1024.0,14105.33,68.46,0.4
20,1.0,6.0,9.0,4263000.0,2048.0,13769.0,69.18,0.421
21,2.0,3.0,9.0,4263000.0,512.0,13815.25,141.56,0.478
22,2.0,3.0,12.0,5334000.0,2048.0,14610.33,132.63,0.424
23,2.0,6.0,2.0,4722000.0,1024.0,10937.83,180.43,0.682
24,1.0,2.0,9.0,5596666.67,2048.0,19320.0,51.41,0.074
25,3.0,3.0,2.0,3937333.33,1024.0,11133.4,285.23,0.839
26,3.0,2.0,9.0,5334000.0,512.0,15252.67,201.55,0.51
27,1.0,1.0,6.0,5596666.67,512.0,14213.0,69.5,0.394
28,2.0,1.0,12.0,4263000.0,2048.0,13913.25,140.75,0.472
29,1.0,3.0,2.17,4588666.67,1024.0,10971.13,90.3,0.6
30,3.0,2.0,2.0,4490444.44,2048.0,10756.51,294.24,0.872
31,1.0,6.0,12.0,5334000.0,1024.0,13840.33,68.13,0.416
32,2.0,2.0,1.2,5510400.0,1024.0,9092.2,228.78,0.845
33,3.0,3.0,2.0,4083142.86,512.0,11322.41,283.0,0.827
34,3.0,6.0,6.0,5596666.67,2048.0,15530.33,198.92,0.493
35,1.0,2.0,12.0,4263000.0,1024.0,20154.25,48.81,0.022
36,3.0,6.0,1.83,3890333.33,1024.0,10704.35,296.65,0.879
37,2.0,2.0,6.0,2184000.0,512.0,12911.67,151.7,0.54
38,2.0,3.0,1.83,3890333.33,1024.0,10682.93,186.89,0.704
39,3.0,6.0,2.0,4263000.0,512.0,11166.65,281.06,0.83
40,1.0,1.0,12.0,5334000.0,1024.0,14980.67,65.54,0.345
41,3.0,2.0,2.22,5043555.56,1024.0,11194.16,281.79,0.83
42,2.0,3.0,6.0,5334000.0,512.0,12735.33,151.82,0.55
43,1.0,3.0,12.0,3937333.33,1024.0,12616.67,73.99,0.493
44,3.0,3.0,9.0,5334000.0,512.0,16571.33,187.68,0.432
45,1.0,3.0,1.4,2624800.0,2048.0,9684.9,100.42,0.684
46,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.804
47,3.0,6.0,2.0,6297142.86,2048.0,11426.3,275.15,0.808
48,1.0,3.0,6.0,2184000.0,2048.0,12296.33,76.1,0.514
49,1.0,2.0,3.0,4263000.0,2048.0,14277.5,68.02,0.389
50,3.0,3.0,12.0,2184000.0,2048.0,18139.67,170.82,0.346
51,3.0,1.0,1.75,4263000.0,512.0,9764.45,324.8,0.971
52,3.0,3.0,6.0,5596666.67,1024.0,15432.67,198.56,0.497
53,3.0,1.0,12.0,5334000.0,512.0,12499.33,239.18,0.696
54,1.0,2.0,9.0,2184000.0,512.0,19119.33,51.85,0.086
55,3.0,1.0,6.0,4263000.0,2048.0,12131.5,249.91,0.732
56,3.0,3.0,6.0,2184000.0,512.0,15176.67,198.85,0.507
57,1.0,6.0,6.0,4263000.0,512.0,13000.5,72.91,0.469
58,2.0,6.0,6.0,4263000.0,2048.0,13100.5,148.53,0.526
59,2.0,2.0,12.0,3937333.33,1024.0,14085.33,143.47,0.466
60,2.0,2.0,2.67,6993333.33,2048.0,12412.0,161.66,0.579
61,2.0,6.0,2.0,4371555.56,512.0,10887.77,180.6,0.685
62,3.0,3.0,12.0,2184000.0,1024.0,18229.0,169.6,0.341
63,1.0,1.0,2.0,5465333.33,2048.0,10800.03,91.34,0.611
64,2.0,3.0,1.71,4123428.57,512.0,10709.93,185.25,0.701
65,1.0,2.0,12.0,2184000.0,512.0,20500.33,48.02,0.0
66,3.0,1.0,1.71,3372000.0,1024.0,9927.53,316.26,0.948
67,2.0,1.0,9.0,4263000.0,2048.0,13718.0,144.26,0.487
68,2.0,2.0,6.0,4263000.0,2048.0,13039.25,151.05,0.532
69,1.0,2.0,6.0,3937333.33,2048.0,17261.67,57.12,0.202
70,1.0,2.0,2.22,4402888.89,1024.0,11910.52,86.5,0.541
71,3.0,1.0,2.14,3484571.43,2048.0,10637.19,297.28,0.883
72,2.0,3.0,6.0,5596666.67,2048.0,13101.67,154.68,0.533
73,1.0,2.0,9.0,3937333.33,1024.0,19398.0,50.44,0.069
74,2.0,6.0,12.0,4263000.0,512.0,15391.5,130.21,0.38
75,2.0,3.0,12.0,2184000.0,512.0,14352.33,137.22,0.444
76,1.0,1.0,2.29,4874857.14,1024.0,9855.64,101.09,0.674
77,2.0,1.0,9.0,4263000.0,512.0,13471.25,145.56,0.502
78,2.0,1.0,2.0,4956000.0,2048.0,10688.13,194.29,0.714
79,3.0,6.0,12.0,3937333.33,2048.0,18467.0,170.39,0.337
80,1.0,2.0,6.0,5596666.67,1024.0,17278.33,56.89,0.201
81,3.0,2.0,2.0,105000000.0,512.0,10636.53,293.26,0.875
82,2.0,6.0,9.0,3937333.33,1024.0,14470.67,138.53,0.439
83,2.0,2.0,6.0,5596666.67,1024.0,13114.0,152.29,0.53
84,3.0,2.0,12.0,4263000.0,2048.0,15761.75,194.22,0.475
85,1.0,6.0,6.0,2184000.0,2048.0,13179.33,71.51,0.458
86,1.0,3.0,6.0,5596666.67,512.0,12830.33,74.2,0.48
87,3.0,6.0,2.0,105000000.0,2048.0,11606.23,275.67,0.801
88,2.0,1.0,12.0,2184000.0,512.0,13970.67,141.64,0.47
89,3.0,1.0,12.0,4263000.0,1024.0,12494.5,243.66,0.704
90,1.0,3.0,9.0,5596666.67,512.0,12627.67,73.87,0.492
91,1.0,6.0,2.0,105000000.0,2048.0,11034.2,89.61,0.596
92,1.0,6.0,3.0,3937333.33,1024.0,12301.0,78.99,0.514
93,2.0,3.0,1.0,2184000.0,2048.0,9597.73,202.72,0.783
