Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,1.0,3.0,1.75,5019000.0,512.0,10187.86,96.6,0.678
1,2.0,3.0,2.17,3937333.33,512.0,11220.1,176.58,0.685
2,2.0,3.0,2.0,4565400.0,2048.0,11012.35,180.99,0.703
3,2.0,3.0,2.0,4459111.11,1024.0,10924.67,182.54,0.71
4,3.0,2.0,2.1,4905600.0,512.0,10949.05,287.45,0.875
5,3.0,6.0,12.0,4263000.0,1024.0,18506.75,165.49,0.329
6,1.0,1.0,6.0,5334000.0,2048.0,13916.0,69.92,0.427
7,3.0,1.0,1.78,3906000.0,512.0,9891.73,319.62,0.983
8,3.0,3.0,6.0,4263000.0,2048.0,15470.75,200.22,0.509
9,1.0,6.0,6.0,4263000.0,1024.0,13024.0,73.2,0.486
10,2.0,6.0,12.0,5596666.67,512.0,15552.0,129.68,0.381
11,2.0,1.0,1.88,4164500.0,2048.0,10117.15,207.94,0.789
12,3.0,6.0,1.89,5509111.11,2048.0,11072.99,289.25,0.873
13,1.0,2.0,1.89,3906000.0,1024.0,10812.67,95.62,0.638
14,3.0,2.0,2.12,3640750.0,1024.0,11081.26,286.02,0.866
15,2.0,2.0,2.14,5473428.57,1024.0,11161.79,186.31,0.701
16,1.0,2.0,2.0,105000000.0,2048.0,11197.73,92.96,0.612
17,1.0,3.0,2.22,4490444.44,2048.0,11046.86,88.52,0.619
18,1.0,2.0,6.0,3937333.33,512.0,17083.33,57.75,0.218
19,1.0,2.0,9.0,4263000.0,512.0,19156.5,51.87,0.082
20,2.0,3.0,12.0,5596666.67,512.0,14428.33,136.41,0.452
21,2.0,3.0,6.0,3937333.33,512.0,12648.67,152.82,0.574
22,1.0,6.0,2.0,4402888.89,512.0,11000.58,90.04,0.623
23,2.0,1.0,2.37,4263000.0,1024.0,11422.12,180.37,0.679
24,2.0,2.0,2.0,5019000.0,2048.0,10956.74,189.78,0.717
25,3.0,2.0,2.0,4039400.0,2048.0,10868.72,290.61,0.884
26,2.0,6.0,9.0,3937333.33,2048.0,14438.0,137.46,0.453
27,3.0,3.0,2.25,4885250.0,1024.0,11730.62,271.87,0.81
28,3.0,6.0,12.0,3937333.33,2048.0,18467.0,170.39,0.341
29,2.0,6.0,2.11,4956000.0,1024.0,11306.97,176.23,0.68
30,1.0,6.0,1.89,3818444.44,1024.0,10793.17,91.19,0.637
31,1.0,1.0,1.62,5444250.0,1024.0,10230.14,96.57,0.675
32,3.0,3.0,9.0,4263000.0,512.0,16750.0,186.08,0.43
33,3.0,6.0,2.0,4371555.56,512.0,11254.68,279.68,0.847
34,1.0,2.0,1.78,4402888.89,2048.0,10399.18,99.96,0.666
35,1.0,2.0,12.0,5334000.0,2048.0,20239.33,50.76,0.013
36,3.0,3.0,12.0,2184000.0,512.0,17941.33,173.21,0.362
37,2.0,2.0,6.0,5334000.0,2048.0,13208.33,150.35,0.539
38,2.0,2.0,9.0,2184000.0,1024.0,13640.0,145.46,0.508
39,2.0,3.0,12.0,5596666.67,2048.0,14389.33,135.08,0.452
40,1.0,1.0,2.2,4039400.0,512.0,11309.41,88.93,0.603
41,3.0,6.0,1.83,3192000.0,1024.0,10749.98,296.93,0.901
42,1.0,6.0,12.0,5334000.0,1024.0,13840.33,68.13,0.431
43,1.0,1.0,12.0,4263000.0,2048.0,14720.5,66.44,0.374
44,1.0,6.0,2.0,105000000.0,2048.0,11034.2,89.61,0.621
45,1.0,2.0,12.0,4263000.0,512.0,20404.5,48.13,0.0
46,1.0,3.0,12.0,3937333.33,2048.0,12624.33,74.54,0.512
47,3.0,1.0,1.87,3605500.0,1024.0,9824.44,320.85,0.988
48,3.0,1.0,12.0,4263000.0,512.0,12418.0,239.56,0.72
49,3.0,3.0,2.0,3605500.0,2048.0,11161.67,287.74,0.866
50,1.0,2.0,2.14,5433142.86,512.0,11640.54,90.37,0.582
51,2.0,1.0,9.0,5596666.67,1024.0,13654.33,144.7,0.506
52,3.0,2.0,9.0,3937333.33,1024.0,15342.33,198.59,0.511
53,3.0,1.0,2.0,2983250.0,2048.0,10234.98,309.21,0.948
54,1.0,6.0,9.0,5596666.67,1024.0,13321.0,70.61,0.466
55,2.0,2.0,9.0,4263000.0,2048.0,13746.0,144.29,0.501
56,2.0,3.0,2.0,105000000.0,1024.0,11006.8,183.08,0.706
57,1.0,6.0,1.86,4722000.0,2048.0,10603.29,92.37,0.649
58,3.0,1.0,6.0,5334000.0,1024.0,11725.0,256.22,0.782
59,3.0,3.0,2.0,4786750.0,512.0,11168.67,291.92,0.873
60,2.0,1.0,12.0,2184000.0,1024.0,14112.33,139.71,0.474
61,1.0,3.0,12.0,5596666.67,512.0,12895.67,72.25,0.494
62,2.0,6.0,2.0,4458400.0,512.0,10920.72,180.72,0.708
63,2.0,1.0,12.0,3937333.33,512.0,13885.0,142.57,0.491
64,2.0,6.0,1.86,3259428.57,2048.0,10938.89,179.42,0.705
65,3.0,1.0,9.0,4263000.0,1024.0,12318.5,243.94,0.732
66,2.0,2.0,12.0,2184000.0,1024.0,14128.0,143.56,0.478
67,2.0,1.0,1.5,3215500.0,512.0,9563.48,218.19,0.833
68,1.0,1.0,12.0,4263000.0,1024.0,14963.0,66.02,0.358
69,3.0,2.0,9.0,4263000.0,512.0,15152.75,204.35,0.53
70,1.0,3.0,9.0,2184000.0,2048.0,12743.67,73.18,0.504
71,3.0,1.0,12.0,5334000.0,2048.0,12293.67,242.61,0.731
72,3.0,2.0,12.0,3937333.33,512.0,15988.33,188.42,0.464
73,1.0,3.0,1.91,4555090.91,1024.0,10661.55,92.34,0.646
74,1.0,2.0,6.0,4263000.0,2048.0,17117.25,57.81,0.216
75,1.0,1.0,2.29,3484571.43,2048.0,11253.27,88.36,0.606
76,2.0,2.0,12.0,3937333.33,2048.0,14382.0,138.57,0.457
77,3.0,6.0,9.0,4263000.0,1024.0,17404.5,180.22,0.394
78,2.0,3.0,6.0,5334000.0,2048.0,12906.67,154.01,0.561
79,3.0,2.0,6.0,4263000.0,2048.0,14039.75,218.08,0.605
80,2.0,2.0,1.83,2184000.0,512.0,11015.88,191.73,0.717
81,2.0,3.0,12.0,3937333.33,1024.0,14727.0,133.63,0.432
82,3.0,2.0,6.0,5596666.67,512.0,14056.33,213.53,0.596
83,2.0,2.0,6.0,2184000.0,512.0,12911.67,151.7,0.558
84,2.0,6.0,9.0,2184000.0,512.0,14203.0,141.54,0.471
85,2.0,2.0,6.0,5596666.67,1024.0,13114.0,152.29,0.547
86,2.0,3.0,9.0,3937333.33,512.0,13772.33,142.65,0.497
87,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.925
88,3.0,1.0,6.0,4263000.0,2048.0,12131.5,249.91,0.752
89,2.0,6.0,2.0,105000000.0,1024.0,11176.57,179.65,0.692
90,3.0,6.0,2.0,105000000.0,2048.0,11606.23,275.67,0.823
91,2.0,1.0,2.0,105000000.0,512.0,10638.43,196.16,0.744
92,3.0,3.0,2.0,105000000.0,512.0,11284.93,287.09,0.859
93,3.0,2.0,2.0,105000000.0,2048.0,10599.37,293.56,0.902
94,1.0,6.0,2.0,105000000.0,1024.0,10892.6,89.11,0.629
