Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,2.0,6.0,9.0,3937333.33,2048.0,14438.0,137.46,0.183
1,3.0,2.0,2.5,5507500.0,1024.0,12029.25,254.65,0.555
2,2.0,6.0,2.11,5421555.56,512.0,11243.62,175.46,0.484
3,1.0,2.0,2.0,2948000.0,1024.0,11089.45,92.72,0.43
4,3.0,6.0,2.25,6822500.0,2048.0,12353.25,245.33,0.517
5,2.0,1.0,9.0,5334000.0,1024.0,13962.33,143.36,0.221
6,3.0,6.0,1.0,5596666.67,1024.0,8358.03,363.08,1.0
7,2.0,2.0,1.2,3620400.0,512.0,9082.84,227.99,0.739
8,2.0,6.0,2.0,1730400.0,2048.0,11072.38,177.5,0.501
9,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.627
10,2.0,3.0,2.0,4263000.0,1024.0,11193.17,180.17,0.494
11,1.0,6.0,6.0,3937333.33,2048.0,12950.0,72.06,0.236
12,3.0,3.0,2.0,105000000.0,512.0,11284.93,287.09,0.663
13,1.0,2.0,2.4,4458400.0,512.0,12552.0,78.24,0.277
14,1.0,6.0,2.0,4514800.0,512.0,10811.54,91.97,0.458
15,3.0,1.0,2.25,4066000.0,512.0,11423.25,264.43,0.612
16,3.0,6.0,2.33,787333.33,512.0,12366.67,241.66,0.509
17,3.0,1.0,2.25,4263000.0,1024.0,10754.7,292.62,0.708
18,1.0,6.0,1.86,4762285.71,2048.0,10560.64,92.73,0.484
19,3.0,3.0,6.0,5334000.0,512.0,15243.67,198.52,0.311
20,3.0,2.0,1.71,3259428.57,2048.0,9955.37,318.84,0.81
21,1.0,6.0,12.0,2184000.0,512.0,13663.67,69.52,0.162
22,2.0,3.0,2.0,3806000.0,512.0,10919.95,183.36,0.522
23,3.0,2.0,6.0,5596666.67,2048.0,13978.33,218.3,0.381
24,1.0,3.0,2.0,7400400.0,1024.0,10660.14,92.68,0.474
25,2.0,2.0,1.33,6993333.33,1024.0,9646.83,219.46,0.679
26,2.0,3.0,6.0,2184000.0,2048.0,12979.0,153.44,0.308
27,3.0,3.0,1.8,7344000.0,512.0,10789.88,300.7,0.721
28,3.0,3.0,2.67,7350000.0,2048.0,13060.33,231.87,0.451
29,2.0,1.0,9.0,2184000.0,2048.0,13699.67,143.23,0.238
30,1.0,1.0,1.67,3674666.67,512.0,10311.33,95.75,0.51
31,3.0,1.0,2.67,3937333.33,2048.0,11743.67,263.1,0.589
