Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,2.0,6.0,12.0,5334000.0,2048.0,15106.0,131.76,0.365
1,3.0,3.0,12.0,4263000.0,1024.0,18106.25,171.27,0.305
2,3.0,6.0,1.8,4039400.0,512.0,10784.33,290.71,0.784
3,2.0,6.0,9.0,3937333.33,2048.0,14438.0,137.46,0.405
4,2.0,3.0,2.25,2983250.0,1024.0,11422.84,175.43,0.602
5,3.0,2.0,2.14,5433142.86,1024.0,11007.99,285.1,0.766
6,2.0,6.0,1.91,4555090.91,512.0,10998.26,179.1,0.628
7,2.0,2.0,9.0,2184000.0,512.0,14223.67,143.23,0.423
8,1.0,2.0,1.8,3960600.0,1024.0,10504.68,98.87,0.597
9,3.0,6.0,1.86,4123428.57,2048.0,11151.54,280.13,0.752
10,2.0,1.0,9.0,5334000.0,1024.0,13962.33,143.36,0.436
11,3.0,6.0,1.71,5586000.0,1024.0,10418.57,306.76,0.824
12,1.0,2.0,9.0,5596666.67,2048.0,19320.0,51.41,0.065
13,3.0,2.0,9.0,5596666.67,1024.0,15320.33,199.66,0.452
14,2.0,2.0,2.0,4565400.0,512.0,10781.52,195.54,0.657
15,2.0,6.0,2.0,3696000.0,2048.0,11055.95,178.31,0.625
16,1.0,2.0,12.0,2184000.0,2048.0,20173.0,50.73,0.015
17,3.0,6.0,9.0,3937333.33,512.0,17293.67,180.26,0.346
18,1.0,6.0,9.0,4263000.0,512.0,13294.5,71.97,0.424
19,3.0,6.0,2.0,105000000.0,512.0,11437.07,272.91,0.729
20,3.0,3.0,1.0,2184000.0,2048.0,8465.6,366.54,1.0
21,3.0,6.0,9.0,4263000.0,1024.0,17404.5,180.22,0.343
22,3.0,3.0,2.0,5509111.11,512.0,11182.31,288.12,0.763
23,2.0,6.0,9.0,4263000.0,512.0,14279.0,141.67,0.418
24,1.0,2.0,2.2,6404800.0,2048.0,11732.06,87.05,0.521
25,2.0,1.0,1.4,4458400.0,2048.0,9437.06,221.48,0.755
26,3.0,1.0,9.0,2184000.0,512.0,12247.33,247.41,0.655
27,1.0,2.0,2.0,105000000.0,2048.0,11197.73,92.96,0.554
28,2.0,2.0,2.6,1572800.0,2048.0,12388.8,161.76,0.538
29,1.0,1.0,1.88,3640750.0,512.0,10687.89,93.73,0.584
30,3.0,6.0,12.0,5334000.0,2048.0,18505.0,167.31,0.288
31,1.0,6.0,6.0,4263000.0,2048.0,13058.75,72.25,0.438
32,3.0,3.0,2.0,105000000.0,512.0,11284.93,287.09,0.757
33,1.0,2.0,6.0,3937333.33,2048.0,17261.67,57.12,0.187
34,2.0,3.0,9.0,5596666.67,1024.0,14062.67,139.75,0.427
35,2.0,1.0,1.78,3906000.0,512.0,10108.74,207.48,0.705
36,1.0,2.0,2.2,4565400.0,512.0,11766.76,87.77,0.519
37,1.0,3.0,1.91,4555090.91,512.0,10590.35,93.05,0.59
38,3.0,3.0,2.0,105000000.0,2048.0,10904.43,284.94,0.77
