Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,3.0,6.0,6.0,3937333.33,1024.0,15641.33,197.08,0.379
1,3.0,6.0,1.86,2022000.0,2048.0,10852.11,290.1,0.836
2,1.0,1.0,1.83,4588666.67,512.0,10639.52,94.4,0.605
3,3.0,3.0,2.0,6783142.86,1024.0,11144.96,283.32,0.803
4,2.0,3.0,12.0,4263000.0,2048.0,14368.5,135.67,0.312
5,1.0,1.0,1.86,3372000.0,2048.0,10611.31,93.01,0.608
6,1.0,2.0,2.33,524666.67,512.0,12150.67,81.5,0.457
7,3.0,1.0,6.0,5596666.67,2048.0,12152.67,250.51,0.675
8,2.0,1.0,12.0,3937333.33,2048.0,13780.67,142.68,0.368
9,3.0,6.0,2.33,3060666.67,1024.0,12268.92,252.63,0.671
10,2.0,2.0,2.0,5586000.0,512.0,10665.93,197.29,0.697
11,2.0,1.0,2.67,3843333.33,2048.0,12084.67,164.6,0.536
12,3.0,1.0,2.14,3412285.71,512.0,10480.56,300.22,0.879
13,3.0,2.0,1.4,4616000.0,1024.0,9509.82,329.79,1.0
14,1.0,3.0,2.5,4263000.0,2048.0,11788.0,82.09,0.491
15,1.0,2.0,6.0,5334000.0,512.0,16847.0,58.56,0.0
16,2.0,6.0,6.0,2184000.0,512.0,12952.33,151.7,0.447
17,2.0,2.0,6.0,3937333.33,512.0,12886.0,153.48,0.455
18,2.0,1.0,1.83,2052666.67,1024.0,10293.48,201.41,0.733
19,2.0,2.0,2.2,4514800.0,1024.0,11589.78,177.42,0.594
20,1.0,3.0,6.0,5334000.0,2048.0,12470.67,75.87,0.424
21,2.0,1.0,1.8,2624800.0,512.0,10190.86,205.97,0.748
22,1.0,2.0,2.25,3215500.0,1024.0,12023.35,86.56,0.471
23,2.0,6.0,2.0,2948000.0,512.0,11158.9,177.88,0.63
24,3.0,1.0,1.67,3937333.33,2048.0,10249.43,302.93,0.9
25,2.0,3.0,9.0,5334000.0,1024.0,13840.0,141.1,0.361
26,1.0,1.0,1.67,787333.33,1024.0,10288.77,95.42,0.639
27,2.0,1.0,9.0,2184000.0,2048.0,13699.67,143.23,0.375
