Cluster,Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-,d2h
0,2.0,2.0,6.0,4263000.0,2048.0,13039.25,151.05,0.546
1,3.0,6.0,9.0,4263000.0,512.0,17237.5,179.19,0.405
2,3.0,6.0,9.0,5596666.67,2048.0,17184.33,178.32,0.404
3,3.0,6.0,12.0,2184000.0,2048.0,18585.67,170.2,0.347
4,1.0,6.0,12.0,4263000.0,2048.0,13929.5,67.49,0.413
5,3.0,3.0,12.0,2184000.0,512.0,17941.33,173.21,0.37
6,1.0,3.0,6.0,5596666.67,2048.0,12318.0,75.97,0.521
7,2.0,6.0,1.75,4885250.0,512.0,10753.99,182.98,0.719
8,1.0,1.0,2.0,105000000.0,2048.0,10621.53,93.98,0.64
9,2.0,3.0,2.11,4868444.44,1024.0,10974.61,181.3,0.705
10,1.0,3.0,2.0,3906000.0,1024.0,10805.2,90.99,0.627
11,3.0,2.0,9.0,3937333.33,2048.0,15124.67,199.75,0.529
12,3.0,2.0,12.0,4263000.0,512.0,15980.0,191.5,0.477
13,2.0,2.0,9.0,5334000.0,1024.0,13691.67,145.25,0.501
14,3.0,1.0,12.0,3937333.33,2048.0,12408.33,240.29,0.731
15,3.0,2.0,6.0,5596666.67,2048.0,13978.33,218.3,0.616
16,3.0,2.0,2.11,3906000.0,2048.0,10861.29,292.23,0.904
17,3.0,3.0,6.0,5334000.0,1024.0,15404.67,201.26,0.521
18,3.0,3.0,2.12,5542750.0,512.0,11514.54,277.52,0.845
19,1.0,3.0,1.78,4402888.89,2048.0,10274.61,95.41,0.663
20,3.0,1.0,6.0,4263000.0,512.0,11935.75,252.14,0.775
21,3.0,6.0,2.0,6783142.86,1024.0,11520.37,272.21,0.834
22,1.0,2.0,1.89,4371555.56,2048.0,10803.48,95.68,0.629
23,1.0,2.0,6.0,3937333.33,2048.0,17261.67,57.12,0.192
24,1.0,2.0,2.0,2882333.33,1024.0,11101.92,94.1,0.609
25,2.0,2.0,1.86,4010857.14,512.0,10591.81,199.72,0.753
26,2.0,2.0,12.0,4263000.0,512.0,14372.75,141.6,0.457
27,2.0,1.0,1.89,4956000.0,512.0,10138.63,206.91,0.788
28,1.0,1.0,2.0,2660857.14,1024.0,9419.87,103.88,0.723
29,1.0,3.0,1.91,4626727.27,512.0,10585.81,92.98,0.642
30,3.0,1.0,2.17,4767000.0,2048.0,10516.05,302.77,0.94
31,2.0,6.0,12.0,5596666.67,512.0,15552.0,129.68,0.375
32,3.0,1.0,1.89,3906000.0,1024.0,10300.43,304.72,0.954
33,2.0,1.0,2.0,6297142.86,2048.0,10843.13,189.09,0.723
34,2.0,1.0,9.0,3937333.33,512.0,13307.67,145.76,0.523
35,3.0,3.0,1.88,3739250.0,1024.0,10821.58,293.79,0.908
36,1.0,6.0,2.0,4039400.0,1024.0,10990.6,89.77,0.614
37,1.0,1.0,2.11,3906000.0,2048.0,11014.56,89.83,0.612
38,3.0,2.0,9.0,4263000.0,1024.0,15336.0,198.87,0.518
39,3.0,2.0,1.71,1909428.57,1024.0,10259.11,307.8,0.962
40,2.0,6.0,12.0,3937333.33,2048.0,15159.67,130.91,0.398
41,3.0,3.0,2.11,3906000.0,2048.0,11452.49,278.05,0.849
42,1.0,3.0,9.0,2184000.0,1024.0,12581.33,75.95,0.504
43,1.0,6.0,1.5,5578000.0,512.0,10262.67,95.96,0.664
44,2.0,6.0,6.0,5334000.0,1024.0,13082.33,145.93,0.536
45,2.0,3.0,2.0,4885250.0,2048.0,10925.19,181.22,0.707
46,2.0,1.0,9.0,3937333.33,1024.0,13883.67,140.89,0.484
47,2.0,1.0,1.89,4402888.89,1024.0,10297.08,204.72,0.776
48,1.0,1.0,12.0,3937333.33,1024.0,15015.67,65.25,0.341
49,1.0,6.0,12.0,5334000.0,1024.0,13840.33,68.13,0.419
50,2.0,3.0,9.0,5334000.0,1024.0,13840.0,141.1,0.486
51,1.0,2.0,6.0,4263000.0,512.0,17109.75,57.58,0.202
52,2.0,1.0,6.0,4263000.0,1024.0,12811.25,152.37,0.56
53,1.0,6.0,2.2,4830000.0,2048.0,11305.9,86.91,0.592
54,1.0,1.0,2.0,4371555.56,512.0,10955.01,92.09,0.617
55,2.0,1.0,9.0,2184000.0,2048.0,13699.67,143.23,0.497
56,1.0,6.0,6.0,4263000.0,512.0,13000.5,72.91,0.476
57,2.0,6.0,2.14,4834571.43,1024.0,11392.81,174.46,0.671
58,3.0,6.0,9.0,2184000.0,1024.0,17342.0,182.79,0.41
59,2.0,6.0,9.0,5596666.67,2048.0,14380.67,136.99,0.45
60,3.0,6.0,6.0,3937333.33,1024.0,15641.33,197.08,0.502
61,2.0,2.0,12.0,5334000.0,1024.0,14423.67,140.34,0.453
62,1.0,3.0,6.0,2184000.0,512.0,12849.33,73.42,0.486
63,3.0,6.0,1.8,4984400.0,512.0,10758.93,291.19,0.906
64,2.0,2.0,9.0,2184000.0,512.0,14223.67,143.23,0.468
65,1.0,2.0,12.0,5596666.67,2048.0,20039.67,51.36,0.01
66,1.0,2.0,9.0,5596666.67,1024.0,19518.67,49.84,0.042
67,3.0,3.0,9.0,2184000.0,1024.0,17022.67,183.35,0.421
68,2.0,3.0,6.0,4263000.0,512.0,12681.0,152.46,0.568
69,3.0,6.0,12.0,3937333.33,512.0,18624.0,172.42,0.352
70,3.0,2.0,1.78,4371555.56,512.0,10309.76,307.36,0.959
71,2.0,6.0,2.0,105000000.0,2048.0,11013.4,177.84,0.698
72,1.0,6.0,6.0,2184000.0,1024.0,13164.0,72.66,0.465
73,1.0,3.0,12.0,2184000.0,1024.0,12837.67,73.62,0.487
74,1.0,6.0,2.0,105000000.0,2048.0,11034.2,89.61,0.611
75,2.0,3.0,2.0,3321555.56,512.0,10940.84,182.71,0.709
76,1.0,2.0,2.25,4786750.0,512.0,11986.65,87.5,0.548
77,2.0,6.0,1.78,4371555.56,2048.0,10810.83,182.05,0.715
78,2.0,2.0,2.0,3484571.43,2048.0,11208.01,184.69,0.696
79,3.0,3.0,6.0,2184000.0,2048.0,15479.0,200.22,0.515
80,1.0,2.0,12.0,4263000.0,1024.0,20154.25,48.81,0.0
81,3.0,1.0,2.0,4722000.0,512.0,10443.94,301.76,0.941
82,3.0,6.0,2.0,4068666.67,2048.0,11287.17,281.72,0.863
83,2.0,3.0,12.0,2184000.0,512.0,14352.33,137.22,0.452
84,3.0,3.0,2.0,105000000.0,1024.0,11108.13,290.33,0.889
85,3.0,1.0,9.0,4263000.0,2048.0,12368.25,242.03,0.736
86,2.0,1.0,12.0,3937333.33,2048.0,13780.67,142.68,0.492
87,3.0,2.0,12.0,5334000.0,1024.0,15817.33,195.39,0.492
88,3.0,6.0,12.0,4263000.0,1024.0,18506.75,165.49,0.337
89,3.0,6.0,2.0,105000000.0,2048.0,11606.23,275.67,0.837
90,2.0,2.0,2.0,5775000.0,1024.0,10919.47,189.94,0.72
91,3.0,1.0,2.0,105000000.0,1024.0,10405.37,300.92,0.941
92,1.0,3.0,12.0,4263000.0,512.0,13003.5,71.57,0.475
93,1.0,1.0,9.0,5596666.67,2048.0,14271.67,70.26,0.392
94,3.0,2.0,12.0,3937333.33,2048.0,15852.0,194.22,0.488
95,3.0,3.0,12.0,3937333.33,1024.0,18205.33,170.37,0.356
96,1.0,3.0,2.0,105000000.0,2048.0,10803.73,93.35,0.628
97,2.0,6.0,9.0,5596666.67,1024.0,14417.33,139.46,0.452
98,3.0,3.0,2.0,105000000.0,512.0,11284.93,287.09,0.874
99,1.0,2.0,2.0,105000000.0,512.0,11043.87,95.33,0.613
100,2.0,1.0,2.0,105000000.0,1024.0,10587.47,193.93,0.744
101,3.0,3.0,2.0,105000000.0,2048.0,10904.43,284.94,0.887
