Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,1.0,330.0,7.86,41.92,10000000.0,5250.0,34744.25,712.61,0.6
1,3.0,388.75,8.23,54.04,1016666.67,5725.0,52404.8,943.74,0.55
2,1.0,386.88,9.02,50.55,1079687.5,5218.75,37617.06,685.14,0.59
3,1.0,280.0,7.56,300.0,1150000.0,100000.0,36494.43,1961.79,0.6
4,1.0,315.0,6.89,300.0,980555.56,5000.0,32408.46,392.98,0.61
5,3.0,10000.0,1.75,30.5,1525000.0,100000.0,56017.53,11047.88,0.58
6,1.0,10000.0,8.91,42.23,1011363.64,4068.18,118949.11,4852.36,0.36
7,3.0,10000.0,8.91,51.91,10000000.0,6727.27,160936.38,4924.9,0.24
8,3.0,423.27,7.06,40.63,1016326.53,100000.0,37826.33,4851.42,0.6
9,3.0,302.5,6.12,300.0,10000000.0,3250.0,48804.66,139.75,0.56
10,3.0,342.61,7.46,300.0,1008695.65,5891.3,46142.8,1364.69,0.57
11,3.0,10000.0,12.0,300.0,1033333.33,100000.0,214000.0,1132.13,0.06
12,3.0,507.65,7.88,300.0,1094117.65,100000.0,50969.66,3740.34,0.56
13,1.0,535.0,14.0,12.33,10000000.0,100000.0,40017.5,97.06,0.59
14,3.0,10000.0,8.97,51.55,990000.0,5500.0,170325.68,3764.97,0.2
15,3.0,449.81,9.26,53.81,10000000.0,4735.85,53768.6,535.93,0.54
16,1.0,190.0,2.86,61.71,10000000.0,100000.0,21133.29,1365.85,0.64
17,3.0,10000.0,15.6,300.0,1420000.0,8200.0,212200.0,1146.52,0.06
18,1.0,10000.0,2.69,30.38,953846.15,100000.0,71199.06,14094.57,0.57
19,3.0,10000.0,1.5,300.0,1500000.0,5500.0,10076.05,17710.78,0.77
20,1.0,425.0,8.19,42.15,1014814.81,100000.0,32554.8,2688.74,0.61
21,3.0,400.0,2.67,300.0,10000000.0,100000.0,57589.67,2894.17,0.54
22,3.0,316.0,8.53,35.6,10000000.0,100000.0,35064.08,2241.11,0.6
23,3.0,10000.0,2.0,300.0,10000000.0,1000.0,85203.93,11962.8,0.51
24,1.0,10000.0,6.5,50.38,10000000.0,4375.0,84274.18,7518.6,0.48
25,1.0,10000.0,8.38,300.0,1275000.0,5500.0,124972.5,3895.2,0.34
26,1.0,10000.0,7.5,300.0,10000000.0,7750.0,141250.0,445.18,0.28
27,1.0,262.0,6.4,300.0,10000000.0,100000.0,37608.62,51.96,0.59
28,1.0,10000.0,12.75,5.5,1025000.0,100000.0,156250.0,401.52,0.23
29,3.0,10000.0,2.25,50.0,10000000.0,100000.0,106496.07,7253.97,0.41
30,1.0,10000.0,4.5,300.0,1666666.67,100000.0,92913.18,9521.06,0.47
31,1.0,601.43,2.43,300.0,10000000.0,4857.14,28708.97,4093.04,0.63
32,1.0,604.0,15.0,300.0,10000000.0,2800.0,50262.2,115.91,0.55
33,3.0,10000.0,10.2,40.0,1220000.0,100000.0,204400.0,1080.56,0.09
