Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,1.0,377.5,8.54,35.38,1033333.33,100000.0,41064.24,544.76,0.58
1,3.0,455.57,8.52,39.34,970491.8,5573.77,48990.5,1890.6,0.55
2,1.0,527.5,6.75,31.7,10000000.0,6400.0,39686.15,549.42,0.58
3,1.0,155.0,7.17,300.0,772222.22,5000.0,31475.85,186.32,0.61
4,3.0,10000.0,6.75,47.13,1150000.0,4937.5,113998.12,8434.72,0.39
5,1.0,460.0,6.57,65.0,1012962.96,5666.67,39285.89,760.86,0.58
6,1.0,514.0,7.8,28.3,10000000.0,100000.0,51278.8,63.44,0.54
7,3.0,379.0,7.75,34.7,10000000.0,3700.0,52376.01,152.13,0.54
8,3.0,10000.0,2.57,60.43,628571.43,100000.0,92609.37,8106.06,0.44
9,1.0,10000.0,1.75,90.0,10000000.0,100000.0,35431.15,21831.47,0.75
10,1.0,312.73,7.91,300.0,509090.91,100000.0,36921.37,3122.02,0.59
11,3.0,370.0,5.0,300.0,10000000.0,5500.0,53653.55,157.99,0.53
12,3.0,10000.0,12.6,8.2,1600000.0,100000.0,202400.0,1078.12,0.06
13,3.0,252.73,7.45,61.33,1090909.09,100000.0,25782.04,5508.37,0.64
14,3.0,10000.0,2.6,300.0,1420000.0,8200.0,90968.96,8993.14,0.46
15,1.0,10000.0,16.0,20.67,10000000.0,100000.0,110368.67,399.02,0.35
16,3.0,452.5,5.0,49.25,10000000.0,100000.0,35269.27,5891.61,0.61
17,1.0,10000.0,7.33,55.22,1027777.78,4000.0,109649.51,7241.95,0.39
18,3.0,370.0,18.0,23.67,10000000.0,100000.0,44534.33,388.86,0.56
19,3.0,424.0,13.2,300.0,840000.0,4600.0,66493.4,95.59,0.49
20,3.0,10000.0,6.67,23.67,10000000.0,5500.0,159460.2,4999.68,0.22
21,3.0,10000.0,3.33,300.0,10000000.0,4000.0,143770.6,9201.83,0.31
22,1.0,10000.0,3.0,300.0,1025000.0,5500.0,72776.88,15935.56,0.58
23,1.0,10000.0,15.75,5.5,10000000.0,5500.0,119843.75,530.78,0.32
24,3.0,442.0,2.4,300.0,840000.0,6400.0,43463.01,574.02,0.57
25,1.0,10000.0,10.11,11.56,1455555.56,100000.0,134236.61,3808.35,0.29
26,1.0,10000.0,16.0,300.0,1033333.33,7000.0,159666.67,433.72,0.19
