Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,1.0,379.34,7.58,54.29,1050000.0,5839.62,35256.83,933.15,0.6
1,3.0,339.08,8.73,45.08,997709.92,5328.24,46692.83,771.16,0.56
2,3.0,381.43,8.17,48.71,1031746.03,100000.0,50746.78,2232.96,0.55
3,1.0,10000.0,11.55,300.0,1200000.0,3454.55,138287.31,2627.27,0.27
4,3.0,10000.0,2.75,67.75,10000000.0,6625.0,83837.99,10314.11,0.49
5,1.0,10000.0,5.5,58.11,1027777.78,100000.0,102794.89,8259.56,0.42
6,3.0,10000.0,9.14,58.71,1025000.0,100000.0,163974.0,3264.59,0.2
7,3.0,335.59,8.0,300.0,982352.94,5500.0,47240.87,377.27,0.56
8,3.0,10000.0,8.81,51.31,1326923.08,4807.69,170757.04,4393.17,0.19
9,3.0,460.0,8.6,49.0,10000000.0,6175.0,57386.78,680.26,0.53
10,1.0,437.5,8.53,42.33,1096875.0,100000.0,34600.97,2899.65,0.6
11,1.0,10000.0,8.74,45.84,969767.44,5395.35,125941.56,3699.2,0.32
12,1.0,425.59,8.82,300.0,1088235.29,7088.24,33093.4,1122.35,0.6
13,3.0,360.53,9.0,32.32,10000000.0,100000.0,45686.83,3540.81,0.57
14,1.0,320.91,13.09,40.27,10000000.0,100000.0,38731.73,55.32,0.58
15,1.0,420.77,8.64,44.41,10000000.0,6076.92,33757.13,1243.48,0.6
16,3.0,55.0,4.0,300.0,10000000.0,100000.0,16934.2,2296.76,0.66
17,3.0,470.0,11.67,300.0,822222.22,100000.0,68576.89,107.72,0.49
18,1.0,530.71,1.93,53.79,10000000.0,100000.0,11082.7,7071.74,0.69
19,1.0,447.14,5.14,300.0,10000000.0,100000.0,37785.17,1447.33,0.59
20,3.0,10000.0,2.83,22.17,10000000.0,100000.0,107508.1,6532.63,0.39
21,1.0,10000.0,1.33,300.0,400000.0,100000.0,1798.07,30369.67,0.94
22,1.0,244.0,16.8,300.0,10000000.0,2800.0,34630.4,70.3,0.6
23,1.0,10000.0,5.23,57.85,10000000.0,7230.77,83480.75,11984.98,0.51
24,1.0,70.0,7.0,300.0,1033333.33,100000.0,38349.0,14.22,0.59
25,1.0,588.57,4.14,300.0,10000000.0,6142.86,34439.46,1096.72,0.6
26,3.0,10000.0,10.14,300.0,1021428.57,5500.0,192296.98,2974.81,0.11
27,3.0,820.0,2.2,300.0,840000.0,100000.0,32936.95,6968.18,0.62
28,1.0,10000.0,17.0,63.33,10000000.0,1000.0,140666.67,726.41,0.26
29,3.0,400.0,2.0,300.0,10000000.0,4000.0,33486.69,1593.77,0.6
30,3.0,670.0,15.0,300.0,10000000.0,100000.0,81668.0,202.11,0.45
31,3.0,10000.0,3.0,300.0,10000000.0,4000.0,78133.43,9274.17,0.5
