Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,3.0,10000.0,8.55,50.55,1150000.0,5725.0,158812.59,3897.0,0.22
1,1.0,365.26,9.32,300.0,1036842.11,100000.0,36053.36,1841.18,0.59
2,1.0,10000.0,5.71,41.64,1171428.57,100000.0,86751.84,11510.56,0.49
3,1.0,244.0,7.95,45.7,10000000.0,100000.0,31803.3,257.93,0.61
4,1.0,319.66,8.69,46.1,1128813.56,100000.0,35007.19,1707.38,0.6
5,3.0,460.0,9.32,55.22,10000000.0,6108.11,52241.98,1800.01,0.54
6,1.0,450.0,8.92,56.89,10000000.0,4750.0,42103.24,101.52,0.57
7,1.0,364.33,8.2,48.5,1132283.46,5889.76,38781.93,525.92,0.58
8,3.0,391.54,7.13,44.24,1168376.07,6230.77,49096.41,1390.79,0.55
9,1.0,10000.0,7.53,34.4,10000000.0,4600.0,87973.38,7951.09,0.46
10,1.0,10000.0,8.46,53.02,1136956.52,5891.3,118795.74,5547.29,0.35
11,3.0,322.19,8.09,300.0,1115625.0,6062.5,45427.31,1068.62,0.56
12,3.0,10000.0,6.67,51.92,875000.0,100000.0,154131.35,3925.31,0.23
13,1.0,10000.0,10.75,300.0,968750.0,4937.5,133592.11,3187.34,0.29
14,3.0,466.55,8.73,50.02,1118181.82,100000.0,51086.43,2690.28,0.55
15,3.0,433.0,9.1,300.0,10000000.0,3700.0,52159.97,483.51,0.54
16,1.0,385.43,9.34,300.0,1034285.71,6142.86,37459.1,1227.79,0.59
17,1.0,205.0,2.0,300.0,10000000.0,4000.0,30949.33,52.58,0.61
18,3.0,10000.0,9.27,300.0,1127272.73,5909.09,204000.0,1104.21,0.06
19,1.0,400.0,11.0,300.0,10000000.0,7000.0,44040.33,66.96,0.57
20,3.0,470.0,12.33,300.0,933333.33,100000.0,66908.89,112.43,0.49
21,3.0,10000.0,2.43,53.14,10000000.0,6142.86,124401.36,6075.73,0.34
22,3.0,392.5,16.5,62.62,10000000.0,100000.0,51841.5,125.64,0.54
23,3.0,10000.0,16.0,100.0,10000000.0,7000.0,203333.33,1186.87,0.06
24,3.0,190.0,4.67,300.0,10000000.0,100000.0,14887.93,1390.62,0.66
25,3.0,257.5,2.0,300.0,1500000.0,100000.0,8273.97,6119.0,0.69
26,3.0,523.0,3.0,56.2,10000000.0,100000.0,34574.67,4301.79,0.6
27,3.0,10000.0,15.0,300.0,10000000.0,7000.0,216666.67,1254.47,0.03
28,1.0,10000.0,9.0,300.0,10000000.0,7000.0,144000.0,442.89,0.25
29,3.0,10000.0,3.0,26.67,10000000.0,100000.0,77126.0,9558.93,0.5
