Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,3.0,280.0,8.61,44.06,10000000.0,5000.0,47756.82,122.45,0.56
1,1.0,280.0,6.54,60.25,896428.57,100000.0,31065.64,1467.01,0.61
2,1.0,244.0,3.0,300.0,1040000.0,100000.0,22241.24,6189.85,0.65
3,3.0,352.0,7.8,68.92,960000.0,100000.0,37526.24,3125.86,0.59
4,1.0,362.6,9.44,49.79,956164.38,6054.79,37791.22,787.63,0.59
5,1.0,10000.0,7.25,3.25,10000000.0,100000.0,76211.88,7022.0,0.49
6,1.0,10000.0,1.88,23.12,675000.0,4375.0,37553.41,19631.88,0.72
7,1.0,10000.0,13.5,300.0,1500000.0,100000.0,153000.0,403.81,0.22
8,1.0,10000.0,2.6,66.2,1510000.0,100000.0,82511.72,10072.83,0.5
9,3.0,10000.0,9.3,53.75,1315000.0,5050.0,186147.35,2396.69,0.13
10,1.0,177.14,6.57,300.0,10000000.0,6142.86,34611.06,36.85,0.6
11,1.0,145.0,3.6,300.0,1130000.0,4600.0,27817.55,105.17,0.62
12,1.0,227.06,3.53,50.94,10000000.0,4705.88,25155.39,227.48,0.63
13,1.0,10000.0,13.75,51.17,858333.33,7750.0,157333.33,421.86,0.21
14,3.0,246.84,6.74,45.86,994736.84,5578.95,35200.95,783.12,0.6
15,1.0,460.0,16.29,300.0,757142.86,4857.14,42478.57,65.59,0.57
16,3.0,409.38,4.31,300.0,843750.0,7187.5,49656.78,813.81,0.55
17,1.0,604.0,3.0,14.6,10000000.0,100000.0,34252.86,6122.17,0.61
18,3.0,10000.0,12.6,300.0,1020000.0,2800.0,207400.0,1089.33,0.05
19,3.0,280.0,15.75,300.0,1275000.0,3250.0,42896.5,84.33,0.57
20,1.0,10000.0,5.43,47.14,10000000.0,6142.86,99117.21,9198.67,0.44
21,1.0,46.0,16.2,62.2,10000000.0,8200.0,25348.2,26.45,0.63
22,3.0,10000.0,4.0,22.17,1500000.0,100000.0,107313.0,5409.48,0.39
23,3.0,55.0,4.25,300.0,10000000.0,3250.0,14538.27,201.34,0.66
24,3.0,10000.0,9.0,300.0,10000000.0,7000.0,202333.33,1230.33,0.07
