Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,3.0,280.0,14.0,300.0,1350000.0,6250.0,45606.0,79.06,0.57
1,1.0,345.22,8.48,47.75,1065217.39,5043.48,36714.76,890.45,0.6
2,1.0,563.24,8.47,40.97,1088235.29,100000.0,39977.77,1890.93,0.59
3,1.0,10000.0,15.0,7.75,325000.0,100000.0,158750.0,387.74,0.22
4,3.0,379.84,7.98,57.03,1125000.0,6062.5,49267.61,1736.09,0.56
5,3.0,353.42,7.66,49.53,1102631.58,100000.0,39135.76,3501.47,0.59
6,3.0,415.0,10.38,32.31,10000000.0,7187.5,53149.81,291.7,0.55
7,1.0,10000.0,2.62,70.0,787500.0,100000.0,67584.05,15152.54,0.6
8,3.0,10000.0,15.0,62.33,1355555.56,5000.0,209222.22,1160.19,0.07
9,1.0,10000.0,6.54,57.15,1330769.23,5846.15,99762.71,8303.89,0.44
10,1.0,288.57,7.86,300.0,1080952.38,5285.71,32632.87,1056.93,0.61
11,3.0,55.0,12.0,300.0,1000000.0,100000.0,25647.0,43.39,0.63
12,1.0,424.0,5.2,300.0,1420000.0,100000.0,36250.29,1479.01,0.6
13,3.0,305.71,5.71,80.0,10000000.0,100000.0,46219.04,484.58,0.57
14,1.0,366.67,8.3,60.11,10000000.0,5333.33,29260.86,1262.63,0.62
15,3.0,10000.0,3.0,120.0,575000.0,7750.0,107004.73,6668.98,0.41
16,1.0,10000.0,6.2,300.0,1040000.0,6400.0,114585.86,5713.33,0.38
17,3.0,10000.0,4.0,7.75,1025000.0,5500.0,118185.5,5723.75,0.37
18,3.0,10000.0,5.0,23.67,700000.0,100000.0,208000.0,1079.2,0.08
19,1.0,10000.0,18.0,23.67,1333333.33,4000.0,161000.0,418.11,0.22
20,3.0,505.0,2.75,300.0,1750000.0,100000.0,41192.47,2439.23,0.58
21,1.0,10000.0,7.2,40.2,10000000.0,2800.0,129600.0,424.34,0.31
22,3.0,370.0,2.0,300.0,10000000.0,7000.0,33562.93,463.06,0.61
23,3.0,10000.0,2.0,63.33,10000000.0,7000.0,80800.6,9561.03,0.51
24,1.0,10000.0,6.0,80.0,10000000.0,100000.0,129333.33,411.64,0.31
25,3.0,10000.0,16.5,75.25,1050000.0,100000.0,204750.0,1134.1,0.09
