Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,3.0,442.0,1.6,4.6,640000.0,100000.0,3102.98,10729.6,0.73
1,3.0,70.0,1.33,300.0,400000.0,100000.0,1569.9,16628.17,0.79
2,3.0,46.0,1.6,4.6,10000000.0,100000.0,5294.86,8107.13,0.71
3,3.0,484.55,15.0,5.91,427272.73,5909.09,74392.55,107.23,0.47
4,3.0,70.0,9.0,60.0,700000.0,100000.0,30710.33,50.53,0.61
5,1.0,535.0,1.17,5.5,2000000.0,4000.0,8283.01,1239.31,0.68
6,3.0,40.0,9.0,7.0,2000000.0,4000.0,22838.67,33.59,0.63
7,1.0,442.0,2.8,60.0,820000.0,10000.0,38257.24,1215.86,0.59
8,1.0,505.0,15.0,300.0,1000000.0,5500.0,50127.75,62.77,0.55
9,1.0,244.0,12.0,1.0,2000000.0,6400.0,41433.6,35.58,0.58
10,3.0,295.0,2.25,5.5,2000000.0,5500.0,29866.71,2825.4,0.62
11,3.0,10000.0,1.33,4.0,10000000.0,7000.0,10424.07,17668.27,0.77
12,1.0,32.5,18.0,5.5,775000.0,100000.0,33544.25,11.9,0.6
13,3.0,370.0,6.0,60.0,100000.0,1000.0,64168.67,87.77,0.5
14,1.0,47.5,1.83,4.75,550000.0,3250.0,22900.42,25.92,0.63
15,1.0,370.0,2.33,120.0,10000000.0,100000.0,14077.33,3114.21,0.67
16,1.0,460.0,6.0,300.0,357142.86,4857.14,53654.71,46.41,0.54
17,3.0,550.0,12.0,5.5,550000.0,1000.0,85616.0,123.78,0.43
18,1.0,82.0,1.8,120.0,100000.0,2800.0,25351.82,47.66,0.63
19,3.0,10000.0,2.0,60.0,640000.0,6400.0,56522.4,11369.02,0.58
20,1.0,55.0,6.0,5.5,550000.0,1000.0,38093.75,11.18,0.59
21,3.0,527.5,12.0,120.0,2000000.0,3250.0,77301.25,115.78,0.46
22,1.0,302.5,9.0,60.0,2000000.0,5500.0,47316.25,32.6,0.56
23,3.0,270.0,1.89,120.0,100000.0,7000.0,22706.9,1451.94,0.64
24,3.0,40.0,3.0,7.0,700000.0,10000.0,23331.33,32.85,0.63
25,3.0,280.0,2.5,120.0,10000000.0,7750.0,42999.25,300.17,0.57
26,1.0,70.0,15.0,7.0,10000000.0,1000.0,32369.33,21.56,0.6
27,3.0,700.0,15.0,7.0,2000000.0,100000.0,96826.0,146.47,0.4
28,3.0,370.0,9.0,300.0,10000000.0,10000.0,54047.67,102.6,0.54
29,3.0,10000.0,2.67,5.5,550000.0,100000.0,138357.33,3436.87,0.28
30,1.0,205.0,12.0,7.0,400000.0,8500.0,41817.5,27.86,0.57
31,1.0,403.75,1.62,120.0,2000000.0,3250.0,17335.38,1288.03,0.65
32,3.0,10000.0,2.33,7.0,700000.0,8500.0,110209.28,6256.38,0.38
33,1.0,77.5,2.0,300.0,10000000.0,5500.0,25312.85,28.87,0.63
34,3.0,280.0,6.0,5.5,100000.0,100000.0,51347.0,70.63,0.54
35,1.0,70.0,2.0,120.0,1000000.0,100000.0,13976.67,301.07,0.66
36,1.0,70.0,2.0,300.0,400000.0,10000.0,8789.73,103.18,0.68
37,3.0,40.0,12.0,7.0,1000000.0,100000.0,21027.67,37.48,0.64
38,3.0,520.0,1.67,5.5,250000.0,1000.0,20464.77,1459.36,0.64
39,1.0,370.0,18.0,300.0,2000000.0,10000.0,40544.33,54.2,0.58
40,1.0,280.0,18.0,300.0,550000.0,7750.0,39409.0,40.6,0.58
41,1.0,70.0,15.0,60.0,700000.0,7000.0,37335.33,13.39,0.59
42,1.0,575.71,2.29,300.0,2000000.0,7428.57,23364.73,3927.78,0.64
43,3.0,340.0,18.0,120.0,2000000.0,4000.0,46003.67,92.67,0.56
44,1.0,10000.0,2.67,7.0,2000000.0,7000.0,88056.67,11298.3,0.49
45,1.0,70.0,6.0,4.0,10000000.0,100000.0,32656.0,16.81,0.6
46,1.0,10000.0,1.33,120.0,700000.0,100000.0,1857.77,26500.67,0.9
47,1.0,77.5,15.0,120.0,325000.0,7750.0,25846.0,29.22,0.62
48,3.0,340.0,1.33,300.0,100000.0,10000.0,3046.46,8504.51,0.72
49,1.0,302.5,9.0,300.0,325000.0,7750.0,49715.5,33.17,0.55
50,1.0,10000.0,1.33,4.0,2000000.0,100000.0,2590.47,26383.0,0.89
51,1.0,1000.0,2.0,1.0,325000.0,100000.0,18066.14,10914.93,0.69
52,3.0,40.0,9.0,120.0,10000000.0,7000.0,22554.33,39.74,0.64
53,3.0,70.0,15.0,300.0,400000.0,100000.0,29929.33,51.5,0.61
54,3.0,70.0,6.0,300.0,400000.0,100000.0,32682.33,48.69,0.6
55,1.0,70.0,3.0,4.0,10000000.0,100000.0,34367.0,15.63,0.6
56,3.0,10000.0,15.0,300.0,400000.0,7000.0,201000.0,1100.47,0.07
57,1.0,775.0,2.75,60.0,775000.0,100000.0,45581.79,1946.95,0.56
58,3.0,370.0,18.0,300.0,2000000.0,7000.0,55208.33,104.17,0.53
59,1.0,370.0,15.0,1.0,100000.0,100000.0,47355.33,47.83,0.56
60,3.0,775.0,1.0,60.0,775000.0,3250.0,5525.17,8410.3,0.71
61,1.0,550.0,6.0,7.75,10000000.0,7750.0,54389.25,69.04,0.53
62,1.0,527.5,18.0,60.0,325000.0,3250.0,45108.0,71.87,0.56
63,3.0,370.0,12.0,120.0,1000000.0,1000.0,60881.33,90.68,0.51
64,1.0,10000.0,2.33,4.0,400000.0,100000.0,43233.77,19535.87,0.7
65,1.0,40.0,1.33,60.0,2000000.0,4000.0,17074.3,22.68,0.65
66,1.0,370.0,15.0,7.0,2000000.0,4000.0,46288.67,46.31,0.56
67,1.0,10000.0,2.67,7.0,10000000.0,7000.0,89780.4,11219.14,0.48
68,3.0,82.0,2.0,120.0,640000.0,100000.0,17516.78,7239.35,0.67
69,1.0,370.0,18.0,4.0,10000000.0,100000.0,26548.67,113.11,0.62
70,1.0,280.0,18.0,120.0,550000.0,100000.0,38966.5,41.93,0.58
71,1.0,10000.0,9.0,1.0,400000.0,4000.0,158000.0,373.72,0.2
72,3.0,670.0,15.0,4.0,700000.0,100000.0,92168.67,124.74,0.41
73,1.0,10000.0,6.0,7.0,400000.0,4000.0,131333.33,321.06,0.29
74,1.0,10000.0,12.0,4.0,400000.0,7000.0,149666.67,408.91,0.23
75,1.0,670.0,1.0,120.0,1000000.0,7000.0,4377.93,7504.45,0.71
76,1.0,70.0,2.67,120.0,10000000.0,7000.0,27536.57,59.82,0.62
77,1.0,10000.0,18.0,7.0,700000.0,4000.0,156333.33,467.17,0.21
78,1.0,55.0,1.75,60.0,10000000.0,3250.0,21756.03,22.35,0.64
79,1.0,370.0,18.0,300.0,400000.0,100000.0,41492.33,54.37,0.58
