Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,1.0,550.0,14.5,33.67,10000000.0,8500.0,40279.5,99.55,0.58
1,1.0,302.5,2.25,300.0,1250000.0,100000.0,29073.81,683.16,0.61
2,1.0,10000.0,2.0,300.0,1666666.67,4000.0,50826.2,19790.99,0.68
3,3.0,404.29,8.79,37.89,944444.44,6428.57,52466.21,1093.85,0.54
4,1.0,10000.0,9.3,70.65,1130000.0,3250.0,128924.64,4226.94,0.3
5,3.0,132.73,12.82,51.18,10000000.0,5090.91,30281.92,88.82,0.61
6,1.0,304.55,7.86,40.77,690909.09,100000.0,35811.32,479.66,0.59
7,1.0,321.31,7.36,47.38,1049180.33,5573.77,36037.94,315.2,0.59
8,1.0,340.0,1.67,300.0,10000000.0,100000.0,854.89,2702.89,0.71
9,3.0,345.0,6.67,55.53,958333.33,100000.0,37926.99,4498.75,0.59
10,3.0,385.0,5.42,300.0,958333.33,1750.0,50282.37,447.22,0.54
11,3.0,10000.0,5.22,49.11,10000000.0,5000.0,138930.42,5953.33,0.28
12,3.0,10000.0,10.2,68.1,980000.0,5950.0,149952.45,5733.05,0.25
13,1.0,253.0,2.9,68.2,10000000.0,4600.0,29874.88,655.72,0.61
14,3.0,262.0,1.5,22.4,10000000.0,5500.0,20507.02,3673.25,0.65
15,1.0,375.0,3.94,300.0,983333.33,4500.0,30047.69,418.52,0.61
16,1.0,520.0,3.0,300.0,10000000.0,7000.0,32529.9,3791.34,0.61
17,1.0,340.0,16.0,300.0,10000000.0,4000.0,43423.67,84.77,0.57
18,3.0,426.25,9.87,54.0,10000000.0,100000.0,60300.01,1161.6,0.51
19,3.0,472.86,5.29,300.0,500000.0,100000.0,69973.87,3537.26,0.49
20,1.0,70.0,16.0,120.0,10000000.0,100000.0,24839.33,40.53,0.63
21,1.0,10000.0,17.25,77.5,575000.0,100000.0,156000.0,408.72,0.2
22,3.0,10000.0,15.0,47.5,10000000.0,100000.0,199500.0,1336.12,0.07
23,1.0,10000.0,4.0,7.0,1366666.67,100000.0,93571.6,9818.64,0.45
24,1.0,10000.0,15.75,300.0,1025000.0,5500.0,162500.0,424.04,0.18
25,3.0,10000.0,7.0,60.33,400000.0,100000.0,211333.33,1094.37,0.03
26,3.0,40.0,3.0,300.0,10000000.0,4000.0,16667.27,65.65,0.65
