Cluster,Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-,d2h
0,3.0,370.0,2.0,300.0,10000000.0,7000.0,9975.31,8921.62,0.7
1,1.0,407.74,9.11,37.56,954838.71,4774.19,41293.17,529.16,0.58
2,3.0,466.43,14.57,42.29,10000000.0,4857.14,63799.57,155.35,0.51
3,3.0,223.75,3.56,50.88,975000.0,100000.0,30647.82,3993.95,0.62
4,3.0,392.5,8.87,46.9,1051666.67,4900.0,50598.92,521.59,0.55
5,3.0,484.55,13.36,300.0,690909.09,3454.55,70346.0,115.73,0.48
6,1.0,430.0,6.87,34.07,10000000.0,7000.0,33173.0,646.86,0.6
7,1.0,394.0,7.53,59.9,1160000.0,100000.0,34790.94,2128.56,0.6
8,3.0,10000.0,13.75,43.58,633333.33,100000.0,207250.0,1115.72,0.06
9,1.0,10000.0,7.38,71.0,876923.08,5153.85,111707.29,5778.47,0.37
10,3.0,10000.0,4.8,14.6,1040000.0,6400.0,206800.0,1068.54,0.06
11,1.0,568.0,7.4,300.0,1160000.0,6400.0,49402.31,67.69,0.55
12,3.0,535.0,14.0,42.67,791666.67,100000.0,80277.0,118.58,0.45
13,3.0,670.0,1.83,22.17,10000000.0,5500.0,24919.05,5439.65,0.64
14,3.0,10000.0,3.71,38.71,10000000.0,6142.86,124292.86,6068.64,0.34
15,1.0,100.0,16.5,300.0,1500000.0,100000.0,20654.0,40.48,0.64
16,3.0,370.0,2.67,300.0,2000000.0,7000.0,60417.33,98.02,0.52
17,1.0,400.0,4.0,300.0,10000000.0,100000.0,48343.33,48.63,0.55
18,3.0,538.75,3.5,40.25,10000000.0,100000.0,42754.57,7469.26,0.59
19,1.0,10000.0,7.0,300.0,1366666.67,1000.0,145000.0,350.89,0.25
20,3.0,535.0,15.0,300.0,10000000.0,5500.0,71973.5,213.26,0.48
21,3.0,10000.0,14.45,41.18,1036363.64,5909.09,205545.45,1122.55,0.06
22,1.0,55.0,2.5,60.33,10000000.0,100000.0,12076.41,871.75,0.67
23,1.0,10000.0,5.0,54.43,10000000.0,3571.43,111208.54,2246.03,0.36
24,1.0,100.0,5.6,300.0,1220000.0,100000.0,23760.86,332.21,0.63
25,1.0,10000.0,10.0,20.67,100000.0,100000.0,153666.67,407.66,0.22
26,3.0,370.0,11.0,300.0,100000.0,100000.0,62317.0,88.71,0.51
27,3.0,10000.0,1.33,7.0,400000.0,100000.0,9558.53,15981.0,0.76
28,3.0,10000.0,17.0,20.67,10000000.0,100000.0,156333.33,1717.83,0.21
29,1.0,10000.0,16.0,63.33,1366666.67,100000.0,157333.33,416.03,0.21
30,1.0,10000.0,18.0,45.5,1250000.0,5500.0,157750.0,453.87,0.21
31,1.0,10000.0,4.75,300.0,10000000.0,3250.0,101513.75,8496.2,0.43
32,3.0,70.0,17.0,60.33,10000000.0,100000.0,27038.33,108.5,0.62
33,1.0,10000.0,18.0,63.33,10000000.0,4000.0,143000.0,721.65,0.25
34,1.0,10.0,12.0,300.0,10000000.0,4000.0,35822.33,2.22,0.59
