Cluster,Extrema,EnabledOptimizations,DisabledOptimizations,Ls,Dcr,Cf,Lir,Inl,Lur,Wlur,Prfunr,Lus,Cse,Dfr,Wlt,Wlf,Awlf,Ivecyc,Ive,Ivesli,Wlflt,Ae,Dl,Rco,Uip,Dr,Ipc,Wlpg,Cp,Vp,Srf,Phm,Dpa,Msca,Wls,As,Wlsimp,Cwle,Lro,Lao,Pra,Rnb,Rip,Sde,Wlprop,Saa,Cyc,Scyc,Saacyc,Wlsd,Cts,Ucts,Maxoptcyc,Maxlur,Maxwlur,Maxprfur,Maxae,Initmheap,Initwheap,Compile-exit-,Compile-real-,d2h
0,0.03,1.0,1.0,0.04,0.01,0.05,0.04,0.03,0.04,0.03,0.05,0.04,0.02,0.03,0.05,0.05,0.06,0.02,0.02,0.08,0.05,0.02,0.05,0.02,0.04,0.04,0.07,0.04,0.02,0.05,0.03,0.0,0.04,0.03,0.06,0.01,0.02,0.02,0.02,0.03,0.06,0.04,0.05,0.04,0.05,0.02,0.06,0.05,0.08,0.04,0.01,0.04,10.17,6.42,9.81,9.73,6.68,6848.09,496.97,1.09,1.21,0.022
1,0.0,1.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.06,0.0,0.0,0.06,0.0,0.24,0.0,0.0,0.88,0.0,0.06,0.0,0.0,0.0,0.0,14.88,9.06,15.65,3.82,2.88,5541.65,747.29,0.0,0.84,0.011
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,5.67,11.04,11.18,5.11,5939.2,544.58,0.0,0.82,0.011
3,0.0,1.0,1.0,0.0,0.08,0.85,0.0,0.08,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,8.23,9.69,8.62,9.77,6.92,9452.31,391.38,0.0,2.44,0.052
4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,6.4,5.8,10.8,6.0,9625.6,320.0,0.0,0.82,0.011
5,0.03,1.0,1.0,0.18,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,11.71,6.41,9.85,8.18,7.38,5662.12,382.12,3.94,0.83,0.024
6,0.0,1.0,1.0,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.5,10.38,6.38,3.0,8576.0,576.0,0.0,1.4,0.026
7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.75,12.5,7.75,7.0,5376.0,680.0,0.0,0.89,0.013
8,0.04,1.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.0,0.0,0.0,0.81,0.0,0.0,0.35,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,10.19,5.54,9.96,11.15,4.08,8270.77,327.38,0.0,0.9,0.013
9,0.03,1.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.13,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.03,0.03,0.03,0.03,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.05,7.38,6.87,7.03,7.18,6.18,5172.51,484.1,0.0,0.89,0.013
