Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
3,1,100,1,1,1000,283.35,100.4
3,10000,100,2,1,100,6704.2,40528
3,10000,1,6,12,100,7685.7,33113
3,10000,100,2,6,100,12411,27171
3,10,1,3,1,100,8941.8,36.228
1,1,2,6,12,100,2224.8,4.3703
3,100,2,1,1,10,8422,402.81
1,1000,1,3,1,1000,9436.2,1070.7
3,1000,10,3,1,100,3449.5,12635
1,2,1,2,12,10,4229.9,4.6703
1,1000,1,2,6,100,17970,667.47
3,1,100,1,1,10,270.69,100.4
3,100,1,2,3,100,12189,274.84
1,1000,2,1,3,10,14464,735.82
3,100,100,1,12,10,12987,248.82
1,1,2,3,3,1000,2298.9,4.3585
1,10000,100,1,12,10,24732,4091.9
1,10000,100,6,12,100,25501,3805.5
1,1000,10,2,6,10,18710,568.79
1,1000,3,6,1,1000,10424,1064.9
3,2,2,6,12,1000,8996.9,6.8026
3,1,10,6,3,10,2692.2,10.655
1,1,3,2,12,10,1646.8,6.1045
3,1,2,3,6,100,5751.9,4.7603
3,1,10,3,1,100,2702.2,11.396
3,2,100,6,6,10,524.06,101.23
1,1000,2,1,12,1000,16928,608.04
3,10000,2,3,6,1000,11105,30305
1,1,3,3,3,10,2010.2,4.9271
3,10000,10,1,3,100,7240.8,36884
3,2,3,3,6,1000,9370.8,6.8108
1,10,2,1,6,10,12075,8.6295
3,1000,2,6,6,100,25884,1765.3
3,1000,100,6,3,100,21966,1743.3
1,1000,1,6,12,100,18505,550.61
1,100,100,3,12,100,8565.8,119.72
3,1000,10,2,6,1000,22164,1390.6
3,10,1,1,6,1000,14692,23.557
3,10000,100,1,12,1000,7674.8,39340
1,10000,10,6,3,1000,24619,4037.7
1,2,100,1,1,100,181.94,100.52
1,100,100,3,3,1000,8514.6,115.33
1,1000,2,2,3,100,17036,671.88
3,10,2,1,1,1000,8154.2,39.956
1,100,2,1,12,10,14933,71.058
1,100,1,1,12,10,15199,71.096
1,10,3,1,1,1000,8156.6,12.956
3,100,100,2,6,10,16066,197.37
3,1,3,6,12,1000,5321.8,5.4474
3,10,3,3,12,10,18199,17.336
1,1,2,6,3,10,2329.1,4.379
3,10000,1,2,12,1000,16118,15677
3,100,1,3,3,100,12925,250.68
1,10000,10,2,12,1000,30330,3231.1
3,2,1,3,6,10,9803.6,7.5768
1,100,100,2,12,100,9232.1,110.51
3,1,2,1,3,100,5484.5,5.6365
3,2,2,3,12,1000,9138.8,7.1114
3,10000,100,3,6,1000,12381,31823
1,10000,3,3,6,100,17580,5417.1
3,1000,3,2,6,100,23193,1677
1,1,3,3,1,10,2105.5,4.9466
1,10,3,2,12,100,11036,9.3806
3,10,10,1,1,10,8880.3,34.592
1,1,1,2,12,100,2240.6,4.5742
1,1000,3,1,3,1000,15341,772.29
3,10000,10,1,12,1000,6158.2,42122
3,100,100,6,12,10,20708,171.23
3,2,10,2,6,1000,5316.3,11.055
1,10000,1,3,12,10,16030,5433.5
3,100,2,6,1,100,9302.8,343.88
3,10,2,1,6,100,15174,22.503
3,10000,2,2,3,1000,7830.2,35420
3,10000,1,6,3,1000,6091.7,46191
3,1,10,2,3,10,2784.9,10.687
1,1,3,6,1,100,2147.8,4.884
1,1,3,1,12,10,1568.2,6.3122
1,1,100,1,3,1000,88.062,101.64
1,100,100,1,3,100,8942.5,113.52
3,2,100,1,6,10,596.29,100.98
1,1,2,2,1,10,2131.6,4.8949
3,1,100,3,1,100,282.53,100.76
3,1000,100,1,6,1000,21451,1692
1,2,2,3,3,100,4296.8,4.6903
3,10,1,1,3,10,13177,25.39
1,2,3,2,6,10,3256.7,6.169
3,2,2,1,3,100,9193.4,7.1191
3,1000,2,3,6,10,23567,1647.3
3,2,100,6,3,1000,565,100.43
1,1000,3,2,3,1000,17085,670.02
1,2,100,3,1,10,172.71,100.59
1,1,2,1,12,10,1871.1,5.3401
1,2,100,1,6,100,188.31,100.65
3,1,100,3,12,1000,300.47,100.75
1,10000,2,6,6,100,27172,3530.9
1,10,10,2,1,1000,6790.6,16.664
3,2,3,2,6,100,8219.9,7.1394
3,2,1,6,6,10,9655.8,8.0189
3,100,1,1,6,10,12248,259.01
1,10,100,6,12,100,886.12,99.147
1,10,100,6,1,10,943.29,100.23
1,1,2,2,12,10,1897.6,5.4703
3,1000,2,1,1,10,4152.2,7643
1,1000,100,6,12,100,16969,506.55
3,10000,3,3,3,1000,7712.8,33324
3,100,3,3,3,10,14329,219.78
1,10000,3,1,6,1000,23780,6111.8
3,100,100,3,6,1000,17270,189.22
1,2,3,3,6,10,3655.5,5.5417
1,1000,2,3,3,100,16337,664.83
1,1000,1,3,6,10,17219,622.16
1,1,10,6,12,1000,949.75,10.662
3,100,3,1,1,1000,8441.9,374.92
1,10000,10,6,6,100,26511,3436.7
1,1000,3,3,12,10,17964,565.14
3,10000,10,1,3,1000,6352.8,40238
1,100,1,3,1,1000,8037.4,131.27
1,1000,3,1,6,10,16690,645.79
3,100,1,2,12,10,15175,230.42
3,2,2,2,6,100,8973.4,8.4791
3,10000,100,2,1,10,6044,36854
1,10,10,6,3,1000,7233.7,13.804
1,2,100,2,1,1000,182.88,100.52
3,100,1,2,1,1000,8285.1,403.91
1,1,2,2,12,1000,1853.2,5.4166
1,10000,3,2,12,1000,32007,2827.5
1,1,1,6,12,1000,2773.1,3.5139
3,10000,2,2,1,100,6484,33875
3,1,100,6,6,100,268.88,100.4
3,10000,1,3,3,10,7434.9,34413
3,100,2,6,12,10,19723,183.57
3,2,3,3,6,10,8558.1,7.1684
3,2,3,3,3,1000,9253.8,6.3083
3,2,100,3,6,100,540.81,101.42
3,2,1,3,12,100,9034.7,6.4506
3,1,10,6,12,10,2732.1,10.576
1,10,3,6,3,10,11570,8.7924
3,1,2,2,12,1000,5432.5,5.493
3,1000,10,1,1,10,8856.6,4074
1,10,10,1,3,10,7597.6,13.388
3,10,100,6,1,1000,2845.5,110.91
1,10000,1,2,1,1000,4170.9,24836
1,1000,2,1,3,1000,15063,755.28
3,1000,3,1,1,1000,4392.4,7590.9
1,1,2,6,6,1000,2230.9,4.3968
1,100,2,6,6,10,13910,76.766
1,10000,100,6,1,10,5727.3,12257
1,1000,100,3,3,100,14042,661.72
3,10,100,1,6,100,2811,104.8
1,100,2,3,12,100,14441,74.897
1,1000,10,2,6,1000,19163,584.09
3,1,100,6,1,100,268.71,100.4
1,10,100,2,3,10,921.69,101.22
1,10,1,6,3,10,12625,8.4994
3,10000,1,1,3,1000,6551,40081
1,100,10,6,3,100,14262,79.749
1,10,3,3,6,10,11310,8.7552
1,1000,1,2,1,100,8632.8,1236.8
1,2,10,3,6,10,1828.4,10.66
3,1,3,1,3,1000,4898.8,6.1766
3,1,1,1,1,100,6108.5,7.2331
3,100,1,3,12,10,18615,204.57
1,10,10,6,1,10,6058.1,16.455
1,1,100,3,12,1000,104.25,100.47
1,100,3,1,6,100,14411,80.33
1,1000,2,3,3,1000,16473,677.76
1,1000,2,2,12,1000,21434,532.47
1,1,1,1,1,10,2221.3,4.4468
3,1,3,3,12,1000,5374.5,7.4877
3,2,100,1,12,100,557.41,100.4
3,2,3,6,6,10,8649.6,6.8908
1,1000,2,3,6,10,15742,658.42
3,10,3,1,6,100,15527,21.048
1,10000,100,2,3,100,15264,7672.7
3,1000,1,3,3,100,9823.9,4822.1
1,10,3,2,1,10,10230,10.198
3,100,10,3,1,10,9954.8,317.04
3,2,10,1,6,100,5418.5,11.285
1,1000,3,2,1,100,8807.8,1168.6
1,2,3,2,6,1000,3234.3,6.2077
1,1,2,3,1,10,2195.1,4.4675
1,10,100,3,12,1000,918.35,100.4
3,1,100,1,12,1000,287.19,134.78
3,100,1,6,12,100,18483,175.62
3,1,1,3,12,10,6328.6,4.4697
3,10,3,1,3,10,13705,23.201
3,10,10,1,6,10,14349,21.385
1,100,10,6,6,10,14758,70.796
1,1000,2,2,1,1000,8888.2,1249.7
1,1,1,2,6,1000,2249.9,4.6823
3,1,10,1,12,100,2734.3,10.761
3,10000,3,3,12,100,17980,35113
3,10000,100,6,3,1000,6353.1,35625
3,100,100,1,12,100,13383,228.81
1,1000,100,3,3,10,15950,622.96
3,100,100,6,12,1000,19998,171.2
1,10000,100,6,3,10,24479,3557.7
1,2,1,6,1,100,4752.2,4.1051
3,10,10,6,6,100,17655,18.473
3,10,100,6,12,1000,2797.8,107.84
3,2,3,3,3,10,9561.8,6.3656
3,100,10,2,1,1000,9555.4,350.97
3,100,2,3,3,10,14646,226.95
1,1,1,2,12,10,2201.8,4.6904
1,100,1,1,3,1000,12675,84.245
1,10000,3,2,12,100,29550,2741.5
3,1000,2,1,6,10,16396,2706.7
1,10000,10,6,1,100,4990.5,13983
3,100,100,6,1,10,9999.8,318.11
1,100,3,6,12,10,14267,76.236
3,2,1,6,12,10,8745.1,6.7162
1,1,2,2,6,10,1923.9,5.1432
1,10000,2,2,1,10,4225.9,24713
3,10,1,2,6,10,15069,22.873
1,100,1,3,3,1000,12145,91.652
1,100,2,3,1,10,8640.6,114.99
1,100,100,1,1,100,7602.1,138.14
3,10,100,2,1,10,2696.4,104.65
1,100,100,1,12,10,8875.2,113.05
1,1,2,6,12,10,2311.2,4.3378
1,1000,3,2,12,100,21237,469.32
3,1,1,6,12,1000,6566.4,4.674
3,10,3,6,6,1000,18976,17.954
3,10000,100,6,3,10,6905.5,44046
1,2,2,1,12,100,3425.4,5.7195
1,10,3,2,1,1000,10102,10.782
3,10,1,3,1,10,9219.1,36.016
1,2,3,2,12,1000,3082.2,6.1445
3,1,1,1,6,10,5860.8,5.2636
1,10000,3,6,3,10,21813,4382.1
1,1,100,3,6,1000,94.294,100.41
1,100,2,6,1,10,8835.2,110.66
1,10000,2,2,3,1000,10133,10884
3,2,2,1,6,1000,8499.1,7.127
1,100,100,3,6,1000,8695.9,112.57
1,10000,100,3,1,10,4272.9,21247
1,10000,2,1,3,10,19486,6119.1
3,1000,10,3,1,1000,3668.5,12102
3,1,1,1,3,1000,6124.2,5.0414
1,10000,10,1,3,1000,22235,5242.7
1,10,1,6,6,1000,13591,8.2106
1,10,100,1,3,10,932.59,100.89
1,2,100,2,12,1000,188.5,100.52
3,1,3,3,3,100,5833.4,5.2981
1,10000,1,1,3,10,22472,5856.1
3,1000,2,3,1,10,3625.2,13867
1,2,1,3,1,100,4655.7,4.295
1,2,1,1,3,10,4268,4.6327
3,100,3,1,1,100,8550.3,390.97
1,2,3,2,3,100,3235.4,5.9911
1,1,100,2,1,100,88.471,101.6
1,10000,3,1,12,1000,22749,6080.4
1,1,10,1,3,1000,902.38,11.05
1,10000,2,1,12,100,23129,5102.5
1,2,3,2,6,100,3313.9,6.0906
3,10,100,2,6,1000,2707.8,106.15
1,100,3,6,3,1000,13198,79.352
3,2,2,3,6,1000,9568.4,6.527
1,10,3,1,3,10,11474,9.0591
3,2,2,6,1,10,9639.5,6.5732
3,10000,100,2,12,1000,13819,22515
3,1000,3,3,1,1000,3575.8,12850
1,100,100,2,12,1000,9390.8,113.99
3,1,10,6,3,1000,2675.8,10.608
1,2,100,6,3,10,203.82,100.92
3,2,10,1,1,10,5121.2,12.116
3,2,1,1,6,1000,9002.4,7.0587
1,1,100,1,6,100,90.562,100.37
1,2,10,2,6,100,1771.8,10.892
1,100,3,2,6,1000,17674,61.292
3,1000,100,2,1,10,10065,3870.6
3,100,3,3,6,10,16485,212.1
3,2,2,6,6,100,9509.9,6.6981
1,100,10,1,1,1000,9043.3,116.93
1,10,10,2,6,10,8030.2,12.179
3,10000,100,3,12,100,13752,20933
1,100,3,3,12,100,14202,74.225
3,10000,10,3,6,10,10880,33033
1,10,3,1,12,100,10498,9.5298
1,100,100,1,1,10,7323.1,137.15
1,10000,1,2,6,10,29862,4050.5
3,100,3,1,12,100,14035,232.42
1,10000,10,1,1,1000,4787.6,20394
1,10000,2,6,3,100,25056,3622.2
3,100,2,6,3,1000,14295,228.39
3,1,10,2,6,100,2586.6,10.643
3,1,3,6,1,1000,5881.9,5.2794
3,1000,10,6,3,1000,22158,1985.8
1,10000,100,6,12,10,28084,3362.6
3,1000,3,1,6,1000,17060,2458.7
3,1000,100,3,3,1000,22998,1588.3
3,100,3,6,6,1000,17263,200.67
3,100,10,6,12,10,21037,159.59
3,100,100,1,3,1000,13021,252.03
3,2,100,3,12,10,541,100.4
1,100,10,3,3,100,13082,81.377
3,100,100,1,3,100,12884,249.19
1,1,100,2,6,1000,84.529,218.24
1,2,100,3,1,100,190.06,100.43
1,10000,2,3,1,100,4633.6,17058
3,2,2,2,3,100,9294.1,6.6824
1,1,2,6,6,10,2205.5,4.3737
3,1000,10,6,6,100,29598,1529.5
1,100,3,2,6,100,17635,61.849
3,10000,100,3,3,100,8276.3,39989
3,1000,1,2,1,10,4003,7874.1
1,10,10,3,1,1000,6039.3,16.693
3,10000,2,6,1,1000,5755.9,46164
3,2,3,3,12,1000,8679.2,7.3353
3,1000,2,3,1,1000,3481.2,13390
1,10,10,3,3,1000,7513.1,13.7
3,100,3,2,12,1000,14917,215.19
1,1000,100,6,1,100,10341,950.42
1,2,1,1,12,100,3924,4.8058
