No_mbtree,No_asm,No_cabac,No_scenecut,Aq_strength,Bframes,Qcomp,Qp,Ref,Rc_lookahead,B_bias,Threads,Keyint,Crf,Scenecut,Seek,Ipratio,PSNR-,Energy-
0,0,0,0,0.7,9,0.8,17,3,84,-33,86,667,36.6,34,418,1.4,38.792,1152.842512
0,0,0,0,0.7,9,0.4,34,6,167,34,43,667,23.3,67,418,1.4,46.063,1667.092256
1,0,0,0,0.7,9,0.8,34,3,167,-33,43,334,36.6,67,836,0.7,43.461,426.4592593
0,0,0,0,1.4,17,0.8,34,6,84,34,43,334,23.3,34,836,0.7,50.993,641.534188
1,0,0,0,0.7,9,0.4,34,6,167,34,86,334,23.3,34,418,1.4,47.365,1854.481481
1,0,0,0,0.7,9,0.4,17,3,167,-33,43,667,23.3,34,418,1.4,48.11,1600.193548
0,0,0,0,0.7,9,0.4,34,6,167,34,43,334,23.3,67,836,0.7,49.825,608.0923077
0,0,1,0,0.7,17,0.4,34,3,167,-33,86,334,36.6,67,836,1.4,39.841,499.5757576
0,1,1,1,1.5,13,0.2,26,6,63,50,128,1000,40,76,0,0,27.611,2111.422735
0,0,1,0,1.4,17,0.4,17,3,84,34,86,667,36.6,67,418,0.7,37.432,983.3133333
0,1,0,0,1.4,9,0.8,17,3,84,34,43,334,23.3,67,418,1.4,47.297,4902.116491
0,0,0,0,0,3,0.6,23,3,40,0,4,250,23,40,0,0,32.242,2209.963806
1,0,0,1,0,21,0.9,51,7,248,40,91,80,25.8,50,0,1.1,46.305,924.6736842
0,1,0,0,1.3,4,0.5,30,4,30,28,6,320,26.7,51,0,1.1,44.475,6324.360976
0,0,0,0,0.7,9,0.4,17,6,84,34,43,667,23.3,34,836,0.7,49.935,548.1885651
0,0,0,1,1.4,17,0.4,17,6,167,-33,43,667,23.3,34,418,0.7,45.917,1919.618421
0,0,0,0,1,12,0,45,7,102,14,40,93,21.3,40,328,0.5,33.66,1103.009091
1,0,0,0,1.4,9,0.8,17,6,84,-33,86,667,36.6,34,418,1.4,40.03,1370.328395
0,1,0,0,1.4,9,0.4,34,6,84,-33,86,334,23.3,34,836,1.4,50.169,2024.3
0,0,1,0,1.4,9,0.4,17,3,84,34,43,334,23.3,67,418,0.7,45.823,1310.064103
1,0,0,0,0.7,17,0.4,34,6,167,34,43,334,23.3,67,418,1.4,47.339,1859.472222
1,0,0,0,1.2,6,0.8,46,8,28,-41,124,221,35.1,31,697,0.7,42.675,939.4421053
1,0,0,0,0.7,9,0.8,34,6,84,-33,43,667,36.6,67,418,1.4,40.058,1317.852564
0,0,1,0,1,3,0.6,23,3,40,0,0,250,23,40,0,0,32.998,1993.830769
0,0,0,1,0.7,17,0.8,34,3,84,34,86,667,23.3,34,836,0.7,50.986,511.0909091
0,0,0,0,0.6,25,0.6,2,4,28,-83,104,306,27.6,8,833,2,48.05,572.5398148
0,0,0,0,1.4,9,0.4,17,3,167,-33,43,667,36.6,67,418,1.4,37.382,1179.537963
0,0,0,0,0.7,9,0.8,34,6,167,34,86,334,23.3,34,418,0.7,47.124,1935.1
0,0,0,0,1.4,9,0.4,17,6,84,-33,86,667,23.3,67,418,0.7,45.918,1805.233192
0,0,0,0,0.7,17,0.8,34,3,167,34,86,667,36.6,67,836,1.4,41.968,473.4145455
0,1,0,0,0.7,9,0.8,17,6,167,-33,43,334,36.6,67,418,1.4,38.952,4501.063636
1,0,0,0,0.7,17,0.4,17,6,84,34,86,334,23.3,34,836,1.4,54.6,681.6333333
1,0,0,0,1.4,9,0.8,34,6,84,-33,43,667,23.3,67,418,0.7,47.886,2019.423932
1,0,0,0,0.7,17,0.8,34,6,167,34,43,667,23.3,34,418,0.7,47.317,1800.219048
1,0,0,0,0.7,17,0.8,34,3,167,-33,86,667,23.3,67,836,0.7,53.172,577.6527778
0,0,1,0,1.4,9,0.8,17,6,84,-33,86,667,23.3,34,418,1.4,47.234,1990.517949
0,0,0,1,1.4,17,0.8,17,6,167,34,86,334,36.6,34,418,1.4,39.093,1389.760714
1,0,0,0,0.7,9,0.4,34,3,167,34,86,334,36.6,67,418,1.4,39.983,1009.85
0,0,1,1,0.3,6,0,47,7,54,-74,18,2,41.7,60,0,0.7,31.227,287.6843915
0,1,1,0,0.3,25,0.1,32,3,63,3,91,916,31.6,37,0,0.4,38.957,1539.897336
0,0,1,0,0.7,17,0.4,34,3,84,34,43,667,23.3,34,836,0.7,49.401,458.04
1,0,0,0,1.4,17,0.4,34,3,167,-33,86,334,23.3,34,836,0.7,55.161,633.1384615
0,0,1,0,0.7,17,0.8,17,6,167,-33,86,334,23.3,34,418,1.4,47.232,2086.04878
0,1,0,0,1.4,17,0.8,34,3,167,-33,86,334,23.3,67,836,0.7,51.133,1976.7475
0,0,0,0,0,3,0.6,23,3,40,0,4,250,23,100,0,1.4,47.142,2291.197251
0,0,0,0,1.6,13,0.7,32,2,114,22,116,850,42.9,14,721,1.9,44.421,579.3027778
0,0,0,0,1.4,17,0.8,17,6,167,34,86,334,36.6,34,836,1.4,41.395,518.0504209
1,0,0,0,1.4,17,0.8,34,3,167,34,43,667,36.6,34,836,1.4,43.446,367.0625
0,0,0,0,0.7,17,0.4,34,3,84,34,86,667,36.6,34,418,0.7,37.408,1017.832672
1,0,0,0,1,3,1,51,3,40,0,4,250,23,40,0,1.4,48.105,2288.80783
1,0,1,1,1.5,25,0.6,13,4,63,0,32,501,10,76,0,0,50.775,1844.707671
0,1,0,0,1.4,17,0.8,34,3,167,34,86,667,36.6,34,418,0.7,38.519,3684.526027
0,1,0,0,1,3,0.6,23,3,40,0,4,1000,50,40,0,1.4,29.925,4233.406818
1,1,1,1,2,17,0.6,51,10,1,-1,128,167,23.4,1,418,1.2,30.408,3055.732479
0,0,1,0,0.7,17,0.4,17,3,167,34,86,334,23.3,67,836,1.4,49.625,503.6969697
0,1,0,0,1.9,20,0.3,15,4,176,66,115,971,32,64,1071,0.5,47.423,318.0333333
0,0,0,1,1.4,17,0.4,34,3,167,-33,43,667,36.6,67,418,0.7,37.187,1175.555556
0,0,1,0,0.7,17,0.8,17,3,167,34,86,334,23.3,34,418,0.7,47.005,1514.283333
0,0,0,1,0.7,9,0.8,17,3,167,-33,86,334,36.6,34,418,0.7,38.644,1235.456
0,0,0,0,0,14,2,42,3,160,90,61,879,2.77E+14,41,817,8,39.031,364.9333333
0,0,0,1,1.4,9,0.4,17,3,84,34,43,667,23.3,67,418,0.7,45.921,1306.987179
0,0,0,1,1.4,9,0.8,34,3,84,34,43,667,23.3,67,418,0.7,47.121,1426.982143
0,0,1,1,1,3,0.6,23,3,40,100,4,250,23,1,0,1.4,46.945,2266.565217
1,0,0,0,1.4,9,0.4,17,6,84,34,43,334,23.3,34,836,0.7,54.243,682.5928571
0,0,0,0,1.4,9,0.4,34,3,84,34,43,667,36.6,67,836,1.4,40.333,353.7333333
0,0,0,1,0.7,9,0.8,17,6,84,34,86,334,23.3,67,418,1.4,47.3,1816.921296
0,1,0,0,0.7,9,0.4,17,3,167,34,43,667,23.3,67,418,1.4,46.06,4401.255939
0,0,0,0,0.7,9,0.4,34,3,84,34,86,334,36.6,67,836,0.7,39.459,405.1654321
1,0,0,0,1.4,17,0.8,17,3,84,34,43,334,23.3,34,418,0.7,47.272,1385.222222
0,0,0,0,2,25,0,8,9,127,65,84,1,23.4,17,0,1.5,40.825,297.4359259
1,0,0,0,0.7,17,0.4,17,3,167,34,43,667,23.3,34,836,1.4,54.602,531
0,0,1,0,1.4,9,0.8,34,6,167,34,86,667,23.3,67,418,1.4,47.227,1881.762162
0,0,1,0,1,3,0.6,23,3,1,0,4,250,23,40,0,1.4,45.722,2029.652711
0,0,1,0,0.7,17,0.4,17,3,167,34,86,667,36.6,67,836,1.4,40.529,430.98
0,0,0,1,1,25,1,0,4,1,100,64,1000,30,1,0,1,43.635,1849.231481
0,0,1,0,0.7,17,0.4,17,3,84,34,43,334,23.3,67,836,1.4,49.637,514.1818182
0,0,0,0,1,3,0.6,23,3,40,100,4,1,23,40,0,1.4,45.979,1048.666371
0,1,0,0,0.7,9,0.8,34,3,84,-33,86,667,36.6,67,836,0.7,40.78,1379.635714
0,0,1,0,0.7,9,0.8,34,6,84,-33,43,667,36.6,67,836,1.4,41.429,560.6944444
0,0,0,1,0.7,17,0.8,17,3,84,-33,86,667,23.3,67,836,0.7,51.133,618.9538462
1,0,0,0,0.7,17,0.4,34,6,84,34,86,334,23.3,67,836,0.7,54.11,685.6571429
0,0,0,0,0.7,9,0.8,17,3,167,-33,43,667,23.3,34,418,1.4,47.28,1641.222117
1,0,0,0,1.4,9,0.8,17,6,167,-33,86,667,23.3,34,836,0.7,53.204,772.15625
