Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-
3,1000,12,1,1.00E+07,1.00E+05,1.11E+05,243.13
1,10,1,60,1.00E+05,1.00E+05,1128.8,79.862
1,10000,9,1,1.00E+06,1.00E+05,1.46E+05,408.18
3,1000,15,120,1.00E+05,1.00E+05,1.15E+05,210.45
3,1000,9,120,1.00E+05,1.00E+05,1.26E+05,175.71
3,1000,2,10,2.00E+06,10000,54306,8118.2
3,10,12,300,2.00E+06,1000,11711,23.256
3,1000,15,1,1.00E+07,1000,1.16E+05,338.61
3,10000,9,1,1.00E+07,10000,1.85E+05,1350
3,1000,6,10,1.00E+07,1000,1.26E+05,217.17
3,10000,15,10,1.00E+07,10000,2.03E+05,1467.6
3,10000,18,10,1.00E+06,1.00E+05,2.04E+05,1148.9
3,1000,2,10,1.00E+05,10000,49361,6957.6
3,10000,1,60,1.00E+05,10000,6374.9,17655
1,10000,12,1,1.00E+05,1.00E+05,1.56E+05,402.89
3,1000,6,1,1.00E+06,1000,1.31E+05,184
1,1000,2,10,1.00E+06,10000,1413.8,6099.1
1,1000,9,300,1.00E+05,1.00E+05,74246,97.228
1,1000,9,1,2.00E+06,1.00E+05,72867,99.552
3,10,6,1,1.00E+07,1.00E+05,15296,19.394
3,1000,2,1,1.00E+07,1.00E+05,1588.3,10091
1,10,1,10,2.00E+06,1.00E+05,1095.1,78.624
3,1000,9,10,1.00E+06,10000,1.29E+05,191.72
3,1000,15,60,1.00E+07,1.00E+05,1.10E+05,282.12
1,100,6,10,1.00E+05,1.00E+05,38409,20.317
3,10,9,60,2.00E+06,1000,16265,18.824
3,10,15,120,1.00E+07,1000,10767,43.034
1,1000,18,60,1.00E+05,1000,61250,118.49
3,100,1,60,1.00E+07,1.00E+05,90.529,25956
1,100,3,120,2.00E+06,10000,40974,19.521
1,100,18,10,2.00E+06,10000,21472,40.246
3,100,18,1,1.00E+07,1.00E+05,32299,198.28
1,10000,15,60,1.00E+07,1.00E+05,1.48E+05,384.88
3,10,18,300,1.00E+06,10000,11873,22.586
3,10,18,60,1.00E+05,1000,12431,23.561
3,10,1,1,2.00E+06,10000,898.44,308.09
1,10,9,300,1.00E+05,1000,38124,2
3,10000,6,1,1.00E+07,10000,1.88E+05,1089.8
3,10000,3,60,1.00E+05,10000,2.06E+05,1102.5
1,1000,6,1,1.00E+07,1000,64928,119.24
3,100,12,120,1.00E+07,1000,35074,88.306
1,100,12,60,2.00E+06,1.00E+05,39902,21.03
1,1000,12,120,2.00E+06,10000,65275,123.16
1,10,2,1,2.00E+06,10000,2127.8,23.5
3,10,12,60,1.00E+06,10000,11846,23.106
1,1000,6,60,1.00E+06,1000,71854,93.757
1,100,18,1,1.00E+07,1.00E+05,14703,68.576
3,10000,2,1,1.00E+07,1.00E+05,15101,7118.8
3,1000,9,60,2.00E+06,1000,1.34E+05,191.04
3,100,12,60,1.00E+06,1.00E+05,38111,63.119
1,10,3,60,1.00E+07,1.00E+05,36881,2.2148
3,1000,12,10,1.00E+06,10000,1.29E+05,187.43
3,1000,1,300,2.00E+06,1000,7225.9,3715.9
3,10000,6,1,1.00E+06,10000,1.98E+05,1103.9
3,10000,1,300,2.00E+06,10000,6645.8,17737
3,1000,9,1,1.00E+05,1000,1.30E+05,182.01
3,1000,12,10,1.00E+06,1000,1.33E+05,189.38
1,100,6,1,1.00E+05,1.00E+05,37687,19.172
1,10,2,300,1.00E+07,1000,26698,3.5085
3,100,1,1,1.00E+07,1000,6750.6,454.06
1,10000,1,1,1.00E+06,1000,2702.1,26360
3,10,6,300,1.00E+07,1000,15598,18.203
1,10,15,60,2.00E+06,10000,35363,2.1599
1,100,1,10,2.00E+06,1000,31166,28.246
3,100,2,1,1.00E+06,10000,15792,916.33
1,1000,3,300,2.00E+06,10000,70703,101.7
3,1000,18,60,1.00E+06,1000,1.09E+05,222.38
3,100,1,1,2.00E+06,10000,749.62,3572.5
3,1000,6,10,1.00E+05,10000,1.33E+05,184.89
1,1000,12,60,1.00E+07,1000,64404,123.51
1,10,9,10,1.00E+06,1000,38073,2.0142
3,10,1,1,1.00E+07,1000,5692.8,43.803
3,1000,18,300,1.00E+07,1.00E+05,1.12E+05,382.48
1,10,6,300,1.00E+06,1.00E+05,36624,2.0102
1,10,9,120,1.00E+05,10000,37357,2
1,10000,6,60,1.00E+05,1.00E+05,1.40E+05,274.57
3,10000,2,60,1.00E+05,1000,28718,10093
3,1000,6,120,1.00E+07,1.00E+05,1.17E+05,221.01
1,10000,12,300,1.00E+06,10000,1.66E+05,430.26
1,10,2,300,1.00E+06,1.00E+05,1134.6,73.012
