Spout_wait,Spliters,Counters,Throughput+,Latency-
7,4,9,17595,192.87
5,2,7,16747,198.78
8,4,3,15841,219.31
8,1,10,15131,222.82
2,1,17,16256,194.45
100,3,15,20907,163.76
4,3,11,18561,201.79
1,5,18,19409,194.12
9,4,8,18238,190.93
3,1,16,12693,247.98
5,4,17,21595,165.35
3,6,16,19563,186.97
9,3,9,18594,175.62
100,5,17,21070,157.21
10000,2,16,628.94,5072.2
3,2,18,17926,189.41
5,5,4,15676,206.94
100,5,4,15194,217.83
8,4,14,19128,185.12
100,3,1,9372.9,361.65
1000,6,3,3173.7,874.34
6,6,6,16882,195.61
1,1,10,13055,247.74
100,4,10,18951,185
10,5,10,18769,186.53
4,4,2,12203,248.93
1,6,15,19629,189.2
1,6,2,11370,282.9
4,4,15,20582,177.56
1,2,15,16529,206.59
10,4,3,15884,199.69
5,5,18,21489,165.71
7,6,9,18573,185.3
3,5,18,20683,171.45
9,3,16,20945,161.78
8,5,9,18941,172.92
3,5,15,20593,186.5
7,5,18,21285,169.17
1,6,12,18961,176.39
10,1,14,17349,186.54
3,3,12,19040,187.35
5,5,10,20077,177.23
10,4,6,16733,210.48
10,2,16,19697,183.34
100,5,12,19873,175.07
6,1,17,17818,176.92
10000,2,7,619.18,4173.2
4,4,12,19112,192.52
2,6,3,14421,224.68
9,5,17,22419,176.65
2,3,3,14913,221.1
5,3,4,15676,226.06
7,3,10,18560,180.7
8,2,8,16770,211.03
10,3,1,10182,325.3
9,5,8,17788,206.04
9,6,6,17239,185.27
3,4,9,18002,207.85
2,2,13,17908,207.82
5,1,6,13256,243.86
1,2,4,14253,247.47
4,3,8,16950,224.92
1000,6,12,3307,759.06
9,1,1,9038.4,349.51
8,5,5,16135,206.76
10,6,17,23075,158.68
1000,3,1,2952.8,953.22
4,4,1,9527.2,357.96
1,4,17,19895,181.35
7,6,2,13776,239.88
7,6,4,16247,214.49
4,4,6,16210,213.07
3,1,6,12046,251.15
7,6,5,16080,222.37
4,3,16,19030,205.3
3,4,10,19287,194.14
5,3,7,16631,207.19
4,1,7,13781,247.06
7,6,12,20069,186.99
8,5,8,17647,194.17
10,6,2,13023,237.15
10000,2,9,579.38,6812.1
10,5,18,21809,172.16
7,4,11,19619,185.54
9,5,18,20111,173.76
8,3,6,16310,205.86
7,3,15,20757,179.77
4,4,11,19209,184.26
8,5,18,20587,168.9
7,5,13,20090,179.74
8,2,1,9215.1,350.13
9,1,13,14237,223.74
5,6,4,16099,204.13
6,3,7,17164,200.03
1,4,7,15648,228.73
2,6,5,15850,234.81
5,1,12,14978,228.83
1,3,10,17784,189.72
3,5,14,19311,222.4
6,5,7,17520,215.87
3,1,2,12297,275.28
100,6,16,20132,172.29
6,1,12,13749,224.36
5,4,10,18996,175.97
5,1,10,14443,230.79
1,4,5,15173,254.59
6,1,16,14237,236.34
3,3,15,20971,165.65
8,5,3,16116,201.93
6,2,18,17707,202.68
3,6,4,15466,220.31
1,5,17,20391,176.12
5,6,16,19756,220.6
8,4,7,17134,210.88
100,1,4,12321,252.99
100,2,1,9799.9,315.4
1000,5,11,3286.9,750.82
8,1,13,15152,229.64
2,5,13,18751,193.39
7,1,14,17703,187.12
10000,1,6,433.29,7637.4
7,4,4,16347,213.1
5,4,1,9285.2,331.36
6,2,5,15739,220.35
100,3,12,19937,171.24
9,3,14,19530,185.53
6,4,4,15740,221.27
2,6,10,19480,188.78
6,4,13,19498,179.64
100,1,12,13393,243.11
6,2,2,12414,260.98
10,1,5,14497,222.5
3,6,13,19814,191.11
6,3,5,16033,225.89
4,6,5,15741,223.32
1000,2,17,3044.9,833.58
5,3,16,19893,175.26
6,2,8,17107,213.73
2,3,10,18007,204.66
2,3,4,14668,243.64
3,2,12,16383,207.91
10000,1,18,402.53,8797.5
8,4,18,20500,172.16
100,2,12,17963,178.49
1000,5,2,2990.2,906.51
100,6,1,9491.4,342.07
6,3,2,12609,275.32
10,5,9,18295,187.85
10,6,1,9863.8,337.42
100,6,3,14984,218.27
9,4,14,18716,181.76
8,3,16,19473,162.89
10000,1,13,553.53,7139.4
7,4,5,16245,205.76
6,5,17,21433,167.49
7,6,15,21385,186.39
7,4,6,17112,195.79
8,2,5,16060,226.78
10000,3,10,717.75,6070.1
7,3,3,15295,212.99
10,5,8,18144,183.74
10,3,18,21021,151.23
6,5,15,21082,177.91
8,2,7,17067,198.14
6,2,11,17694,187.47
2,4,4,13608,233.05
3,5,12,19548,189.32
7,3,1,9545.5,343.65
1000,4,12,2892.1,784.93
10,4,18,21246,167.25
4,6,6,16253,216.46
7,5,2,13210,260.7
5,3,11,18113,200.19
7,1,15,13955,219.31
1,4,16,17685,211.49
5,1,15,14763,208.71
3,1,9,13297,252.01
100,1,18,14237,226.72
1,6,3,13978,239.83
9,3,3,15559,216.05
6,5,9,18479,189.62
1000,4,15,3032.4,806.81
7,6,18,21098,166.01
3,4,18,19784,173.4
3,1,11,15143,199.7
100,6,9,18696,179.8
5,5,9,18204,188.49
3,4,17,20636,180.59
5,6,10,20159,172.33
100,4,12,18298,163.24
4,1,9,13562,241.96
5,2,8,16081,223.09
2,1,8,14679,221
3,1,5,14633,218.59
9,3,1,9865.6,339.19
10,4,5,17027,194.44
8,6,13,20710,174.7
100,6,7,17561,192.48
1000,6,14,3250.2,773.71
1,5,13,18384,230.66
4,4,18,20710,177.62
3,4,3,14792,209.99
2,3,8,16592,205.46
10,5,5,16406,195.69
5,2,15,17585,194.87
6,5,6,15530,209.63
10000,1,5,579.53,4820.2
1,6,13,17982,185.49
10,2,6,15517,215.88
4,4,17,21687,164.28
6,4,8,16981,207.94
100,6,17,21086,162.27
1000,6,11,3341.7,763.75
1,1,6,12285,288.02
10000,3,7,607.29,6151
1000,2,3,3014.6,859.05
9,1,9,13854,236.01
1000,2,15,3059.8,854.01
4,1,10,13889,226.81
2,6,2,12617,252.95
3,4,16,20035,183.51
7,5,12,20426,178.93
9,2,18,17834,179.98
7,4,3,15573,219.55
7,2,16,20669,179.62
8,3,2,13259,238.38
1,6,1,8439.5,391.66
1000,1,13,2906.4,927.94
1000,6,13,3438.6,748.1
1000,1,8,2958.1,932.37
2,6,4,14834,221.29
10000,1,11,288.56,7908.9
7,6,8,17943,189.84
3,1,3,12566,272.99
4,3,9,18216,178.78
4,3,14,18268,196.77
5,4,12,19001,176.54
3,2,6,15182,225.96
1,5,9,17086,205.78
1000,5,18,3117.1,745.67
2,4,8,17221,203.77
1000,2,16,2900.9,860.72
10,4,14,18964,170.48
9,5,16,20168,176.73
6,4,17,21302,170.52
2,2,15,16557,202.01
10,3,9,19044,186
8,3,1,9996.4,359.59
3,4,12,19536,187.32
9,1,10,14253,225.36
