Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
1,1,1,3,1,1000,2780.9,3.5415
3,2,1,1,3,1000,9193.6,8.3435
3,100,3,2,6,10,14832,225.3
3,2,2,2,1,1000,9192.9,7.1296
1,1000,2,3,3,100,16337,664.83
1,10000,2,1,1,1000,4485.5,20379
1,10000,1,1,6,1000,21412,5223.5
3,10,10,6,12,1000,17056,20.045
1,1,1,2,6,1000,2249.9,4.6823
1,10,100,1,1,1000,878.19,100.73
3,100,1,3,6,10,15006,241.31
3,100,10,2,12,10,17045,202.14
1,10000,100,2,1,10,4632,21780
3,1000,1,3,12,1000,23499,1727.9
1,10,10,2,6,100,8321.8,11.913
1,100,100,1,6,100,8750.6,114.22
3,10000,10,6,12,1000,10689,32262
3,2,10,1,12,1000,5195.1,11.529
3,100,100,6,3,100,15124,212.57
3,100,100,2,1,10,8862.2,327.84
3,10,1,1,6,100,14193,23.232
1,2,2,1,1,10,3463.2,5.7478
1,1000,10,6,12,10,19471,576.58
3,10000,3,1,12,10,6333.9,36689
1,100,2,6,6,1000,14169,74.479
1,10000,3,1,6,100,21790,5131.8
1,1,2,2,6,100,1934.8,5.139
3,100,2,6,3,100,14540,236.06
1,1000,100,2,3,10,16328,671.29
1,100,10,6,12,1000,15974,68.183
3,10000,2,6,3,1000,11324,31200
1,1,10,1,12,1000,920.88,10.843
1,10,10,6,1,1000,6107.1,17.871
1,1,3,2,12,10,1646.8,6.1045
3,1000,1,1,12,10,17926,2076.2
3,1,1,1,3,10,5813.7,4.9987
3,10,100,6,12,10,2783.2,103.93
1,2,10,1,6,100,1748.6,11.043
1,10,1,2,6,10,12074,8.3359
3,1000,2,2,3,100,15730,2060.2
1,1000,10,3,6,100,16758,614.8
3,1000,1,1,6,100,16049,2769.8
1,10000,2,6,12,10,24470,3584.8
1,2,1,2,3,10,4146.8,4.6404
3,10,1,1,12,10,13264,24.517
1,1,100,6,3,1000,96.176,100.42
1,2,1,6,1,100,4752.2,4.1051
3,1,100,2,1,1000,272.44,100.35
3,2,3,2,3,100,8955.7,6.9497
1,1,3,2,3,1000,1713.9,6.1587
3,10000,100,6,3,100,6806.2,38487
3,1,100,6,12,100,269,100.86
3,10,100,2,12,10,2675.2,105.53
1,1000,3,6,1,10,10349,982.66
1,100,100,6,3,100,8179.8,117.4
1,10,2,6,12,100,11500,8.9078
3,2,100,3,3,10,568.06,100.09
3,10,100,1,3,100,2777.6,106.54
3,1,10,1,6,100,2617.5,10.826
1,1000,3,2,12,10,21050,502.86
3,1000,2,6,1,10,2839.4,15685
3,100,3,1,12,1000,14535,235.72
1,2,3,1,1,100,2947.2,6.8108
1,1,2,6,1,100,2226.2,4.3057
1,100,1,3,3,1000,12145,91.652
1,2,10,3,3,10,1812.5,10.692
3,10000,1,2,3,100,7282.5,37480
3,100,1,6,3,10,13250,247.96
1,2,2,2,12,100,3571.4,5.3918
3,1,1,6,6,1000,6383.2,4.4677
1,2,3,2,6,100,3313.9,6.0906
1,2,100,2,3,10,185.94,100.49
1,10,3,6,3,1000,11191,9.2177
3,10000,10,3,1,10,6357.2,36821
3,2,10,3,6,10,5341.9,10.943
1,10,1,1,1,100,8811.5,11.215
1,2,10,2,12,1000,1722.9,11.699
3,10,10,1,1,10,8880.3,34.592
1,1,10,2,6,10,890.12,10.801
1,100,2,1,6,10,14203,76.439
