Spout_wait,Spliters,Counters,Throughput+,Latency-
7,4,15,8892.3,326.32
9,1,17,4962.8,538.3
6,5,12,9667.7,277.47
3,5,3,9750.4,269.54
60000,2,11,188,48245
6,2,6,9039.7,320.59
10000,2,17,339,8348.5
3,6,4,10432,282.29
4,4,11,9605,269.76
2,3,7,9986.8,288.98
100,3,14,7184.8,379.48
7,1,16,6424.4,476.81
6,6,10,10840,264.19
100,6,18,6764.2,393.93
7,4,14,9014,294.81
100,5,7,7091.2,370.68
8,5,18,7452.1,372.21
8,4,16,7772.4,364.01
2,4,10,11015,270.75
10000,2,2,293.31,8393.9
1000,6,13,2898.9,928.59
6,3,9,9947.6,280.95
9,3,11,7763.8,360.24
1000,6,1,2553.1,965.56
1,4,17,10153,280.22
1000,2,4,2652.8,1051.5
5,2,13,8841.9,287.08
1,2,14,8300.4,317.24
9,2,13,6703.2,390.28
10000,6,17,364.69,7246.9
1,5,9,9818.8,267.21
10000,5,11,375,6689.1
100,5,10,7088.2,374.49
7,5,3,6945.4,419.95
1,1,14,6851.1,398.64
7,4,5,8693.4,334.48
3,2,3,9098.4,320.83
3,3,17,10085,261.22
1,2,3,8711.4,319.03
4,3,9,9902,287.6
6,6,17,10291,263.74
1000,4,3,2658.2,973.04
7,1,11,7159.9,381.37
3,2,15,9008.5,300.97
100,4,5,6614.4,380.37
6,2,13,8194.6,305.47
10,3,2,8184.8,361.41
10000,6,11,424.53,6667.9
6,4,16,10539,266.67
7,6,1,7654.6,399.98
