Max_spout,Spliters,Counters,Throughput+,Latency-
1000,2,14,63127,141.81
100,1,13,54443,17.328
1000,5,11,56833,182.63
1000,4,5,48125,216.95
1,4,9,6256.8,1.6328
1.00E+06,2,14,87119,26320
1.00E+05,2,8,61056,14804
10,5,6,30234,3.341
1,3,9,6753.5,1.5161
10000,2,13,71459,387.57
10,1,8,28536,3.5172
100,2,18,55966,16.927
10,3,17,29452,3.4393
10000,2,5,56752,1746.6
1.00E+05,3,9,57433,925.43
1.00E+06,1,17,78498,55374
10,1,18,27734,3.6682
100,3,2,51763,19.574
1.00E+05,3,2,64186,709.56
1000,5,16,53494,190.48
1.00E+05,2,1,36915,25965
1.00E+05,6,11,48833,528.02
100,6,12,47366,20.042
1,1,5,5534.5,1.8374
1.00E+05,2,14,75299,10531
10000,6,5,43547,681.48
10,5,10,30269,3.3514
1,3,17,6265.2,1.6202
1,3,10,6839.8,1.5172
10,5,17,28762,3.4509
1,1,17,5190.9,1.9543
10000,5,11,56989,830.78
100,3,9,53573,18.501
1000,3,14,60581,167.99
10,3,9,30268,3.358
10000,2,8,57685,1722
1000,6,5,44651,200.39
10,3,8,30063,3.3333
1000,3,9,57754,175.03
1,3,15,6513.8,1.5659
10000,4,7,58163,722.58
10,2,6,32716,3.0902
100,3,5,48057,20.875
10000,5,12,56196,775.45
10000,4,17,56387,877.9
1.00E+05,3,6,54630,831.75
100,4,9,49746,19.719
1.00E+06,1,13,81950,55477
10,5,15,28524,3.5358
1,6,11,7037.9,1.4329
