No_mbtree,No_asm,No_cabac,No_scenecut,Aq_strength,Bframes,Qcomp,Qp,Ref,Rc_lookahead,B_bias,Threads,Keyint,Crf,Scenecut,Seek,Ipratio,PSNR-,Energy-
0,1,0,0,1.4,9,0.8,34,3,84,34,43,334,36.6,34,418,1.4,39.14,3450.467157
0,0,0,1,1.4,17,0.4,17,6,84,-33,86,667,23.3,67,836,0.7,49.77,665.1047619
0,0,1,0,1.4,9,0.8,34,6,167,34,86,334,36.6,67,836,1.4,41.99,499.1818182
0,0,0,1,0.7,17,0.8,34,3,84,34,86,334,23.3,34,836,0.7,50.986,515.1818182
1,0,0,0,0.7,9,0.8,34,6,84,34,86,667,36.6,34,418,0.7,39.31,1256.416
0,0,0,0,1.4,9,0.4,17,3,167,34,43,667,23.3,34,418,0.7,45.931,1366.082363
1,0,0,0,1.4,17,0.4,34,3,167,34,43,334,23.3,67,836,0.7,54.106,529.3636364
1,1,1,0,0.3,17,0.6,17,3,39,28,89,406,32.4,20,0,1.3,42.658,1845.959828
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,667,23.3,34,418,0.7,45.883,1773.504762
1,0,1,1,0.2,17,0.9,39,1,177,40,21,625,13,52,0,1,53.618,794.6328125
0,0,0,1,1.4,9,0.4,17,3,84,-33,86,334,36.6,67,836,0.7,38.999,459.72
0,1,0,0,0.7,9,0.8,34,6,167,34,43,334,23.3,34,418,0.7,47.12,6081.554237
0,0,0,0,0.7,9,0.4,34,3,167,-33,86,334,23.3,67,836,0.7,49.782,573.4576923
1,0,0,0,1,3,0.6,23,3,40,0,128,250,23,40,0,0,40.961,2287.339394
0,1,0,0,1,3,0.6,23,9,250,0,4,250,23,40,0,1.4,47.113,10478.37922
0,1,0,0,1.4,17,0.8,17,3,167,34,86,667,36.6,67,836,0.7,40.54,1238.141026
0,0,0,0,1,7,0.4,26,2,187,0,0,501,50,76,0,1.5,29.286,542.9586399
0,0,0,0,0.7,17,0.8,17,3,84,-33,43,667,23.3,67,418,0.7,47.109,1567.990502
1,0,0,0,1.4,17,0.4,17,6,167,34,43,334,36.6,34,418,1.4,39.948,1209.384722
0,0,0,1,1,1,0.6,23,3,40,0,4,250,10,40,0,1.4,54.249,3458.776471
1,0,0,0,1.7,3,0.5,20,4,63,-68,64,508,48.2,43,874,1.6,38.478,361.7833333
0,1,0,0,0.7,17,0.8,17,3,84,34,86,667,23.3,67,418,1.4,47.259,4962.694444
0,1,0,0,1.4,17,0.8,34,6,84,-33,43,667,36.6,34,418,0.7,38.644,4390.992941
1,0,0,0,0.7,9,0.8,17,6,84,34,43,667,23.3,67,418,0.7,47.352,1752.979412
0,0,0,0,1.4,17,0.4,17,6,84,34,86,334,23.3,67,418,0.7,45.819,1675.959596
0,1,0,0,1.4,17,0.8,34,3,167,-33,43,334,23.3,34,418,1.4,47.278,5305.320388
1,0,0,0,0.7,17,0.8,34,6,84,-33,43,334,23.3,67,418,0.7,47.884,2013.155556
0,0,0,1,1.4,17,0.4,34,6,84,-33,43,334,23.3,67,418,0.7,45.905,1826.222222
0,0,0,1,1.4,17,0.8,34,3,167,-33,43,667,23.3,67,418,0.7,47.118,1619.717708
0,0,0,1,1.4,17,0.4,34,6,84,34,43,334,36.6,34,836,1.4,40.245,456.93
1,1,0,1,1.5,17,1,8,0,43,-34,42,665,36.8,81,1045,2,70.954,413.037037
1,0,0,0,0.7,9,0.8,34,6,167,-33,86,667,23.3,34,836,0.7,53.204,734.7511111
0,0,1,0,0.7,9,0.8,17,6,167,34,86,334,23.3,34,418,0.7,47.056,1927.894737
0,0,0,0,0.7,9,0.8,34,6,84,34,43,667,36.6,34,836,1.4,41.421,455.53
1,0,0,0,1.4,9,0.8,34,6,167,34,43,667,36.6,67,418,1.4,39.8,1214.176389
1,0,0,0,0.7,17,0.4,17,6,84,34,43,334,36.6,67,836,0.7,45.287,419.6148148
0,0,1,0,0.7,17,0.4,17,3,167,-33,43,334,23.3,34,836,0.7,49.759,602.7692308
0,0,0,1,1.4,9,0.8,17,3,84,34,43,334,23.3,67,836,1.4,51.686,565.7972222
0,1,0,0,0.7,17,0.4,17,6,84,-33,43,667,36.6,34,418,1.4,37.355,4036.182051
1,0,0,0,0.7,17,0.8,17,6,84,-33,43,334,23.3,34,418,1.4,47.988,2011.888889
1,0,0,0,1.4,9,0.8,17,3,167,-33,86,667,23.3,67,836,0.7,53.182,581.5027778
0,1,0,0,1.4,17,0.4,34,3,167,34,86,667,36.6,67,836,1.4,40.376,1181.824
0,0,0,1,0.7,9,0.8,34,3,167,34,43,667,36.6,34,418,0.7,38.62,1135.263768
0,0,1,0,0.3,8,0.3,10,0,23,-36,15,431,25.2,61,0,1.1,44.243,464.5425556
0,1,0,0,0.7,17,0.4,17,6,84,-33,86,667,23.3,67,836,0.7,49.783,2021.2075
0,0,1,0,1.4,17,0.4,34,6,84,34,86,334,36.6,67,418,0.7,37.494,1183.381944
0,0,1,0,0.7,9,0.8,17,6,167,34,43,667,23.3,67,836,0.7,50.984,649.8452381
1,0,0,0,0.7,17,0.8,34,6,167,34,86,667,23.3,34,836,0.7,52.073,680.0547619
1,0,0,0,1.4,9,0.8,34,6,167,-33,86,667,36.6,34,836,0.7,43.514,522.2727273
1,0,0,0,0.7,17,0.4,17,6,84,-33,43,667,36.6,34,836,1.4,47.668,524
0,0,1,0,1.4,9,0.4,34,3,167,-33,86,667,36.6,67,836,1.4,39.837,502.8787879
0,1,0,0,0.7,17,0.8,17,3,84,34,43,334,23.3,67,418,1.4,47.262,4913.891228
1,1,1,0,6,21,1,8,10,85,-100,63,333,3.01E+14,49,1045,6,71.93,519.1818182
0,0,0,0,0.7,17,0.8,34,6,84,-33,43,334,36.6,34,836,0.7,40.286,566.2657407
0,0,1,0,1.4,17,0.4,17,3,84,-33,43,334,36.6,67,836,1.4,39.934,407.7037037
0,0,0,0,0.2,17,0.9,39,1,177,40,21,625,13,52,0,1,53.599,872.7995788
0,1,0,0,1.4,17,0.4,34,3,84,-33,86,334,36.6,34,836,0.7,38.764,1331.296296
0,0,1,0,1.7,13,0.1,50,6,247,-65,29,906,48.6,35,407,1.3,28.814,1351.981609
1,0,0,1,1,3,0.6,51,3,40,0,4,1000,23,40,0,1.4,48.368,2454.008163
1,0,0,0,0.7,9,0.8,17,3,167,34,86,667,36.6,67,418,0.7,39.324,957.9157895
0,0,0,1,0.7,9,0.8,17,3,84,34,43,334,23.3,67,836,1.4,51.686,515.4242424
0,1,0,0,0.7,17,0.4,17,6,84,34,43,667,23.3,67,418,0.7,45.815,5190.471
0,1,0,1,1,3,0,23,3,40,0,4,250,23,40,0,2,44.494,6608.913086
0,0,0,1,1.4,9,0.4,34,3,84,-33,43,334,23.3,34,836,1.4,50.211,514.0909091
0,0,0,0,0.7,9,0.4,17,6,167,34,86,667,36.6,67,836,0.7,39.549,496.4646465
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,667,36.6,67,418,0.7,37.162,1252.608
0,0,1,0,1.4,17,0.4,17,6,84,-33,86,667,23.3,67,418,0.7,45.849,1777.033333
0,0,1,0,1.4,9,0.4,34,6,167,34,43,667,23.3,67,836,1.4,50.058,554.7361111
0,0,1,0,1.4,9,0.8,17,3,84,-33,43,334,36.6,34,418,0.7,38.599,1056.681818
0,0,0,0,1.4,9,0.8,17,3,167,34,43,334,36.6,34,418,1.4,39.138,1118.074638
0,0,0,0,1.4,9,0.8,34,3,84,-33,43,334,23.3,67,836,1.4,51.793,588.8019943
0,0,1,0,0,17,0.9,42,6,52,25,2,173,42.6,54,527,1.3,35.89,1320.988506
0,0,0,0,0.7,9,0.4,34,3,84,34,86,334,23.3,34,418,0.7,45.943,1309.02265
0,0,1,0,0.7,9,0.8,34,6,84,-33,86,667,23.3,34,418,1.4,47.234,1990.095727
0,1,0,0,1.4,17,0.4,17,6,167,-33,43,667,23.3,67,418,0.7,45.914,5852.012281
0,0,0,0,0.7,17,0.4,17,3,167,34,86,667,36.6,34,418,0.7,37.395,1112.817391
0,0,0,1,0.7,17,0.8,17,3,84,34,43,334,36.6,67,836,1.4,41.837,407.2888889
0,0,1,0,1.4,17,0.8,34,6,84,34,86,334,23.3,67,836,0.7,50.842,619.4153846
0,0,0,0,1.4,9,0.8,34,6,84,-33,43,334,36.6,67,836,0.7,40.73,513.6464646
1,0,0,0,0.7,17,0.8,34,3,167,34,86,667,36.6,34,418,0.7,39.227,941.8421053
0,0,0,1,1.3,12,0.8,39,2,173,-84,83,658,14.3,39,0,0.3,52.431,1032.097008
0,0,0,0,0.7,9,0.4,17,3,84,34,86,667,23.3,67,836,0.7,49.818,459.23
0,1,0,0,0.7,17,0.8,34,3,167,34,43,667,36.6,67,836,0.7,40.54,1259.807692
0,0,1,0,1.4,17,0.8,34,3,167,-33,86,334,36.6,67,836,0.7,40.238,498.8181818
1,0,0,0,1.4,14,1,49,3,126,17,79,411,14.9,31,801,0.4,55.307,739.8533333
1,0,0,0,1.4,17,0.4,34,6,167,34,43,334,23.3,67,418,1.4,47.339,1855.583333
0,1,0,0,1.4,17,0.4,17,3,84,-33,43,334,23.3,34,418,1.4,46.038,4768.202174
0,0,0,1,0.7,9,0.4,34,6,84,34,43,334,36.6,67,418,0.7,37.418,1168.368056
1,1,1,0,1,25,0,0,9,250,100,64,1,40,51,0,0,31.528,1034.856896
0,0,0,1,1.4,9,0.4,17,6,84,34,86,667,36.6,67,418,1.4,37.853,1185.586111
0,0,1,0,1.4,9,0.8,17,3,84,-33,43,334,23.3,67,836,0.7,51.057,565.5222222
