F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
1,1,0,0,0,0,0,1,1,50,55,8,6,4,160.915
1,1,1,0,0,0,0,0,1,85,50,8,1,5,102.517
1,1,1,0,0,0,0,0,1,85,35,2,5,7,112.484
1,1,0,0,0,0,0,1,1,5,90,5,8,4,155.018
1,1,0,1,0,1,0,0,1,65,30,8,6,8,247.728
0,1,0,1,1,0,0,1,1,55,50,0,3,10,88.048
1,1,0,0,0,0,1,0,1,85,25,6,2,4,105.214
0,1,0,1,1,1,0,0,1,55,50,1,8,9,149.451
1,1,0,0,0,1,0,0,1,30,75,7,0,11,190.453
0,1,0,0,1,0,0,1,1,90,40,3,7,4,91.166
0,1,0,0,1,0,1,0,1,55,50,6,8,5,150.726
0,1,0,1,1,0,0,1,1,50,60,8,8,4,140.543
1,1,1,0,0,0,0,0,1,85,35,0,5,8,99.982
0,1,0,1,1,0,0,1,1,60,55,3,8,4,103.712
1,1,1,0,0,0,0,0,1,55,45,3,0,8,75.226
1,1,0,1,0,1,0,0,1,45,60,5,1,8,119.722
1,1,0,1,0,0,0,1,1,25,80,6,6,6,207.544
0,1,0,1,1,1,0,0,1,85,35,0,2,33,184.164
0,1,1,1,1,0,0,0,1,60,50,1,0,15,64.493
0,1,0,0,1,1,0,0,1,30,90,4,0,501,4184.631
0,1,0,1,1,0,0,1,1,65,90,1,6,5,80.593
0,1,0,1,1,1,0,0,1,75,85,3,1,47,414.198
1,1,0,0,0,1,0,0,1,90,10,7,0,501,8560.096
0,1,0,1,1,1,0,0,1,75,90,0,2,158,896.348
1,1,1,1,0,0,0,0,1,30,80,1,6,6,99.021
0,1,0,1,1,0,1,0,1,50,80,1,5,7,127.174
1,1,0,0,0,0,1,0,1,75,55,5,3,6,155.152
1,1,1,0,0,0,0,0,1,60,55,2,6,5,89.282
0,1,0,1,1,1,0,0,1,50,65,6,0,9,101.462
1,1,0,0,0,0,0,1,1,20,75,8,0,11,271.104
1,1,0,1,0,0,0,1,1,80,35,2,4,5,101.549
1,1,1,1,0,0,0,0,1,65,55,4,0,6,64.776
1,1,0,1,0,0,0,1,1,35,90,7,6,4,156.589
0,1,0,1,1,0,1,0,1,45,55,3,7,6,139.911
1,1,0,0,0,0,1,0,1,55,75,2,6,5,125.055
1,1,0,1,0,0,1,0,1,55,40,5,2,5,113.708
0,1,1,0,1,0,0,0,1,85,65,4,8,7,143.195
0,1,1,1,1,0,0,0,1,75,30,4,1,7,70.518
1,1,1,1,0,0,0,0,1,80,20,2,1,11,102.872
1,1,0,0,0,0,0,1,1,75,35,4,1,5,88.762
1,1,1,1,0,0,0,0,1,15,75,3,2,9,112.466
1,1,0,1,0,0,0,1,1,85,15,2,2,6,97.526
1,1,0,1,0,0,0,1,1,10,85,8,8,20,906.318
1,1,0,1,0,0,1,0,1,60,50,6,2,6,151.865
0,1,0,0,1,0,0,1,1,65,60,6,5,4,113.737
1,1,1,0,0,0,0,0,1,85,45,4,0,7,78.917
0,1,1,0,1,0,0,0,1,50,40,6,1,7,91.549
0,1,1,0,1,0,0,0,1,55,45,0,4,11,88.989
1,1,0,1,0,0,0,1,1,80,50,7,4,4,132.885
1,1,0,1,0,0,1,0,1,80,20,8,4,4,153.888
1,1,1,0,0,0,0,0,1,35,85,1,8,6,117.306
0,1,1,1,1,0,0,0,1,85,25,3,2,7,66.223
