Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-
3,100,1,10,1.00E+06,1.00E+05,72.188,26635
1,100,3,120,1.00E+06,1.00E+05,39697,19.107
3,100,1,300,1.00E+05,1.00E+05,68.062,24068
3,10000,12,1,1.00E+05,1.00E+05,2.02E+05,1129.7
3,10000,1,1,1.00E+07,1000,6980.4,24639
3,1000,1,300,2.00E+06,1000,7225.9,3715.9
3,10,3,60,1.00E+07,1.00E+05,16114,17.147
3,10,1,10,1.00E+07,1.00E+05,99.25,2814.9
1,1000,1,300,1.00E+05,1.00E+05,492.67,22319
3,10,15,1,1.00E+06,1000,11805,22.401
3,100,9,60,1.00E+06,1.00E+05,36729,68.892
1,1000,1,1,2.00E+06,1000,2941.2,3115.3
3,10000,6,10,2.00E+06,1.00E+05,2.05E+05,1022
1,100,6,60,1.00E+06,1.00E+05,37800,19.222
3,1000,1,60,1.00E+05,1000,7144.2,3700
3,100,9,10,2.00E+06,1000,36601,66.679
1,10000,1,120,1.00E+07,1000,2839.4,27564
1,1000,18,120,1.00E+05,1.00E+05,62244,121.49
3,1000,12,1,2.00E+06,1.00E+05,1.36E+05,182.77
1,1000,3,60,1.00E+06,10000,75630,96.307
1,10000,3,60,1.00E+06,1000,1.33E+05,379.03
3,10,12,1,1.00E+07,10000,10763,27.411
1,10,2,300,2.00E+06,1.00E+05,927,81.577
3,10,12,1,1.00E+07,1000,10875,31.777
1,1000,15,300,1.00E+06,1000,62626,122.89
1,1000,12,1,2.00E+06,10000,62876,132.91
3,10000,1,60,1.00E+07,1.00E+05,5148,18755
1,10000,1,300,1.00E+06,1.00E+05,1734.7,31026
3,10000,9,60,1.00E+06,1000,2.19E+05,1116.8
3,100,12,300,1.00E+05,1.00E+05,38623,65.245
3,10000,2,300,1.00E+06,1000,42254,9514.3
3,10000,15,1,1.00E+05,1.00E+05,2.05E+05,1184.4
1,100,12,300,2.00E+06,1.00E+05,40239,19.389
3,100,3,1,2.00E+06,1000,40904,66.407
1,10000,15,10,1.00E+07,10000,1.37E+05,441.23
3,10000,1,10,1.00E+07,10000,7666.8,19003
3,10,9,10,2.00E+06,10000,15933,17.062
1,100,18,1,1.00E+06,1.00E+05,23574,40.695
3,1000,15,10,1.00E+05,1000,1.33E+05,176.03
3,10,1,120,1.00E+07,1.00E+05,96.688,2689.9
1,10,18,60,1.00E+07,1000,34386,5.4665
3,100,15,120,1.00E+07,1000,39881,116.24
3,10,2,10,1.00E+07,10000,7549.7,87.341
3,1000,18,300,1.00E+06,1.00E+05,1.14E+05,215.6
3,1000,18,300,1.00E+07,1.00E+05,1.12E+05,382.48
3,10,3,10,1.00E+07,1000,15773,18.029
3,100,6,60,1.00E+05,1000,40852,65.082
1,10,12,1,2.00E+06,1000,35155,2.3832
3,10,12,1,2.00E+06,1000,12327,23.332
1,1000,6,120,1.00E+05,1000,74448,98.464
1,10,3,300,1.00E+07,1.00E+05,37545,2.2921
1,10,1,10,1.00E+06,1000,24147,3.6594
3,1000,12,300,1.00E+06,10000,1.33E+05,181.78
3,10,9,60,1.00E+07,1.00E+05,14771,18.646
3,1000,2,300,2.00E+06,1.00E+05,1668.9,9543.5
3,1000,3,10,1.00E+07,10000,1.17E+05,203.76
1,10,2,120,1.00E+07,1.00E+05,1086.6,84.449
1,1000,6,300,1.00E+05,10000,76769,89.025
3,10000,3,300,1.00E+06,1.00E+05,2.14E+05,1068.8
3,10,3,1,1.00E+07,1000,14684,19.442
1,100,12,10,2.00E+06,1.00E+05,37541,19.949
3,100,1,60,1.00E+06,1.00E+05,79.688,26362
3,1000,12,1,1.00E+06,1000,1.34E+05,182.11
1,10000,18,120,1.00E+07,1000,1.33E+05,1067.8
1,10,1,60,1.00E+06,1.00E+05,982,66.852
1,1000,6,1,1.00E+05,10000,73337,85.511
1,10,1,120,1.00E+05,1000,25709,3.52
3,1000,12,300,1.00E+05,1.00E+05,1.33E+05,183.88
3,1000,2,10,1.00E+05,1.00E+05,1896.9,10109
1,10000,3,1,1.00E+05,1000,1.32E+05,389.09
3,10,6,60,1.00E+06,1.00E+05,15786,16.897
1,10000,9,1,1.00E+07,1.00E+05,1.03E+05,428.33
1,1000,6,300,1.00E+06,1000,74410,95.757
1,10000,9,120,2.00E+06,10000,1.54E+05,398.38
3,100,2,300,2.00E+06,10000,14565,884.57
3,100,15,1,1.00E+05,1000,39600,66.028
3,10,2,120,1.00E+07,1000,10115,29.14
3,10000,2,60,1.00E+06,1000,34871,9583
1,10,15,10,1.00E+05,1000,36832,2.1635
1,100,9,120,1.00E+07,1.00E+05,36370,26.964
1,1000,12,120,2.00E+06,1000,66715,124.72
3,100,18,300,1.00E+05,1000,37191,64.887
3,1000,9,300,1.00E+06,1000,1.35E+05,175.69
1,10,6,1,1.00E+05,1000,36975,2.472
3,100,12,60,1.00E+07,1.00E+05,37196,68.733
3,10000,3,120,1.00E+06,1.00E+05,2.01E+05,1123
1,100,1,10,2.00E+06,1.00E+05,397.53,1933.7
1,1000,6,120,2.00E+06,1.00E+05,73862,92.29
1,10000,15,10,2.00E+06,1000,1.48E+05,399.75
3,10000,6,300,1.00E+07,10000,2.17E+05,1219.1
3,1000,18,300,2.00E+06,10000,1.16E+05,218.55
1,1000,6,120,2.00E+06,10000,67345,100.49
1,10,15,300,1.00E+06,1000,37064,2.0354
3,1000,12,120,2.00E+06,1000,1.26E+05,181.77
3,10000,15,60,1.00E+05,1.00E+05,2.04E+05,1087
3,100,1,120,2.00E+06,10000,818.5,3487.6
3,1000,15,120,1.00E+05,10000,1.18E+05,207.12
1,100,15,60,1.00E+06,1000,35273,19.08
3,100,18,120,1.00E+06,1.00E+05,39137,67.592
1,100,6,10,1.00E+06,1000,38756,20.346
3,1000,6,300,1.00E+05,10000,1.32E+05,180.09
3,100,9,120,1.00E+05,10000,38952,66.701
3,100,2,60,1.00E+07,1000,24173,150.67
1,10000,9,60,1.00E+05,10000,1.56E+05,439.4
3,1000,3,60,1.00E+06,1.00E+05,1.30E+05,194.8
3,100,1,60,1.00E+06,1000,6650.8,428.11
1,100,18,120,1.00E+05,1000,20465,41.073
1,10000,6,60,2.00E+06,1.00E+05,1.45E+05,341.71
1,10,6,300,1.00E+05,1000,37534,1.9
1,100,9,60,2.00E+06,1000,39755,18.674
3,10,3,120,1.00E+05,10000,15394,18.731
3,10000,2,60,2.00E+06,10000,21840,10170
1,100,3,1,1.00E+05,1000,41528,18.751
1,10,6,120,1.00E+07,1.00E+05,36707,2.5689
1,10,15,120,1.00E+07,1.00E+05,36128,2.4108
3,10000,1,1,1.00E+06,10000,8338.7,16911
3,100,3,1,1.00E+06,10000,39910,64.574
3,10000,15,60,1.00E+07,1000,2.08E+05,1251.6
3,100,2,120,1.00E+07,10000,14889,952.08
1,100,18,1,1.00E+07,10000,17540,78.287
1,100,3,300,1.00E+07,10000,38501,22.977
1,10,12,60,1.00E+07,1000,35668,2.8196
1,1000,18,60,1.00E+05,1.00E+05,61394,116.84
3,10000,12,10,2.00E+06,10000,2.04E+05,1100.6
1,10,18,300,1.00E+07,1.00E+05,35131,2.2728
3,100,6,60,1.00E+06,1.00E+05,38036,62.861
1,10,12,1,1.00E+07,1.00E+05,22199,4.3922
3,100,18,1,2.00E+06,10000,40662,65.047
1,1000,6,1,2.00E+06,1000,70347,103.12
3,10,15,60,1.00E+07,1000,10279,30.041
