Spout_wait,Spliters,Counters,Throughput+,Latency-
1,1,14,15891,198.18
8,5,15,20649,177.56
100,4,4,15496,208.09
9,1,8,16708,188.86
5,5,15,20974,175.37
6,5,14,19236,206.19
6,4,11,18674,187.41
10,5,12,20586,178.32
1,1,11,14500,229.24
4,1,14,16755,195.36
100,1,16,14937,231.47
100,5,11,18847,186.86
7,4,1,9806.9,318.21
1000,2,12,3076.1,856.32
3,6,16,19563,186.97
5,2,10,18282,181.31
9,3,18,21148,164.47
1000,1,9,2927.1,923.01
100,6,13,19243,178.45
9,6,10,19502,167.61
2,3,1,8506.4,352.62
6,2,17,20425,167.99
4,5,11,18227,191.82
7,1,4,12233,269.46
1,2,16,18331,198.49
100,3,9,18875,189.26
6,3,8,17696,206.15
5,2,6,14275,224.04
1,5,6,15394,224.92
4,1,8,14252,206.88
1,4,5,15173,254.59
1000,1,17,2853.9,925.21
7,5,2,13210,260.7
10,6,17,23075,158.68
2,5,16,18652,184.15
3,2,16,19593,183.14
1000,3,9,3283.9,763.71
6,2,10,18559,178.78
1000,1,16,2980,912.21
6,6,17,22255,185.37
2,2,2,11914,274.71
9,6,11,19893,180.32
2,1,9,13015,254.37
2,2,13,17908,207.82
8,4,14,19128,185.12
9,2,15,17953,188.61
1,4,3,13958,241.05
8,5,12,19777,178.55
10,6,5,16330,216.8
6,1,7,13847,242.95
5,3,9,18218,184.29
3,4,18,19784,173.4
9,5,14,19464,180.53
10,5,15,20678,193.39
8,3,4,15661,228.41
5,6,17,21412,188.77
1000,4,1,3008.9,955.96
100,3,18,20391,168.52
2,4,7,16129,209.67
1,3,7,16029,254.05
4,3,15,20030,199.68
2,6,8,17343,202.27
10000,2,15,600.53,6012.5
100,2,2,12896,247.46
2,3,12,18862,190.63
7,6,5,16080,222.37
2,4,16,19321,188.85
3,1,8,14672,225.94
3,6,3,14618,217.07
9,4,10,18579,182.91
3,2,7,16035,203.96
2,6,6,16530,204.54
10,4,7,17472,212.51
1,5,10,18338,207.11
4,4,10,19050,173.08
9,4,4,15472,217.16
10000,1,15,375.41,7905.4
7,6,4,16247,214.49
3,2,8,17097,236.21
5,6,6,16554,201.82
9,6,2,13645,223.74
2,1,8,14679,221
5,3,15,20419,169.51
6,3,2,12609,275.32
1,5,8,15568,227.4
9,6,1,9685.8,324.44
1,4,1,8297.3,386.33
1,3,6,14644,240.27
8,1,15,14442,214.87
7,3,9,18581,183.62
2,2,3,12954,255.64
5,5,11,19349,194.77
3,4,2,12591,247.43
1,2,1,8587.7,377.76
10000,2,11,567.94,5515.8
1000,1,13,2906.4,927.94
100,1,11,18255,169
5,2,15,17585,194.87
2,1,16,14072,225.86
9,6,5,16678,186.04
4,5,6,16918,209.14
1000,4,8,3231.3,807.8
8,4,2,12539,240.6
4,2,4,15091,228.56
6,2,2,12414,260.98
5,4,17,21595,165.35
6,5,6,15530,209.63
1000,3,13,3136.9,821.6
6,2,4,15164,226.93
2,3,7,15743,201.25
1000,1,6,3049.8,933.84
10,4,12,19995,187.02
6,4,4,15740,221.27
6,6,12,20038,168.69
5,1,18,14336,224.22
3,1,15,14704,218.17
6,3,10,18746,192.25
8,5,2,13363,237.3
100,6,3,14984,218.27
3,6,8,17687,205.63
4,6,3,15333,212.5
1,3,1,7905.6,416.37
10,6,12,21156,164.13
6,3,5,16033,225.89
7,3,7,17098,201.15
9,2,14,19128,175.79
8,2,4,15248,215.14
9,3,9,18594,175.62
100,3,5,14891,196.59
1,4,11,17728,204.74
100,6,5,16328,208.73
4,1,4,12029,276.04
10,3,15,20988,164.47
100,4,11,18792,194.7
9,1,5,15014,216.29
5,4,18,21155,175.06
8,3,8,17876,200.75
1,2,6,14244,240.76
7,4,9,17595,192.87
9,3,8,17857,197.01
2,3,9,17332,196.91
9,5,12,19708,158.53
7,1,14,17703,187.12
8,3,10,18431,183.2
1000,6,4,3206.2,798.38
6,2,18,17707,202.68
2,2,14,18040,193.07
9,5,13,20223,169.62
4,5,1,9560.1,368.29
6,1,1,9179.4,350.32
10,3,8,17823,190.81
5,5,3,15595,212.96
7,3,6,16835,192.88
6,3,12,19373,171.58
10,4,17,21975,148.88
5,4,5,15775,205.4
10,3,3,15591,201.09
2,3,3,14913,221.1
7,5,17,21396,161.71
10000,2,17,565.82,6729.5
6,4,8,16981,207.94
4,3,9,18216,178.78
6,1,5,14072,222.17
8,5,14,19344,181.95
5,6,16,19756,220.6
100,4,1,9769.1,325.13
1000,5,13,3243.1,758.18
1000,5,15,3213.4,735.29
5,1,9,14224,227.65
10000,1,16,394.88,7252
10,1,10,14225,221.94
6,3,7,17164,200.03
2,2,11,17310,205.18
6,1,8,15459,211.54
100,6,12,19826,167.6
5,1,12,14978,228.83
4,5,2,12668,251.24
5,5,9,18204,188.49
4,1,7,13781,247.06
10,1,11,16423,190.95
3,2,3,12472,259.6
2,2,18,17493,186.91
1000,6,13,3438.6,748.1
10,1,8,15960,196.1
7,4,8,17128,208.42
1000,4,7,3122.1,801.62
100,2,6,16379,198.23
10,3,6,16763,195.99
9,2,6,15580,212.94
7,5,9,17917,177.54
3,1,14,16371,201.8
9,1,17,18035,183.24
1000,6,12,3307,759.06
2,5,1,8853.8,354.76
100,2,16,20312,168.15
7,1,3,13816,251.82
2,5,15,19421,191.47
3,4,11,17715,201.36
9,4,14,18716,181.76
6,3,18,20402,185.48
5,3,10,18616,190.96
2,5,14,18567,192.2
3,4,6,16214,210.27
6,4,17,21302,170.52
100,5,6,17259,193.78
7,2,3,14373,227.96
2,2,6,14743,241.03
2,4,5,14505,227.55
2,6,5,15850,234.81
3,6,15,19391,182.76
5,2,1,9314.4,359.04
1000,3,3,3096.6,882.97
6,2,7,16818,222.3
5,3,8,17673,205.44
5,4,11,18231,196.1
3,1,4,12158,264.35
1000,6,5,3243.1,789.55
5,4,3,15186,203.89
8,4,8,17532,199.11
10000,2,3,449.12,8028.7
9,4,3,15361,212.77
9,6,8,18180,199.41
2,1,6,12043,254.55
1,3,14,17396,220.63
100,4,13,19334,179.21
9,2,9,15836,204.49
3,6,13,19814,191.11
5,6,12,20435,185.76
4,6,18,21759,174.67
