Spout_wait,Spliters,Counters,Throughput+,Latency-
7,4,15,8892.3,326.32
10,1,5,5130.2,540.02
2,5,13,10370,292.02
10,2,10,6468.6,425.57
10000,5,18,344.44,6687.1
7,3,12,8668.9,329.98
6,1,2,7176.1,389.89
8,5,2,7263.9,397.46
6,6,16,10634,269.44
10,4,6,7327.6,375.2
1,4,16,9896.1,275.03
60000,1,8,179.5,39938
100,5,11,7366.4,387.21
5,5,10,11213,264.16
60000,2,5,316.33,48978
2,1,2,6687.2,415.58
100,2,13,6807,429.22
10,3,3,7166.2,376.83
10000,1,6,328.19,8206.2
100,1,9,5112.9,511.14
4,6,8,10438,276.92
100,4,11,7730,378.28
10,2,8,6597.9,414.13
100,2,12,6531.1,414.47
2,3,15,10237,281.06
9,1,17,4962.8,538.3
5,2,1,8603.9,319.57
60000,4,16,168.4,36534
10000,4,14,328.25,7699.9
60000,5,17,153.8,46575
6,6,9,10324,272.49
5,2,12,9173.6,311.36
10,3,12,7741.9,370.35
4,1,5,7387.5,377.45
2,4,12,10073,270.19
10,5,10,7435.9,380.02
2,5,15,10500,263.62
100,1,3,5344.1,550.13
3,1,7,7531.6,379.98
4,1,13,7432.4,369.06
10000,4,13,315.12,8303.2
9,6,2,7648.4,361.39
10,3,10,7370.8,359.27
6,3,11,10323,282.02
10,6,9,7103.6,346.65
4,6,14,10710,264.8
1000,3,18,2843.5,953.74
1000,2,15,2567.2,981.25
10000,6,6,391.69,6962.4
1000,2,9,2774.8,1000.9
