F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
0,1,0,0,1,0,1,0,1,85,50,4,5,6,122.886
1,1,0,0,0,0,0,1,1,90,40,8,1,4,113.546
1,1,0,0,0,0,1,0,1,90,15,7,2,4,122.719
1,1,1,1,0,0,0,0,1,65,55,4,1,5,62.987
1,1,1,0,0,0,0,0,1,20,90,5,8,8,212.62
1,1,0,1,0,1,0,0,1,80,55,6,5,7,170.659
1,1,0,1,0,0,0,1,1,90,80,3,3,51,1052.745
0,1,0,0,1,0,0,1,1,70,55,3,0,8,73.46
1,1,0,1,0,0,1,0,1,85,70,4,3,11,269.777
0,1,0,1,1,1,0,0,1,45,50,8,1,9,149.466
1,1,1,0,0,0,0,0,1,75,40,7,6,5,142.644
0,1,0,0,1,0,0,1,1,50,45,7,5,4,111.414
1,1,0,0,0,0,1,0,1,45,85,2,3,6,106.49
0,1,1,0,1,0,0,0,1,80,10,8,8,21,542.627
0,1,0,0,1,0,0,1,1,70,75,5,5,6,134.942
0,1,1,1,1,0,0,0,1,55,65,5,4,5,75.712
0,1,0,1,1,0,1,0,1,65,40,2,6,6,111.547
1,1,1,0,0,0,0,0,1,5,85,8,8,70,2293.528
1,1,1,1,0,0,0,0,1,85,5,1,5,22,314.616
0,1,1,1,1,0,0,0,1,50,80,0,4,9,73.059
1,1,0,1,0,1,0,0,1,30,60,7,6,8,301.991
1,1,0,0,0,0,0,1,1,90,10,2,3,5,90.761
1,1,1,1,0,0,0,0,1,85,60,8,8,4,142.03
1,1,0,1,0,0,1,0,1,65,40,4,8,4,143.998
0,1,0,1,1,0,0,1,1,50,90,8,4,4,101.801
1,1,1,1,0,0,0,0,1,50,70,5,0,5,68.637
0,1,1,0,1,0,0,0,1,40,70,2,8,6,102.182
1,1,0,1,0,1,0,0,1,30,85,6,4,9,211.577
1,1,0,1,0,1,0,0,1,85,20,6,2,22,426.887
0,1,0,0,1,1,0,0,1,45,90,6,6,501,9951.684
0,1,0,1,1,0,0,1,1,85,85,7,1,41,773.242
1,1,0,1,0,1,0,0,1,45,80,2,2,12,133.612
0,1,1,1,1,0,0,0,1,75,90,3,6,7,102.736
1,1,1,1,0,0,0,0,1,85,70,4,6,5,111.866
1,1,1,0,0,0,0,0,1,50,40,2,8,6,131.645
1,1,0,0,0,0,1,0,1,40,75,7,0,6,135.18
1,1,0,1,0,1,0,0,1,20,75,4,1,35,467.302
1,1,0,1,0,1,0,0,1,35,80,7,6,7,196.717
1,1,0,0,0,0,1,0,1,35,75,3,3,7,138.935
0,1,0,1,1,1,0,0,1,45,50,1,8,10,165.934
1,1,0,0,0,0,0,1,1,35,75,7,7,5,201.49
0,1,0,1,1,1,0,0,1,80,25,6,7,11,236.434
0,1,0,0,1,1,0,0,1,30,70,4,1,19,200.622
1,1,0,0,0,0,0,1,1,75,60,1,3,6,99.866
1,1,0,1,0,0,1,0,1,90,50,0,1,24,178.578
0,1,1,1,1,0,0,0,1,40,85,3,7,6,101.232
0,1,0,0,1,0,1,0,1,55,50,0,5,8,106.921
0,1,1,1,1,0,0,0,1,75,45,8,4,5,104.711
0,1,0,0,1,0,0,1,1,85,35,8,4,4,108.894
0,1,0,1,1,1,0,0,1,65,75,0,8,11,154.214
0,1,0,1,1,1,0,0,1,80,75,3,8,13,237.538
0,1,0,1,1,0,0,1,1,85,20,3,1,6,71.061
1,1,0,0,0,1,0,0,1,75,15,3,8,501,13728.389
0,1,0,1,1,0,0,1,1,15,80,3,8,15,352.107
0,1,1,0,1,0,0,0,1,65,55,8,0,6,89.722
1,1,0,0,0,0,0,1,1,70,20,7,7,4,179.131
1,1,0,1,0,1,0,0,1,85,10,1,2,195,1875.513
0,1,0,0,1,0,1,0,1,30,85,1,6,9,148.063
1,1,0,0,0,1,0,0,1,5,85,3,7,501,11565.43
0,1,0,1,1,1,0,0,1,45,90,8,6,8,179.887
0,1,0,1,1,0,0,1,1,60,30,6,0,5,81.162
0,1,0,1,1,0,1,0,1,30,75,3,7,8,184.727
1,1,0,0,0,0,0,1,1,25,85,5,5,7,208.889
0,1,0,1,1,0,0,1,1,45,75,5,1,5,70.84799999
0,1,0,1,1,0,0,1,1,75,75,4,5,7,143.645
1,1,0,1,0,1,0,0,1,80,55,3,3,9,143.039
0,1,0,0,1,0,1,0,1,55,50,2,1,8,70.753
0,1,0,0,1,0,1,0,1,25,80,5,5,8,181.662
0,1,0,0,1,0,1,0,1,75,75,0,8,9,169.165
0,1,0,1,1,0,1,0,1,70,35,8,6,4,129.953
0,1,0,1,1,0,0,1,1,25,75,3,5,9,159.852
0,1,0,1,1,0,1,0,1,30,75,2,2,14,147.507
1,1,0,0,0,1,0,0,1,80,65,5,2,14,250.007
0,1,0,1,1,0,0,1,1,75,35,3,7,4,92.935
0,1,0,1,1,0,0,1,1,60,30,3,3,5,83.107
0,1,0,1,1,0,1,0,1,65,30,1,6,6,108.794
1,1,0,0,0,0,0,1,1,50,50,5,6,4,133.466
0,1,0,0,1,1,0,0,1,50,50,7,6,7,148.856
0,1,0,1,1,1,0,0,1,90,85,6,2,312,4415.211
1,1,0,0,0,0,0,1,1,80,20,6,6,4,161.214
0,1,0,1,1,0,1,0,1,55,50,1,0,19,96.43200001
1,1,0,0,0,0,0,1,1,60,70,6,5,4,136.639
1,1,1,1,0,0,0,0,1,20,90,1,5,7,100.135
1,1,0,1,0,1,0,0,1,5,90,0,8,298,5577.264
1,1,1,1,0,0,0,0,1,5,90,6,0,22,310.602
1,1,0,1,0,0,0,1,1,30,65,8,4,6,210.981
0,1,0,1,1,1,0,0,1,25,85,8,7,10,238.377
1,1,1,1,0,0,0,0,1,50,90,8,3,5,115.799
1,1,0,1,0,1,0,0,1,75,90,6,8,22,659.215
0,1,0,1,1,1,0,0,1,80,60,7,3,8,158.055
0,1,0,0,1,1,0,0,1,10,85,7,7,49,1107.204
1,1,0,1,0,0,0,1,1,30,65,7,3,6,179.906
0,1,0,0,1,0,1,0,1,70,90,7,3,4,88.974
0,1,1,0,1,0,0,0,1,90,45,8,8,5,119.421
0,1,0,1,1,0,1,0,1,75,70,1,3,12,129.518
0,1,0,0,1,1,0,0,1,75,50,8,5,7,155.93
0,1,0,0,1,0,0,1,1,80,35,8,3,4,113.7
1,1,0,0,0,0,0,1,1,75,85,7,5,8,304.759
0,1,0,0,1,0,0,1,1,60,45,7,5,4,109.309
0,1,0,1,1,0,1,0,1,45,65,5,2,6,101.901
1,1,1,0,0,0,0,0,1,60,40,4,1,7,93.333
0,1,0,1,1,0,1,0,1,40,55,7,0,7,114.827
0,1,1,1,1,0,0,0,1,15,90,7,7,6,126.892
1,1,1,1,0,0,0,0,1,60,70,8,3,4,96.204
0,1,0,0,1,1,0,0,1,90,85,0,2,501,3008.17
1,1,1,0,0,0,0,0,1,90,35,7,4,6,138.552
0,1,0,0,1,1,0,0,1,75,55,0,2,28,156.019
0,1,0,1,1,1,0,0,1,70,25,1,2,41,314.324
0,1,0,0,1,1,0,0,1,70,80,5,8,9,210.014
0,1,1,1,1,0,0,0,1,65,35,5,8,5,103.397
0,1,0,0,1,0,1,0,1,60,45,4,0,6,64.829
0,1,1,0,1,0,0,0,1,80,15,1,8,18,281.109
1,1,0,0,0,0,1,0,1,5,90,0,8,5,133.111
0,1,1,1,1,0,0,0,1,35,85,4,1,6,62.536
