Spout_wait,Spliters,Counters,Throughput+,Latency-
1000,2,3,2705.5,1055.2
3,6,15,10522,255.39
1000,3,2,2919.6,940.2
60000,4,10,161.17,33725
10,4,12,7748.2,355.59
9,6,18,7413.2,385.7
5,5,2,10317,270.05
100,4,8,7476.1,375.24
10000,3,3,310.12,8731.1
5,3,16,9996.8,269.82
4,2,3,9095.6,309.95
60000,3,13,166.5,38699
10000,2,16,293.33,8777
7,6,5,7052.4,404.31
7,4,8,8417.2,336.47
6,1,15,7535.8,369.36
8,3,2,7493.8,364.9
100,2,18,6403.6,440.93
1,4,5,9442.7,286.84
100,2,17,6615.8,439.2
7,3,2,8739,328.06
6,6,4,10099,265.62
7,6,9,7049.3,374.65
10000,5,8,413.38,6945.1
4,6,5,9103.5,274.94
1000,5,4,2691.2,957.64
9,3,12,7145.2,388.34
100,1,10,5089.1,528.6
5,2,3,9373.9,317.21
10,1,12,5230.9,524.8
3,1,11,7784.1,361.09
10000,6,17,364.69,7246.9
10,2,12,6790.9,415
10,4,5,7143.1,413.38
10000,1,7,296.29,8830.7
2,3,10,9781.7,286
100,2,16,6417.4,420.13
6,3,13,10152,272.13
1,5,18,10506,265.69
1,1,8,6860.6,384.95
100,1,18,5255.2,522.02
60000,6,5,361.75,42481
60000,6,18,167.86,34860
1,3,18,10505,263.14
6,4,1,11047,263.03
10,3,17,7949.9,374.46
4,5,5,10181,268.24
1000,2,9,2774.8,1000.9
9,5,17,7450.8,375.95
1,1,15,7686.8,384.66
6,2,13,8194.6,305.47
1,2,1,7776.9,364.95
60000,5,2,135.33,47114
8,2,7,6061.5,445.12
10,6,3,7731.3,381.73
8,5,18,7452.1,372.21
6,4,2,10849,266.83
8,6,16,7835.5,365.47
1000,4,16,2753.5,929.35
10000,5,13,340.44,7793.7
10,3,5,7139.2,391.28
2,5,7,9593.7,281.05
4,4,6,9262.8,280.73
7,1,4,6970.3,399.57
60000,2,13,171.8,46373
1,6,1,9954.6,275.92
10000,4,18,367.2,8182.4
3,2,17,9101.8,307.79
6,3,17,10676,266.35
9,3,10,7468.8,390.79
6,3,16,10230,271.32
2,6,8,9782,266.13
1000,2,16,2660.2,1004.8
5,1,2,7091.5,381.95
60000,2,9,160,57645
4,1,14,7206.7,356.11
10000,3,7,352.12,7776.9
1000,4,5,2639.6,974.52
8,6,7,7461.2,369.64
1000,2,8,2543,958.33
5,3,1,10617,275.71
8,4,17,7312.8,373.47
2,1,7,6921.5,391.23
4,3,16,10000,272.82
10,4,13,7170.6,368.39
3,5,13,9921.9,286.77
2,1,6,7599.1,373.04
2,6,6,10483,277.88
1000,5,3,2681.6,1002.6
1000,4,12,2834.9,957.35
5,2,6,9051,304.56
4,1,6,7195.4,378.7
2,4,5,10334,276.15
7,4,2,9058.4,305.6
3,2,6,9099.8,321.72
10000,1,9,305.19,8840.1
2,3,12,10573,274.53
60000,1,10,288,50313
6,2,16,9377.3,301.93
100,5,5,7124.6,406.98
10,6,1,8147.6,366
10000,1,1,330.25,8695.8
8,5,6,7244.8,372.92
8,2,8,6527.8,420.59
4,6,17,10620,249.67
60000,3,14,216.8,33521
6,1,17,7839.6,352.52
100,6,13,6797,377.58
8,5,14,7365.6,376.65
9,3,16,7221.3,385.45
10000,3,18,333.19,8345.6
100,1,16,5132.9,547.44
1,2,14,8300.4,317.24
9,2,17,7039.2,404.93
10000,4,8,337.19,7751.6
7,4,13,8379.3,337.84
7,3,3,8421.8,355.1
8,6,6,6528.8,392.25
2,5,11,10314,272.22
60000,1,17,203.2,36592
60000,2,7,161,39383
5,4,5,10715,281
6,6,7,10022,267.57
1,6,18,10019,265.93
1000,6,10,2750.5,942.83
5,2,18,9609.3,297.17
1,2,4,7972.4,329.55
5,2,14,8740.4,305.11
1,4,6,9298.4,281
1000,5,11,2843.4,950.65
3,6,9,10024,281.35
4,6,18,10455,259.32
10,1,3,5545.9,519.78
100,5,10,7088.2,374.49
5,1,1,6272.1,441.2
1,5,14,9378.8,267.26
5,4,16,10842,260.63
60000,6,12,214.67,28241
10,4,18,7556.8,368.3
7,3,4,7686.2,336.91
8,4,8,7723.8,403.1
2,3,14,10860,262.77
1000,6,14,2852.4,886.55
9,3,4,7401.6,385.35
4,1,9,6948.2,356.86
10000,4,7,346.31,7983.5
4,5,8,10373,261.83
100,5,12,6924.7,389.86
10,4,4,6920.2,412.73
2,5,10,10502,281.16
10000,3,13,330.44,8416.9
8,5,11,7537.5,365.83
3,5,5,9684,276.93
3,6,11,10021,274.85
6,1,14,7442.8,389.19
60000,6,10,193.5,38324
6,3,5,10323,275.09
1,1,18,7211.5,384.31
3,5,3,9750.4,269.54
1,4,1,10382,276.56
3,5,6,10239,269.4
10000,4,9,334.19,8482.6
10,4,10,7917.7,376.25
7,6,13,7424.6,382.68
60000,5,1,187.5,45329
60000,6,3,160.67,34008
3,2,4,8648.7,340.62
5,3,9,9320.8,283.37
6,5,18,10124,259.26
2,1,3,7133.9,387.76
2,5,15,10500,263.62
10,2,14,6316.5,427.18
10,1,17,5655.2,495.55
7,6,15,7479.9,359.26
7,3,18,8880.5,307.45
3,5,4,9812,285.93
3,6,18,10450,271.08
1,5,10,10737,287.83
2,6,15,10705,250.48
10000,5,12,342.62,7583
60000,4,4,233.6,34395
100,5,18,7233.8,371.02
7,6,4,6866.2,400.62
6,1,2,7176.1,389.89
9,5,11,7702,369.76
100,5,8,7322.8,382.57
100,3,18,6515.4,376.79
2,2,11,9173.2,293.55
10,6,15,7771.6,358.58
1,2,3,8711.4,319.03
9,5,16,7392.7,367.32
60000,5,13,389.67,36913
9,5,1,8120.2,391.93
9,3,5,7375.8,390.48
1,3,12,9966.8,272.83
3,1,3,7066.9,379.96
7,4,1,8952.6,318.18
8,1,15,5300.6,534.23
1000,6,1,2553.1,965.56
1,5,16,10172,264.55
1000,1,4,2542.1,1076.5
9,4,18,7521.2,371.81
3,3,5,9330.1,286.02
2,3,1,10600,276.16
8,3,18,7558.6,356.16
3,3,17,10085,261.22
4,1,17,8300.2,333.71
1,2,7,8878.6,313.45
4,4,4,9236.4,292.15
4,3,9,9902,287.6
8,2,16,7035.7,416.42
60000,3,7,321.67,49818
4,1,12,7656.1,370.96
10,5,14,7718.9,373.32
60000,1,18,210.6,48762
8,5,1,7754.1,357.96
8,3,10,7443.5,365.17
8,6,10,7028.4,392.88
6,4,6,9936.2,272.42
2,6,9,9868.1,273.86
7,6,3,7332.6,377.44
6,5,13,10392,266.21
3,1,4,7133,398.76
7,1,15,6537.6,404.63
5,3,10,9514,265.12
1000,4,6,2519.3,962.56
5,1,9,7914.9,359.68
9,1,15,5112,544.7
1000,6,2,2809.9,958.99
2,5,1,9988.7,275.29
8,3,6,7241,403.35
6,5,8,10018,262.39
2,4,13,10178,279.78
1000,2,13,2516.9,984.7
9,6,3,7033.1,400.69
1000,4,18,2755.6,925.8
1000,4,7,2656.2,938.07
9,3,8,6981.4,397.56
1000,2,12,2622.9,1031.9
3,1,10,7082.4,358.95
4,4,16,10732,269.86
8,5,12,7145.5,382.37
10,6,18,7310.8,384.63
3,3,10,9678.2,264.56
7,4,10,8648.2,339.83
10,1,13,5002.4,560.1
3,5,1,10152,272.69
6,4,5,10070,271.39
1000,3,16,2683.3,933.95
9,2,1,6158.2,457.16
