Spout_wait,Spliters,Counters,Throughput+,Latency-
7,4,9,17595,192.87
5,2,7,16747,198.78
8,4,3,15841,219.31
8,1,10,15131,222.82
2,1,17,16256,194.45
100,3,15,20907,163.76
4,3,11,18561,201.79
1,5,18,19409,194.12
9,4,8,18238,190.93
3,1,16,12693,247.98
5,4,17,21595,165.35
3,6,16,19563,186.97
9,3,9,18594,175.62
100,5,17,21070,157.21
10000,2,16,628.94,5072.2
3,2,18,17926,189.41
5,5,4,15676,206.94
100,5,4,15194,217.83
8,4,14,19128,185.12
100,3,1,9372.9,361.65
1000,6,3,3173.7,874.34
6,6,6,16882,195.61
1,1,10,13055,247.74
100,4,10,18951,185
10,5,10,18769,186.53
4,4,2,12203,248.93
1,6,15,19629,189.2
1,6,2,11370,282.9
4,4,15,20582,177.56
1,2,15,16529,206.59
10,4,3,15884,199.69
5,5,18,21489,165.71
7,6,9,18573,185.3
3,5,18,20683,171.45
9,3,16,20945,161.78
8,5,9,18941,172.92
3,5,15,20593,186.5
7,5,18,21285,169.17
1,6,12,18961,176.39
10,1,14,17349,186.54
3,3,12,19040,187.35
5,5,10,20077,177.23
10,4,6,16733,210.48
10,2,16,19697,183.34
100,5,12,19873,175.07
6,1,17,17818,176.92
10000,2,7,619.18,4173.2
4,4,12,19112,192.52
2,6,3,14421,224.68
9,5,17,22419,176.65
