Spout_wait,Spliters,Counters,Throughput+,Latency-
60000,1,17,203.2,36592
2,4,9,10229,275.8
1,5,14,9378.8,267.26
2,5,9,9906.6,277.4
7,2,15,7655.1,346.78
4,4,3,10177,268.72
10,6,8,7568.9,360.4
100,4,6,6772.6,450.14
5,4,15,10732,261.57
8,5,18,7452.1,372.21
8,3,2,7493.8,364.9
3,4,13,10353,267.47
10,1,8,5448.4,501.27
9,2,17,7039.2,404.93
7,2,13,7864.1,361.65
7,6,6,6844.9,373.89
10000,5,5,380.38,7246.1
8,5,5,6666.4,394.88
4,4,12,9403.1,268.97
1,2,10,9157.3,314.64
7,5,12,6504.3,410.13
3,5,6,10239,269.4
9,4,15,7569.9,358.85
2,5,4,9311.9,287.58
5,3,1,10617,275.71
1,5,7,10170,275.25
7,4,13,8379.3,337.84
9,4,11,7716.1,362.23
5,4,7,8830.8,275.77
9,3,11,7763.8,360.24
10,1,13,5002.4,560.1
60000,6,13,328.25,30370
100,3,15,7183.9,379.65
1,5,6,9755.6,278.02
1000,3,9,2607.7,1017.1
1000,1,17,2517.2,1030.1
10000,4,13,315.12,8303.2
3,2,16,8445.6,305.8
6,1,6,7543.1,372.84
100,5,16,7209.7,368.36
6,2,5,9654.9,306.42
5,5,5,9700.1,281.69
1000,5,8,2642.4,951.19
6,2,13,8194.6,305.47
8,2,9,6622,430.83
8,4,17,7312.8,373.47
100,4,10,6983.7,393.01
7,5,1,7917.9,372.18
100,5,4,7666.4,393.47
60000,5,6,154.17,30327
2,1,15,7048.7,366.02
10000,3,15,339.12,8505.1
10000,4,5,322.75,8663.1
1000,3,17,2790.7,982.15
1000,5,14,2769.7,923.75
1,2,12,9053,306.24
5,5,13,10832,269.75
9,6,3,7033.1,400.69
2,4,10,11015,270.75
6,2,1,8681.1,330.98
2,6,1,10036,269.82
60000,6,12,214.67,28241
1,1,10,7255.9,361.51
10,1,18,5415.2,582.79
10,2,4,6325.8,438.82
7,5,14,7571.9,369.69
6,1,7,7319.7,377.65
1,6,17,10645,268.72
100,6,13,6797,377.58
5,1,12,7766.3,362.41
4,5,1,10354,281.03
8,1,7,5328.5,535.6
10,3,1,8033.9,359.99
5,5,10,11213,264.16
2,1,5,7598.4,357
1000,6,2,2809.9,958.99
7,6,10,7393.8,370.1
3,2,2,9305.9,312.83
1,6,11,9615.2,274.74
60000,2,9,160,57645
10,3,9,7110.1,424.21
1,4,15,10323,275.56
2,4,7,10244,276.14
10000,3,1,326,8171.3
6,5,2,10092,271.26
7,3,12,8668.9,329.98
60000,2,8,286.67,45018
60000,4,18,172.8,35972
3,3,9,9572.1,285.39
9,1,18,5335,530.6
7,6,11,7839.4,363.71
100,4,13,6920.5,370.65
1,2,8,9023.6,307.22
8,5,15,7139.4,388.28
8,2,7,6061.5,445.12
10,5,9,7296.3,385.89
2,5,14,11141,263.75
4,3,5,10392,277.76
7,5,5,7146.7,369.35
9,6,10,7196.9,374.56
60000,6,6,423,32849
5,2,1,8603.9,319.57
1,3,2,10517,265.26
3,1,6,8105.7,360
1000,6,10,2750.5,942.83
3,5,14,10109,275.3
7,1,12,7546.2,379.7
1000,2,8,2543,958.33
10,2,17,6962.5,410.92
100,5,8,7322.8,382.57
8,6,11,7388.5,372.32
8,3,5,6401.2,410.05
4,6,8,10438,276.92
4,1,2,7588.3,388.28
4,3,16,10000,272.82
1000,2,2,2610.9,1010
60000,1,5,158,50406
2,2,3,8500.1,333.37
6,6,18,10875,260.56
10000,2,15,290.47,8631.6
5,1,14,7466.6,402.41
1000,1,13,2464.9,1043.1
10000,2,1,336.62,7924.3
10,6,17,7865.8,345.81
1,3,18,10505,263.14
10000,5,2,335.94,7684.7
1,4,13,10221,270.13
10000,6,16,399.65,6168.9
4,2,17,9043.1,295.44
6,5,4,10440,268.48
10000,5,6,316.76,8054.2
10,6,7,7783.2,371.48
7,6,14,7123.8,374.54
2,3,8,9821.2,282.73
10000,2,14,330.19,8581.8
1000,6,17,2602.7,913.31
4,4,1,10286,271.17
5,4,5,10715,281
9,6,4,7657.1,366.67
6,3,13,10152,272.13
6,6,16,10634,269.44
8,6,7,7461.2,369.64
3,4,4,9048.4,294.54
10,5,14,7718.9,373.32
9,2,18,6521.1,445.1
5,6,10,9980.1,280.48
10000,5,1,349.94,7465.9
10000,2,2,293.31,8393.9
1,1,3,6892.6,372.64
6,3,1,11224,264.8
3,4,9,9727.4,288.34
6,3,12,10711,266.89
1000,3,5,2785,988.62
2,5,6,9941.1,285.15
9,1,3,5239.3,538.95
2,1,11,6753,402.31
10,2,7,6884.2,404.14
4,6,16,10295,262.99
8,3,9,6226.2,407.85
8,3,6,7241,403.35
10000,6,13,411.06,6658
3,5,15,10726,260.28
4,3,2,10071,290.73
2,2,15,9096.3,299
60000,3,16,145.67,45113
10000,6,10,389.75,6681.7
6,6,13,10534,258.31
1,1,4,7355.8,414.98
3,3,11,10007,283.96
7,4,15,8892.3,326.32
8,3,15,7242.8,382.54
60000,4,17,235.5,36860
10000,2,18,292.62,7856.5
10,2,12,6790.9,415
3,3,6,9579.1,287.89
7,3,14,9140.8,306.21
1,2,17,9841.7,287.27
60000,3,13,166.5,38699
10000,6,17,364.69,7246.9
3,3,5,9330.1,286.02
10,2,8,6597.9,414.13
9,2,2,7196.9,407.95
10000,4,8,337.19,7751.6
10,6,2,7736.6,348.41
60000,1,2,300,52823
10000,2,17,339,8348.5
60000,4,1,184,48167
1000,6,13,2898.9,928.59
3,4,6,9809.7,283.1
7,3,1,8606.1,341.39
5,5,9,9010.1,275.18
6,5,8,10018,262.39
8,4,11,8053.9,360.69
7,5,16,6954.4,380.6
5,2,7,9123.6,309.76
60000,5,14,190.5,28935
1,3,15,10060,281.63
2,2,17,9503.5,298.16
9,3,15,7424.6,395.16
4,4,5,10280,285.3
3,6,7,9895.4,284.22
1000,3,14,2735.1,962.26
3,1,7,7531.6,379.98
8,3,3,7144.3,391.67
8,4,6,6897.5,395.36
1,3,9,9381.8,265.39
100,5,15,7443.6,362.12
10,4,18,7556.8,368.3
100,5,10,7088.2,374.49
5,2,4,7633.1,328.1
2,4,3,9887.3,298.91
10,2,16,6400.1,435.93
8,5,13,6671.2,368.78
1,6,14,10100,282.96
10000,5,18,344.44,6687.1
2,2,16,9101.4,309.22
3,1,4,7133,398.76
1,3,6,9793.3,294.35
6,2,17,9418.9,315.27
8,6,15,7178.1,394.87
6,6,3,10177,281.25
5,2,16,8414.4,317.27
1,2,6,8216,325.32
1000,3,3,2816.9,1156.3
7,5,17,7779.9,360.89
60000,1,11,185,44398
1,2,18,9861.4,310.09
1,6,10,10534,269.66
1,3,14,10168,272.87
10,2,14,6316.5,427.18
10,6,16,7678.8,382.6
8,1,6,5280,543.01
7,5,2,7644.9,360.56
6,2,16,9377.3,301.93
100,5,5,7124.6,406.98
4,5,2,10301,287.26
2,6,3,9383.1,288.03
4,6,13,10608,267.03
9,4,1,8110.7,337.94
1,5,5,9793.1,281.33
10,4,12,7748.2,355.59
8,3,18,7558.6,356.16
10,2,15,7124.9,405.71
4,1,5,7387.5,377.45
5,2,14,8740.4,305.11
3,2,4,8648.7,340.62
9,5,10,7095.4,354.08
60000,1,18,210.6,48762
3,4,14,10158,264.51
4,5,17,10778,275.23
60000,5,5,257,37230
10000,5,15,321.4,8110.9
6,1,15,7535.8,369.36
7,6,13,7424.6,382.68
9,3,3,6986.5,391.52
1000,1,5,2288.5,1077.8
5,4,2,10623,255.26
5,3,3,10201,284.11
6,6,1,10298,263.88
4,1,1,5659.5,462.02
2,5,2,10736,265.88
100,1,4,5001.1,549.48
10,2,10,6468.6,425.57
2,4,17,10153,270.8
9,1,12,5299.4,525.88
100,4,8,7476.1,375.24
2,5,18,10336,264.47
60000,1,9,145.67,45679
1,5,8,9987.5,274.23
1,4,3,9322.5,305.17
7,4,1,8952.6,318.18
100,1,16,5132.9,547.44
2,3,4,9927.5,288.85
2,6,14,9911.9,265.87
4,2,15,9460.9,302.46
5,2,10,8966,299.66
3,1,13,6705.7,365.42
10,6,15,7771.6,358.58
1,4,4,9141.9,286.45
8,1,11,5199.8,529.58
60000,3,8,196.5,37933
60000,2,12,264,45772
2,1,13,7503.5,388.63
1,6,15,10818,253.93
1,5,18,10506,265.69
5,3,18,10428,272.6
10,1,1,4431.4,585.12
60000,4,4,233.6,34395
1000,6,5,2780.5,959.88
5,1,13,6828.5,397.46
1000,6,3,2419.9,989.22
9,6,15,7122.9,391.86
4,1,11,7142.8,378.85
10,1,9,5412.4,511.29
10,1,2,5203.8,546.22
5,6,11,10553,266.04
1,1,11,8100.7,354.71
4,1,4,7400.8,392.03
5,3,5,10071,286.71
2,1,7,6921.5,391.23
2,6,8,9782,266.13
60000,6,15,172.4,35839
8,3,11,7738,384.06
2,4,8,9664.4,274.13
6,2,18,9296.2,295.66
10000,3,18,333.19,8345.6
10,2,11,6371.3,401.23
6,6,14,10196,267.58
