Spout_wait,Spliters,Counters,Throughput+,Latency-
7,4,9,8255.1,335.19
5,2,7,9123.6,309.76
8,4,3,7537.2,371.52
8,1,10,5166.9,556.34
2,1,17,7444.2,387.8
10000,4,9,334.19,8482.6
100,3,15,7183.9,379.65
4,3,11,10477,270.74
1,5,18,10506,265.69
9,4,8,6861.1,368.5
3,1,16,7556.9,378.26
5,4,17,10386,262.97
3,6,16,10578,256.17
9,3,9,6852.9,396.82
100,5,17,6733.1,372.95
10000,2,16,293.33,8777
3,2,18,9043.4,301.8
5,5,4,11018,264.45
100,5,4,7666.4,393.47
8,4,14,7224.8,366.85
100,3,1,7631.9,375.9
1000,6,3,2419.9,989.22
6,6,6,10444,274.18
1,1,10,7255.9,361.51
100,4,10,6983.7,393.01
10,5,10,7435.9,380.02
4,4,2,9827.6,286.89
1,6,15,10818,253.93
1,6,2,10289,273.26
4,4,15,10131,259.3
1,2,15,8523.1,309.71
10,4,3,7362,375.43
5,5,18,10699,262.07
7,6,9,7049.3,374.65
3,5,18,10555,262.33
9,3,16,7221.3,385.45
8,5,9,7114.4,366.69
3,5,15,10726,260.28
7,5,18,7369.9,404.48
1,6,12,10116,271.54
10,1,14,5312.7,557.79
3,3,12,9665.7,260.23
5,5,10,11213,264.16
10,4,6,7327.6,375.2
10,2,16,6400.1,435.93
100,5,12,6924.7,389.86
6,1,17,7839.6,352.52
10000,2,7,312.44,8459.8
4,4,12,9403.1,268.97
2,6,3,9383.1,288.03
