Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
1,1,1,1.05E+08,1024,9333.8,102.77
3,2,3,2.62E+05,2048,12419,245.43
3,2,9,2.62E+05,1024,15383,196.52
2,2,9,5.24E+06,2048,14160,143.35
2,3,12,1.05E+07,1024,14750,133.89
2,3,9,1.05E+06,1024,14713,135.85
3,6,9,1.05E+06,2048,17086,178.92
1,1,1,1.05E+07,1024,9395.3,104.4
1,6,9,5.24E+06,1024,13238,71.228
2,6,9,1.05E+08,512,14311,141.58
1,6,6,5.24E+06,512,13077,73.099
2,2,1,1.05E+07,512,8517.5,236.68
3,3,2,2.62E+05,2048,11687,263.87
3,3,9,1.05E+06,512,17286,181.25
1,2,6,1.05E+07,512,16393,61.68
2,3,3,1.05E+06,1024,11724,169.37
2,1,6,2.62E+05,1024,12553,160.87
2,6,2,5.24E+06,512,11574,176.28
1,1,3,1.05E+06,512,12901,77.71
2,3,3,1.05E+08,1024,11645,171.71
2,2,1,1.05E+06,2048,8206.2,242.81
1,1,12,2.62E+05,2048,14905,64.588
1,6,9,2.62E+05,1024,12800,75.382
1,1,6,1.05E+08,1024,14207,69.085
3,1,1,2.62E+05,1024,7954.8,379.24
3,6,12,1.05E+08,1024,18972,167.87
1,3,2,2.62E+05,512,11483,85.765
1,3,9,1.05E+07,512,12856,72.372
2,3,2,1.05E+08,512,11445,180.03
2,6,2,2.62E+05,1024,11921,170.53
1,2,3,5.24E+06,1024,14197,69.457
3,3,9,1.05E+06,1024,17049,176.54
1,2,2,1.05E+07,2048,11154,87.62
1,2,6,1.05E+06,512,17898,54.633
3,2,1,1.05E+08,1024,8153.9,380.27
3,2,12,1.05E+07,2048,15698,193.97
1,1,6,1.05E+07,2048,13955,69.705
3,2,2,1.05E+08,2048,11508,261.59
3,6,12,2.62E+05,1024,18259,173.96
2,3,1,5.24E+06,512,9536.1,204.73
2,2,2,1.05E+07,2048,12346,165.31
1,6,2,2.62E+05,2048,11739,82.245
3,3,6,1.05E+06,1024,15572,195.33
3,6,9,5.24E+06,2048,17512,172.99
3,1,12,2.62E+05,512,12289,236.69
2,2,12,1.05E+08,1024,14810,139.85
1,2,12,1.05E+06,512,20495,49.017
1,1,3,1.05E+08,512,12503,80.717
2,1,1,1.05E+08,2048,8123.5,249.53
1,3,2,1.05E+07,1024,11667,82.684
1,2,9,1.05E+06,2048,19187,51.458
3,1,2,5.24E+06,1024,11326,273.88
1,2,12,1.05E+08,512,20167,49.514
1,3,3,1.05E+08,1024,12554,77.475
1,6,3,5.24E+06,2048,12062,79.76
3,3,2,1.05E+08,512,11738,259.03
1,3,9,2.62E+05,512,12585,75.039
1,3,2,5.24E+06,2048,11898,80.556
3,6,3,1.05E+08,512,14036,210.6
1,1,12,5.24E+06,512,15059,63.972
2,1,2,1.05E+08,512,11277,177.47
3,3,2,5.24E+06,512,11674,270.36
3,1,2,5.24E+06,512,11617,259.13
1,3,9,2.62E+05,1024,13058,73.809
2,2,12,2.62E+05,2048,14550,137.82
3,3,6,1.05E+07,1024,15353,196.48
1,2,2,1.05E+07,1024,11185,86.291
2,2,3,2.62E+05,2048,12499,162.46
2,3,3,5.24E+06,1024,11637,171.71
1,1,12,1.05E+06,1024,14910,67.445
