Spout_wait,Spliters,Counters,Throughput+,Latency-
2,6,3,14421,224.68
1000,3,4,3174.3,802.5
5,5,15,20974,175.37
1000,5,6,3393.4,781.84
1000,4,7,3122.1,801.62
6,2,12,16895,181.01
5,1,15,14763,208.71
3,3,15,20971,165.65
4,4,16,20060,174.71
1,2,9,15377,217.16
3,1,9,13297,252.01
3,3,12,19040,187.35
4,5,14,19639,204.91
1000,6,10,3136.4,763.98
1000,2,11,3027.8,832.18
7,1,8,15818,197.06
1000,5,8,3154.5,776.68
1,2,15,16529,206.59
5,2,9,16802,216
2,2,18,17493,186.91
6,6,8,17602,202.18
7,6,3,15411,203.24
1000,2,17,3044.9,833.58
1000,1,8,2958.1,932.37
1000,5,2,2990.2,906.51
4,1,6,13797,237.17
100,2,2,12896,247.46
10,3,5,15856,202.08
1000,3,5,3100.2,801.39
10000,1,3,420.81,6962.9
100,1,18,14237,226.72
8,5,5,16135,206.76
4,1,18,14346,216.52
7,1,14,17703,187.12
100,3,3,15037,208.78
5,2,4,14860,224.41
3,4,14,19116,182.39
9,6,9,18139,183.61
1,1,15,13164,244.6
100,4,14,19635,169.76
4,3,13,19103,192.35
2,2,13,17908,207.82
100,6,11,19693,161.26
1,6,6,15571,221.22
8,6,3,16004,211.99
6,2,4,15164,226.93
1,3,4,14334,248.43
8,1,9,14181,238.17
10,1,6,12490,247.31
1000,3,11,3056.1,795.38
8,2,12,17870,209.21
1,5,11,17640,200.79
10,1,12,14151,227.36
5,4,11,18231,196.1
10,1,16,14224,225.61
3,2,6,15182,225.96
1000,3,13,3136.9,821.6
1000,6,14,3250.2,773.71
7,4,3,15573,219.55
6,5,16,19668,167.11
100,6,9,18696,179.8
100,6,10,19757,187.79
6,4,1,8935.8,332.06
7,6,9,18573,185.3
1000,1,4,2954.8,948.42
5,1,1,8785.9,362.94
10000,2,13,561.06,6205.9
4,6,3,15333,212.5
1,3,6,14644,240.27
3,4,12,19536,187.32
5,6,12,20435,185.76
7,3,18,21044,164.44
7,1,9,14009,225.28
5,3,6,16482,209.67
5,4,14,19247,189.93
100,1,15,15287,213.8
2,2,8,16853,241.67
2,6,11,18076,195.47
1,5,16,19524,195.03
1000,5,7,3257.4,806.53
1000,5,17,2985.2,768.3
3,1,5,14633,218.59
5,1,12,14978,228.83
10,6,9,19412,171.73
4,2,1,9228.7,359.3
6,6,18,20909,165.71
9,2,5,15337,219.85
1000,1,10,3009.6,942.92
7,1,11,17033,188.47
10,2,10,18941,178.26
100,2,9,18437,190.42
6,4,10,19286,163.71
1,4,7,15648,228.73
6,4,4,15740,221.27
1,3,9,17202,205.13
7,2,8,17097,218.23
100,3,2,12879,259.1
10,3,12,19457,188.04
9,4,10,18579,182.91
3,5,11,18177,200.89
8,6,5,16973,205.63
6,6,15,21412,169.27
8,1,3,12887,243.89
6,6,3,15529,218.6
8,4,6,16367,199.33
10000,1,7,458.25,7869.6
5,6,9,18926,185.28
1,1,4,11537,292.69
10,5,2,13170,246.1
8,2,11,18609,179.77
7,5,11,18934,202.99
2,2,16,18510,181.3
1,2,3,12493,261.6
1000,6,8,3297.9,752.06
100,5,11,18847,186.86
10,4,1,9717.5,316.82
10,6,16,21072,163.99
2,5,6,15345,231.34
9,4,12,20231,179.91
1,3,10,17784,189.72
9,5,15,20818,172.75
4,6,10,19479,177.6
100,5,3,15336,213.83
7,1,5,13982,226.03
6,5,11,19788,174.54
2,2,9,15583,232.8
9,5,1,9977.5,316.06
1,6,1,8439.5,391.66
1,4,6,15596,221.13
7,3,8,17395,195.07
100,3,6,17433,185.36
9,2,4,15208,213.92
10,3,4,15512,212.82
10,6,5,16330,216.8
3,5,6,16402,193.27
1000,1,12,2890,962.59
10000,1,18,402.53,8797.5
8,6,2,13460,231.53
2,3,15,19434,180.54
2,3,16,19199,184.12
1,6,4,14036,236.23
7,6,16,20405,178.17
5,2,5,15612,217.24
5,6,2,12995,249.77
7,1,15,13955,219.31
8,1,8,16179,197.99
5,1,4,12359,260.07
10,1,1,8904.2,342.47
10,5,18,21809,172.16
9,6,16,21176,174.91
4,6,17,21629,162.25
1,2,5,14658,247.88
5,3,7,16631,207.19
100,6,14,18980,163.43
5,4,13,19623,186.37
4,1,7,13781,247.06
1,4,9,15607,205.96
10,2,17,20561,169.34
7,1,4,12233,269.46
100,5,9,18929,192.09
10,4,2,13128,240.19
9,4,1,9792.8,322.8
7,5,17,21396,161.71
7,3,17,22119,155.28
10000,3,1,416.31,7782.2
5,1,13,14360,239.35
5,5,11,19349,194.77
3,6,6,16526,190.44
4,5,15,20916,204.49
2,3,8,16592,205.46
10,2,8,17456,192.31
2,6,1,8800.9,360.35
5,6,16,19756,220.6
3,1,18,14088,230.73
5,3,1,9461.5,349.23
5,5,5,16032,205.54
7,3,6,16835,192.88
10,2,13,19489,180.86
2,3,10,18007,204.66
4,2,7,16783,211.13
1,1,7,12032,275.01
4,4,18,20710,177.62
10000,2,5,567.93,6402.4
2,6,4,14834,221.29
4,6,8,17559,213.37
9,6,7,17840,183.29
6,6,1,9523.8,341.67
1000,2,18,2919.8,845.39
4,3,10,18983,190.41
3,6,16,19563,186.97
7,4,8,17128,208.42
100,5,12,19873,175.07
4,4,8,17659,184.96
8,3,10,18431,183.2
5,3,3,15168,222.38
10000,2,17,565.82,6729.5
1,2,4,14253,247.47
7,2,3,14373,227.96
1,6,9,17646,210.41
4,1,2,12185,261.68
10000,1,8,515.12,6573.1
7,2,9,16159,210.41
6,2,15,18242,192.63
2,4,12,19018,196.45
5,4,5,15775,205.4
7,2,12,17471,204.21
1,4,15,18404,192.67
2,1,16,14072,225.86
5,3,9,18218,184.29
3,3,5,15029,225.43
1,3,14,17396,220.63
1,3,16,18801,194.37
6,6,13,19892,178.59
8,2,18,18001,197.89
6,2,2,12414,260.98
3,2,7,16035,203.96
6,5,8,17245,204.39
100,5,14,19592,162.97
10,5,8,18144,183.74
10,4,7,17472,212.51
4,3,11,18561,201.79
1,4,14,17538,188.25
1000,3,3,3096.6,882.97
9,1,6,14432,243.22
2,4,7,16129,209.67
100,6,16,20132,172.29
6,2,6,14991,214.92
5,5,2,12719,245.87
3,6,4,15466,220.31
7,4,10,19459,169.25
3,6,3,14618,217.07
7,4,12,19658,188.02
6,4,7,16280,197.91
5,5,18,21489,165.71
10,1,4,13309,237.03
4,3,6,16283,215.49
2,1,4,12507,260.97
4,5,13,19578,194.42
2,1,13,13554,237.44
4,2,6,14720,224.19
8,5,13,20863,183.9
1000,2,7,2958.6,869.31
9,4,2,12555,258.72
8,3,16,19473,162.89
1000,6,2,3207.9,851.97
7,4,16,19656,172.61
9,3,12,20720,183.96
3,4,16,20035,183.51
3,4,18,19784,173.4
8,2,6,15545,221.02
100,6,3,14984,218.27
1000,4,2,2988.8,882.21
6,3,11,18655,175.34
8,3,3,15210,201.94
8,3,12,20028,192.44
10,6,10,20358,165.67
6,1,11,15407,209.92
1000,1,3,2969.8,923.39
4,6,9,18203,187.03
5,2,15,17585,194.87
4,3,15,20030,199.68
3,4,10,19287,194.14
9,5,2,13537,243.27
10,3,6,16763,195.99
4,6,16,20451,171.79
2,4,1,8602.2,397.62
7,4,13,20307,183.41
6,4,12,19414,179.52
7,4,5,16245,205.76
10000,2,15,600.53,6012.5
8,4,8,17532,199.11
1000,5,11,3286.9,750.82
4,2,13,19047,182.28
10000,1,14,512.44,5550.6
6,2,8,17107,213.73
10000,1,6,433.29,7637.4
3,3,9,17656,190.21
10000,3,6,586.88,6634.3
4,4,17,21687,164.28
6,1,5,14072,222.17
9,1,14,17554,185.15
5,1,9,14224,227.65
4,2,11,17917,198.19
8,2,3,14062,240.61
6,1,1,9179.4,350.32
5,6,14,19500,186.76
4,4,10,19050,173.08
3,5,10,18636,168.4
3,4,9,18002,207.85
10,5,15,20678,193.39
2,3,13,18608,221.8
4,6,12,19705,174.85
8,1,14,17062,185.28
3,4,3,14792,209.99
6,6,9,17727,182.72
2,4,16,19321,188.85
9,5,4,16427,201.43
8,4,4,16226,205.96
1000,4,16,3267.1,794.02
10,2,2,12349,254.6
5,5,1,9270.5,338.59
8,3,13,20017,184.2
1,3,18,18647,209.34
1,3,8,16550,225.83
2,6,15,20164,185.57
2,1,11,16112,198.53
7,5,5,15925,228.68
6,1,12,13749,224.36
10,1,2,12554,267.27
4,1,15,14354,232.15
6,2,18,17707,202.68
3,4,7,16355,209.23
5,2,12,17249,191.29
5,1,14,16427,198.4
100,3,7,17151,198.51
9,1,11,17740,180
9,2,12,17827,193.23
3,6,15,19391,182.76
8,4,14,19128,185.12
4,4,12,19112,192.52
3,3,10,18421,177.34
4,3,7,16810,198.19
1,3,3,13484,246.75
6,5,6,15530,209.63
7,3,10,18560,180.7
1,4,18,18807,189.21
8,1,15,14442,214.87
2,5,14,18567,192.2
3,1,2,12297,275.28
7,5,8,17780,192.18
4,1,4,12029,276.04
5,3,5,16101,221.88
6,1,2,11633,273.81
4,5,11,18227,191.82
3,3,7,16580,197.74
1,6,18,19152,183.64
4,6,1,9039.4,344.91
1000,3,12,3234.8,819.08
3,3,18,19775,188.06
4,2,14,18417,174.34
9,3,7,17323,197.1
7,3,12,19484,174.59
8,1,7,13003,236.51
8,4,15,21201,174.55
4,3,1,9356.2,331.87
5,2,16,19702,185.05
4,5,8,17204,204.36
1,5,15,19350,217.33
2,6,7,16515,201.3
1000,2,12,3076.1,856.32
10000,1,1,310.06,9421
7,2,2,12429,247.83
7,4,1,9806.9,318.21
7,1,7,13422,250.23
9,3,15,21126,168.49
3,5,1,8928.5,354.78
6,6,7,17261,201.94
100,6,2,12558,244.74
1,2,1,8587.7,377.76
100,2,8,17503,204.08
3,3,2,13119,266.57
8,4,11,18754,189.01
1000,6,5,3243.1,789.55
4,1,5,14879,224.85
1000,4,3,3042.7,833.36
9,4,13,20225,174.24
9,3,17,22430,160.14
9,3,2,13232,245.1
8,3,6,16310,205.86
8,1,4,12864,248.52
3,6,2,12603,237.77
2,5,1,8853.8,354.76
4,3,17,21605,160.5
1,4,13,18710,179.83
1000,4,11,3401.1,792.82
5,2,6,14275,224.04
10,5,16,20338,168.89
2,5,15,19421,191.47
4,4,13,20134,170.21
2,1,8,14679,221
6,5,15,21082,177.91
7,2,14,17959,179.07
2,6,8,17343,202.27
1,6,14,18238,206.1
10,3,10,19847,178.65
7,3,3,15295,212.99
8,2,17,19245,185.93
9,4,14,18716,181.76
3,2,11,17616,207.75
9,2,3,13946,233.96
9,5,11,19176,173.24
7,3,4,15222,217.56
1000,4,9,3221.8,770.14
100,3,8,17411,198.24
7,5,7,17619,210.39
10,5,1,9671.6,353.56
100,5,15,20744,168.1
3,5,13,19162,189.93
4,3,2,13013,257.58
8,5,11,19579,194.19
5,4,8,17993,197.27
