Spout_wait,Spliters,Counters,Throughput+,Latency-
2,2,16,9101.4,309.22
7,1,16,6424.4,476.81
10000,6,8,356.75,7131.7
9,1,2,5087.4,562.96
4,4,4,9236.4,292.15
8,6,14,7534,361.53
4,3,9,9902,287.6
4,2,3,9095.6,309.95
1,2,15,8523.1,309.71
100,6,7,7077.5,370.97
1000,4,12,2834.9,957.35
3,5,14,10109,275.3
10000,5,16,361.44,7394.4
5,5,8,10519,273.92
9,4,16,7845.6,356.45
5,6,8,9466.6,288.22
6,1,3,7492.3,359.44
6,5,16,10949,260.32
10000,1,9,305.19,8840.1
10000,1,12,281.88,8560.5
1000,1,2,2630.2,1076.2
4,3,5,10392,277.76
8,6,17,7660.1,364.64
10000,2,13,322.88,8480.3
60000,2,7,161,39383
60000,2,15,280.67,37033
1,6,7,9267.4,278.68
8,4,3,7537.2,371.52
1000,2,16,2660.2,1004.8
7,5,10,7253,399.98
3,1,12,7331.9,374.83
3,6,17,10359,258.59
10000,1,7,296.29,8830.7
10,5,8,7573,365.3
10,3,12,7741.9,370.35
100,4,5,6614.4,380.37
60000,6,4,254.5,27760
2,2,10,8897.9,311.41
100,1,13,5564.7,537.51
7,1,18,6575.9,457.98
8,3,1,7941.5,362.41
10000,3,4,350.25,8333.8
5,5,7,10504,268.57
6,6,6,10444,274.18
60000,6,10,193.5,38324
2,4,7,10244,276.14
7,4,10,8648.2,339.83
6,3,5,10323,275.09
60000,1,13,169.83,44884
7,2,10,7900.2,375.98
1,3,13,10170,264.22
1000,3,1,2748.4,954.29
10,6,13,7137.4,351.3
10000,1,17,316.38,8375.2
9,3,13,7753.9,413.89
3,4,17,10314,269.98
10,2,16,6400.1,435.93
6,1,16,7566.4,387.85
1000,3,10,2863.1,956.06
3,3,12,9665.7,260.23
1000,4,9,2591.9,967.06
5,6,18,9729.5,279.51
6,5,8,10018,262.39
9,6,4,7657.1,366.67
100,5,15,7443.6,362.12
2,1,2,6687.2,415.58
1,2,10,9157.3,314.64
60000,2,4,170.67,34681
9,3,2,7647.7,395.01
2,3,7,9986.8,288.98
6,3,8,10216,275.95
7,6,8,6771.6,374.47
8,5,10,6487.8,388.55
1000,6,5,2780.5,959.88
1000,2,3,2705.5,1055.2
3,6,3,9602,278.48
10,3,4,6631.1,386.58
4,4,1,10286,271.17
9,4,1,8110.7,337.94
7,4,17,8703.1,335.14
1000,5,12,2551.6,962.53
6,4,8,10342,271.63
9,2,12,6520.2,387.82
1000,3,17,2790.7,982.15
60000,2,5,316.33,48978
60000,3,17,179,45269
4,4,2,9827.6,286.89
4,2,15,9460.9,302.46
6,1,18,7085.6,381.8
6,3,4,9649.2,287.42
1,1,6,7859.8,354.09
3,3,3,9990.1,285.37
8,1,18,5189.2,528.02
1,1,13,7285,418.19
1000,2,12,2622.9,1031.9
100,4,2,8185.4,347.13
10000,6,13,411.06,6658
9,1,16,5027.2,529.94
4,4,7,10278,278.24
1,5,18,10506,265.69
2,4,3,9887.3,298.91
1,3,5,9130.4,283.66
100,4,11,7730,378.28
3,2,12,8603.6,290.21
8,5,18,7452.1,372.21
10,4,5,7143.1,413.38
10,5,3,7129.4,409.28
3,5,10,10495,263.89
1000,5,13,2579.3,965.29
10000,4,17,322.44,7527.8
100,4,13,6920.5,370.65
9,2,10,6062.9,451.39
2,5,7,9593.7,281.05
60000,1,14,154.4,50049
10000,1,1,330.25,8695.8
8,1,1,4033.5,740.36
9,2,14,6777.8,416.57
6,3,15,10818,261.05
100,2,14,6668.3,445.24
6,4,17,9294.5,260.29
10,3,15,7215.2,364.48
1000,6,17,2602.7,913.31
7,5,2,7644.9,360.56
1000,4,5,2639.6,974.52
10,3,16,7237.9,360.08
8,4,12,7065.2,381.96
1,6,4,9560.3,290.38
9,5,14,7566.9,367.8
60000,2,8,286.67,45018
4,3,2,10071,290.73
3,6,9,10024,281.35
60000,3,11,171.17,36986
4,3,1,10095,257.81
60000,4,6,236.75,32734
2,4,8,9664.4,274.13
3,3,11,10007,283.96
1000,5,5,2613.3,1013.9
7,5,5,7146.7,369.35
1000,4,13,2788.3,966.15
5,2,17,9882.4,285.71
2,5,14,11141,263.75
10,2,2,6674.4,439.43
1000,2,6,2691.3,1013.3
9,6,7,7351.4,369.73
8,3,4,6978.1,375.94
9,6,15,7122.9,391.86
10000,6,4,341,7724.7
