Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
3,10000,100,1,12,10,6211.3,41615
1,2,3,1,3,1000,3135.7,6.3516
1,1,10,3,1,1000,918.76,10.874
1,2,3,6,3,1000,3627.4,5.4572
1,10000,10,2,3,100,12155,10940
1,100,1,6,3,1000,12570,92.724
3,10,100,3,1,1000,2790.7,107.7
3,100,3,2,12,1000,14917,215.19
1,1000,1,6,3,100,16474,668.17
3,2,1,1,12,1000,8600.6,7.4323
3,1,10,1,3,10,2582.7,10.756
1,10,2,6,1,100,9274,11.501
3,10,1,6,1,1000,8703.1,37.518
3,2,3,2,6,1000,8357.8,7.1731
1,10000,10,2,1,10,3976.5,25448
3,1,1,6,12,100,6748.4,4.4242
3,10000,3,1,6,1000,4806.7,41984
3,1,100,3,6,1000,266.56,100.4
1,100,2,1,12,100,15432,68.169
1,1,2,1,6,100,2024.4,5.2684
3,1,1,2,12,100,5997.6,5.0148
1,10,3,1,12,100,10498,9.5298
3,2,10,6,3,100,5282.3,10.919
1,2,3,3,6,100,3521.9,5.7447
1,100,100,3,1,100,7585.8,126.07
1,1,10,2,1,10,917.25,23.964
1,10000,100,6,1,10,5727.3,12257
3,2,10,3,6,1000,5410.1,12.597
1,1000,1,3,1,100,10194,1017.5
3,2,3,6,6,1000,9288.6,9.407
3,10,2,1,1,100,8253.4,40.239
1,100,1,6,3,100,12677,89.475
3,100,3,1,3,1000,13558,243.99
1,1,10,1,12,1000,920.88,10.843
3,1000,2,2,3,100,15730,2060.2
3,1000,1,1,6,1000,17380,2638.9
3,10000,2,6,1,10,9077,50320
1,10,1,2,6,10,12074,8.3359
1,1000,3,3,12,1000,17458,591.41
3,100,10,3,6,10,16086,188.01
1,1000,10,2,6,1000,19163,584.09
1,1000,2,1,6,1000,15142,688.25
3,1000,3,6,3,10,15639,3792.6
1,1000,10,6,1,10,10472,986.55
3,1,3,3,3,1000,5747.1,5.1899
3,1,100,2,12,10,297.18,100.3
3,100,3,3,6,10,16485,212.1
3,1,1,1,1,10,5770.8,5.4148
3,100,10,1,6,10,12968,254.97
3,10,2,1,1,10,8392.6,39.798
1,2,1,1,3,1000,4257.5,4.5601
3,10000,2,1,3,100,6486.3,38526
3,10000,2,2,12,10,14431,24969
3,1000,2,3,12,10,26130,1549.6
3,1000,10,1,3,10,18370,2145.7
1,1,2,1,12,100,1935.9,5.3387
1,1000,2,3,1,10,10216,1011.7
3,2,100,6,3,1000,565,100.43
1,2,3,1,6,10,3009.9,6.4327
1,1000,10,2,1,10,9389.5,1109.1
1,2,10,2,1,100,1819.5,11.001
1,1,1,2,6,10,2177.6,4.6177
3,10,2,1,12,100,13529,24.297
3,10,2,2,6,100,15714,20.461
3,1,1,3,1,1000,7492.5,4.3038
1,1000,3,6,1,100,10269,997.47
1,1,100,2,6,1000,84.529,218.24
3,100,100,2,1,10,8862.2,327.84
1,100,10,2,12,100,22829,45.261
1,100,2,3,1,10,8640.6,114.99
3,1,2,6,1,100,6713.8,4.7662
3,10,3,1,1,10,7851.5,39.496
1,1000,2,2,6,10,18478,623.41
1,1,100,3,6,1000,94.294,100.41
3,1000,10,2,1,1000,5067,7067.1
3,1,2,1,6,100,5565.8,5.6468
1,2,100,6,1,1000,211.31,100.54
1,1,100,1,12,10,100.12,101.78
3,10000,100,3,3,1000,7901.4,39333
3,10,3,2,3,100,16343,20.41
