Spout_wait,Spliters,Counters,Throughput+,Latency-
9,4,3,6954.6,381.54
8,2,4,6041.8,454.06
60000,3,9,169.83,37314
5,4,6,10132,278.23
1000,1,4,2542.1,1076.5
8,3,9,6226.2,407.85
6,1,8,7328.4,388.29
9,6,3,7033.1,400.69
60000,1,11,185,44398
9,5,2,7576.9,375.17
10000,5,8,413.38,6945.1
100,6,5,6880.9,381.31
1000,6,16,2824.7,923.69
1,1,7,7380.4,393.85
1,5,11,10250,261.07
1,1,8,6860.6,384.95
1,6,13,10510,262.29
3,2,9,8925.2,304.48
4,4,9,10223,290.97
7,4,2,9058.4,305.6
7,1,18,6575.9,457.98
1000,3,8,2449.6,969.69
7,3,2,8739,328.06
4,5,3,10583,277.64
3,5,13,9921.9,286.77
6,5,14,10222,265.37
6,6,15,10434,263.27
1,3,4,9102.1,290.05
2,4,8,9664.4,274.13
3,5,10,10495,263.89
7,4,13,8379.3,337.84
10,5,3,7129.4,409.28
10,4,3,7362,375.43
60000,4,16,168.4,36534
6,6,9,10324,272.49
9,6,10,7196.9,374.56
8,6,13,6509.8,413.68
7,4,3,8305.5,346.67
100,5,10,7088.2,374.49
9,3,15,7424.6,395.16
8,1,16,5113.7,539.64
8,3,7,7203.6,388.83
7,5,14,7571.9,369.69
7,1,3,7360.1,370.6
3,3,18,10769,269.77
2,4,10,11015,270.75
3,3,1,10409,266.53
1000,2,3,2705.5,1055.2
10000,3,10,295.12,8210.8
1,4,1,10382,276.56
9,4,2,7870.3,346.67
2,4,3,9887.3,298.91
6,4,16,10539,266.67
1000,6,14,2852.4,886.55
8,4,12,7065.2,381.96
5,4,12,10280,265.28
10000,5,7,324.56,7662.3
8,1,4,4869.4,608.24
100,6,8,7486.2,373.41
8,6,9,6796.7,407.4
4,2,4,8226,325.08
1,3,11,10419,270.49
10,4,10,7917.7,376.25
10,4,15,7292,375.34
1000,1,14,2625.6,1013.5
3,1,11,7784.1,361.09
10,3,10,7370.8,359.27
60000,4,5,275,41784
1,5,6,9755.6,278.02
4,3,6,10230,302.15
6,6,4,10099,265.62
60000,4,12,253.5,26514
6,3,17,10676,266.35
6,4,13,10824,257.2
1,2,13,8708.4,300.43
2,2,11,9173.2,293.55
1000,3,15,2809.4,976.45
5,3,7,9239.7,292.4
3,5,11,9423.3,273.22
2,3,7,9986.8,288.98
5,2,16,8414.4,317.27
7,4,12,8264.4,310.59
5,6,11,10553,266.04
9,5,15,7303.5,378.53
100,5,2,7288.2,355.37
2,4,7,10244,276.14
10,1,9,5412.4,511.29
5,4,17,10386,262.97
3,3,2,10225,290.66
4,4,15,10131,259.3
3,2,2,9305.9,312.83
1000,4,10,2859,965.63
10,2,15,7124.9,405.71
3,1,14,7541.8,381.84
1000,6,1,2553.1,965.56
8,4,15,7678.7,378.03
60000,5,7,173.8,29293
10,2,11,6371.3,401.23
1000,1,3,2644.7,1057.3
3,6,10,9522.7,274.57
3,4,8,10016,283.24
10000,4,10,348.88,8133.3
9,4,6,6940.1,383.26
60000,2,14,168.4,50017
60000,6,7,343,37451
60000,2,16,182.2,39764
1,6,17,10645,268.72
4,1,4,7400.8,392.03
10000,5,6,316.76,8054.2
7,1,1,5802.6,491.1
2,4,11,9545.9,311.93
7,1,15,6537.6,404.63
6,3,3,10166,288.43
4,6,12,9848.3,261.07
60000,5,4,183.33,38042
5,3,11,9387.1,274.04
6,1,13,7614.8,371.37
9,1,10,5252.9,549.03
2,3,5,9908.6,290.47
6,5,3,9955.9,274.99
100,6,13,6797,377.58
6,5,17,10582,263.96
100,6,3,7332.2,389.48
9,6,5,6481.4,377.06
60000,6,9,207.4,34379
9,5,17,7450.8,375.95
4,1,18,7305.1,368.99
6,4,2,10849,266.83
4,2,9,8674.2,299.28
6,6,5,10432,275.59
1000,2,17,2617.2,978.96
100,3,15,7183.9,379.65
1,4,3,9322.5,305.17
1000,5,8,2642.4,951.19
1,2,7,8878.6,313.45
3,1,2,7134.5,420.23
5,5,9,9010.1,275.18
2,1,11,6753,402.31
60000,5,5,257,37230
10,5,5,6923.1,390.77
9,3,10,7468.8,390.79
1000,4,15,2877.7,957.99
4,2,10,9213.2,304.36
2,5,11,10314,272.22
10,3,4,6631.1,386.58
60000,1,6,138.86,41549
8,2,11,6400.1,439.61
10,1,4,5467.1,518.43
6,1,7,7319.7,377.65
100,4,8,7476.1,375.24
100,3,12,7668.1,390.13
2,5,16,9752.6,274.27
5,5,12,10603,254.21
2,2,1,8689.6,351.3
8,2,14,6221.1,443.31
2,5,1,9988.7,275.29
60000,3,18,153.17,32438
9,3,8,6981.4,397.56
4,2,11,9787.6,293.03
60000,6,3,160.67,34008
5,6,1,10766,271.47
9,4,1,8110.7,337.94
10000,1,17,316.38,8375.2
8,5,6,7244.8,372.92
1,2,5,9191.1,307.32
100,4,1,7679.9,366.3
10000,2,12,365.81,8057.2
3,2,5,9060.7,316.45
1,6,10,10534,269.66
6,4,7,9620.9,273.41
6,3,12,10711,266.89
100,2,9,6592,441.36
10,3,11,7087.1,350.4
2,6,15,10705,250.48
1000,5,15,2890.9,982.59
