Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
1,10000,2,2,12,100,32175,4220
1,100,10,2,1,1000,8627.7,134.91
1,1,10,3,6,1000,901.75,10.577
1,10000,100,6,1,100,5497.5,13031
3,1,2,1,6,10,5060.2,5.5673
3,1,1,1,6,10,5860.8,5.2636
3,100,10,6,12,10,21037,159.59
1,1000,10,2,1,1000,9648,1049
1,100,3,1,1,100,9346.5,108.16
1,100,100,1,3,100,8942.5,113.52
1,1,2,1,12,1000,1828.4,5.281
3,1000,100,2,6,1000,25607,1586.6
3,10,1,2,1,10,9385.9,34.322
1,100,1,6,12,10,15066,70.458
1,1,1,1,3,10,2150.4,4.4822
3,10000,100,3,3,100,8276.3,39989
3,1,3,2,12,10,5081.9,6.0266
1,1,2,6,1,100,2226.2,4.3057
3,2,3,1,3,10,8579.8,7.4255
1,100,2,1,1,1000,9002.1,118.21
3,100,2,1,3,10,12305,264.7
3,100,1,1,6,10,12248,259.01
1,2,1,2,1,100,4802.5,4.3792
3,10000,100,2,1,10,6044,36854
3,100,10,6,12,100,21007,165.79
1,10,100,3,12,100,914.06,100.74
3,1000,2,6,12,1000,27758,1376.7
3,1000,1,1,12,10,17926,2076.2
3,10000,10,3,12,10,17417,28436
3,1000,2,2,6,100,20861,1638.2
1,1000,10,1,1,10,9782.5,1102
3,1000,2,3,3,1000,18842,2444.5
1,2,3,2,6,100,3313.9,6.0906
3,10,100,2,3,1000,2822.9,106.62
3,2,1,6,6,10,9655.8,8.0189
1,10000,2,3,6,1000,15696,6067.6
1,1000,10,6,1,100,10510,1038
1,1000,2,1,12,100,16138,703.09
1,10,100,1,6,10,904.12,100.78
3,1000,10,6,1,100,3089.5,13339
3,10000,1,1,6,1000,6015.3,41408
1,2,1,1,6,10,4075.8,4.742
1,1,3,2,1,10,1834.4,5.7019
3,10000,2,6,3,100,6342.9,41218
1,10000,100,6,12,10,28084,3362.6
1,1,100,1,3,1000,88.062,101.64
1,1,2,2,1,1000,2043.1,4.9675
1,2,10,3,3,1000,1772.3,10.748
3,1000,2,1,1,10,4152.2,7643
3,1000,3,2,3,10,14583,2522.6
3,1000,100,6,1,1000,3161.9,10781
3,1,1,6,12,1000,6566.4,4.674
1,1000,10,6,3,100,17546,646.56
3,10000,3,6,1,10,7034.4,47430
3,1000,100,3,3,1000,22998,1588.3
1,10,3,6,6,100,11232,9.4936
3,1000,1,3,3,10,15995,3156.8
3,1000,1,6,6,1000,27557,1640.1
3,10,3,2,3,10,16123,23.157
1,10,10,1,3,100,7632.9,13.349
1,2,10,2,12,1000,1722.9,11.699
1,2,10,6,3,10,1826.5,10.794
1,1000,10,3,3,100,16175,665.13
1,1000,10,3,12,10,17780,572.63
1,1,100,6,6,10,88.353,100.38
1,1000,10,6,1,1000,10915,1001.9
3,100,2,6,12,100,18959,186.44
3,2,10,2,1,1000,5091.5,11.787
3,2,2,3,3,100,10172,6.1076
3,2,10,2,1,10,5082.9,11.825
1,1000,3,2,12,1000,20797,561.37
3,100,3,6,12,100,19318,178.49
1,10000,1,6,3,10,25052,4164.3
1,10,10,3,12,100,7362.3,13.743
1,100,100,6,6,1000,8333.8,116.83
3,2,100,2,6,100,596.35,100.29
1,100,1,3,3,1000,12145,91.652
1,10000,3,6,3,10,21813,4382.1
3,100,3,1,1,1000,8441.9,374.92
1,10,100,3,1,10,948.29,100.1
3,1,1,2,6,1000,6373.7,4.9821
1,2,2,2,1,1000,4090.2,5.0329
1,10,3,2,3,1000,12015,9.4949
1,100,100,6,1,10,7353.7,125.48
1,1,3,3,3,100,2141.3,4.8791
1,1000,2,3,3,10,15377,655.39
3,10000,2,2,3,100,7761.7,29295
1,2,10,2,6,10,1792.6,10.799
1,10,1,1,3,10,11886,8.4214
1,1,1,6,1,1000,2747.8,3.5026
1,1000,2,6,3,100,16818,614.57
3,10000,1,1,1,1000,6394.2,41792
1,1,100,6,12,100,98.529,100.41
3,2,10,6,12,10,5069.1,11.159
3,2,10,3,3,10,5200.7,11.066
3,1000,3,2,6,10,24206,1521.4
3,100,1,2,12,10,15175,230.42
1,1000,3,2,1,10,9241.5,1146.3
3,2,2,1,1,10,8042.7,7.8616
3,100,1,6,1,10,8001.1,408.74
1,1000,10,2,6,10,18710,568.79
3,2,100,3,6,1000,560.44,100.27
3,10,10,3,1,1000,9982.4,34.406
1,1000,3,1,3,1000,15341,772.29
1,1000,3,2,12,10,21050,502.86
1,10,10,1,1,1000,6027.7,17.464
3,10000,2,3,1,10,7310.6,39255
3,10000,2,1,1,10,5358.2,38451
3,1000,1,2,6,1000,19997,1967.6
1,1000,2,2,3,100,17036,671.88
3,2,3,3,1,10,9097.2,6.7808
1,100,1,6,6,100,13657,88.642
3,1,10,1,3,100,2746.8,11.099
3,1000,1,3,12,10,27863,1647.7
3,1,100,2,12,100,277.76,100.31
1,10000,3,2,1,100,3983.3,24345
1,1,3,1,12,1000,1623.1,6.1748
3,10000,2,1,6,10,5997.6,37193
3,10,3,6,6,10,19217,17.841
3,10000,10,3,1,10,6357.2,36821
1,2,2,6,1,1000,3870.9,5.2723
3,1000,1,2,12,100,27725,1529.5
3,1000,1,2,3,100,13709,3187.3
1,1,3,1,6,100,1611.8,6.3713
1,100,2,2,6,10,17878,60.602
3,2,1,2,3,10,9388.1,6.9166
3,1000,100,6,6,10,29648,1252.7
3,1000,10,3,3,1000,21251,2045.8
3,2,100,2,1,10,523.24,101.03
1,10,3,2,1,10,10230,10.198
1,10,1,3,1,10,9232.4,10.982
1,1000,2,1,6,10,15908,646.97
3,2,10,3,1,100,5168.1,11.847
1,1000,100,1,1,1000,10460,953.41
1,10,2,2,12,100,11581,9.1237
3,10000,100,1,12,10,6211.3,41615
1,10000,10,6,3,10,24828,4014.8
1,100,100,3,12,10,8197.6,113.05
1,1000,1,3,3,10,15921,672.56
3,1,10,2,6,100,2586.6,10.643
3,100,100,3,1,1000,9709.3,358.98
3,2,100,3,6,10,542.65,100.46
1,10,100,1,1,100,903.06,100.88
3,10000,2,6,12,1000,10663,33111
3,100,100,2,1,100,9226.1,339.72
3,1000,10,6,12,1000,32655,1667
1,1,2,6,1,1000,2186.9,4.4787
1,2,10,3,12,10,1807.3,10.796
3,1000,1,6,1,1000,2715,14031
3,2,1,6,3,10,10257,6.0287
1,1,10,6,3,1000,919.69,10.765
3,100,3,3,3,100,14584,222.56
3,100,10,1,1,1000,9216.2,367.29
3,1000,1,3,1,1000,3622.7,13778
3,10000,100,1,1,1000,5909.8,42038
1,10000,1,2,1,100,3972.4,24971
3,100,2,6,1,10,9140.9,338.91
3,10,3,1,6,1000,15944,21.262
1,2,3,3,6,10,3655.5,5.5417
1,10,3,1,6,10,11200,9.2579
1,1,2,1,3,100,2039.4,5.2128
1,10,2,1,3,1000,12208,8.7481
1,10000,3,6,12,100,24198,3675.2
3,10,100,2,1,1000,2688.7,104.96
3,100,100,6,12,100,19619,160.14
1,100,1,6,3,10,12871,85.062
1,1000,10,1,3,100,15844,669.19
3,1000,2,2,12,100,27178,1342.8
3,1,3,3,1,1000,5975.8,5.1297
1,1,100,2,1,1000,95.125,100.3
1,100,10,1,1,100,9395.8,110.38
3,1000,100,1,1,100,11588,3740.2
3,100,3,1,12,10,13645,233.13
3,1000,1,1,6,10,16384,3038.3
3,1000,1,1,12,100,16708,2693.6
1,10,3,2,3,100,11904,8.2459
3,2,1,3,1,100,10890,5.9394
1,1000,2,2,12,100,21211,506.8
3,1,2,2,12,10,5507.5,5.4484
1,2,10,6,6,10,1811.1,10.745
3,1000,100,1,1,1000,10782,3254.5
1,2,100,1,3,10,204.44,101.12
3,1000,3,6,1,100,2783.7,14247
3,1,10,3,3,10,2738.5,10.522
1,2,2,2,3,10,3851.6,8.0346
3,2,100,6,3,100,549.35,100.95
3,1000,2,3,6,100,26438,1651.8
3,10000,3,1,6,10,6832.1,31764
3,1,3,2,6,100,5132.3,5.9182
3,1,1,2,12,100,5997.6,5.0148
3,10,100,3,3,10,2794.5,102.49
3,1000,1,1,1,100,4128.2,7856.5
3,2,100,1,1,1000,568.35,100.4
3,10,1,2,6,100,15178,22.12
3,1,3,6,6,1000,5286.7,5.4555
3,100,2,2,1,100,8711.8,372.82
1,1000,3,6,12,10,19065,555.14
1,1,10,3,12,100,867,10.754
1,100,100,3,12,1000,8590.9,117.66
3,10000,10,1,12,100,5576.2,42837
1,100,2,6,6,10,13910,76.766
3,100,2,3,1,100,8494.1,348.55
3,10,1,3,6,1000,17469,20.229
3,100,10,2,3,100,14526,225.86
1,2,1,1,3,100,4303.6,4.6888
3,1000,100,6,12,10,28957,1266.4
1,10,10,2,12,100,7922.1,13.308
1,10,2,3,6,100,12461,8.9942
1,1000,10,3,3,1000,17330,661.16
1,10,2,6,6,10,12255,8.6841
3,1000,1,6,6,10,26355,2031.3
3,100,1,6,1,1000,8571.9,370.94
3,100,100,1,1,10,9061.8,335.44
3,100,3,3,3,1000,14868,228.29
1,10000,2,2,6,100,26036,5115.1
3,10,2,1,12,10,14261,22.832
1,2,10,6,6,100,1769.7,10.821
1,2,10,3,12,100,1808.8,10.85
3,1,1,3,6,10,6417.5,4.5288
1,100,1,1,6,1000,13000,86.103
3,2,100,2,12,10,535.94,100.4
1,1,1,6,12,10,2828,3.4506
1,1,10,3,6,10,925.59,10.696
3,1000,3,6,12,10,32896,1619.5
1,10000,1,1,12,100,22580,7899.1
1,10,10,1,1,100,6091.4,17.192
3,10,10,1,6,1000,15100,21.381
1,2,2,2,1,10,3785.7,5.1449
1,1000,100,2,1,10,9670.4,1099.6
3,10,1,6,12,10,16202,20.267
3,10,10,6,1,10,10376,30.223
3,10,3,2,12,100,15903,21.781
3,10000,3,3,12,10,14891,34273
3,2,100,2,1,1000,573.41,100.27
1,100,10,2,12,1000,22207,51.913
1,10,100,1,6,100,918.65,100.39
3,10,1,1,3,100,12556,25.986
3,10000,10,6,6,1000,9146.3,37016
1,100,3,6,12,100,15747,70.311
1,10,1,6,6,100,13755,8.5256
1,100,3,6,3,1000,13198,79.352
1,10000,2,1,3,10,19486,6119.1
1,2,2,6,1,100,3922.9,5.1955
3,1000,10,2,6,10,24686,1501.6
3,10,10,2,1,1000,9512.4,34.986
3,2,1,2,6,1000,8878,7.3745
1,10,100,3,1,100,922,100.29
3,2,10,3,6,10,5341.9,10.943
3,10000,10,2,12,1000,15671,22782
3,1,1,1,1,10,5770.8,5.4148
3,2,10,3,3,1000,5160.1,13.026
3,10000,100,3,1,100,7432.5,46113
1,10000,100,2,6,1000,28252,3136.8
3,10000,100,3,12,100,13752,20933
1,1000,2,2,6,10,18478,623.41
3,1,100,3,6,10,279.65,100.85
3,1000,10,6,1,1000,2650.9,14945
3,1000,2,1,1,1000,4007.2,7253.8
1,10,10,3,1,100,5929.2,16.334
1,1,2,6,3,100,2309.2,4.2981
1,1,2,2,1,100,2105.4,4.905
1,1,10,2,6,100,928.44,11.033
3,10,2,3,1,1000,9198.6,36.842
1,1000,2,1,1,10,9830.8,1011.2
3,10,1,1,12,100,14043,25.283
1,2,2,3,12,1000,4168.1,4.881
1,1,3,2,12,1000,1623.2,6.1705
1,10000,10,2,6,100,26578,3580.1
1,2,2,3,1,1000,3755.2,5.0013
3,2,3,1,1,10,7575.9,8.3107
3,10000,1,2,12,10,13930,18562
3,1,10,2,3,10,2784.9,10.687
3,2,1,2,12,100,8652.8,7.1084
1,100,3,3,6,1000,13887,72.259
3,10000,10,6,6,100,8760.9,44389
3,2,2,3,6,10,9678.6,6.5096
3,1,2,2,6,1000,5479.6,7.5855
1,10,1,6,1,10,9442.4,10.631
3,10000,2,2,6,10,13591,19364
1,1,1,1,3,1000,2233.1,4.4785
1,100,1,6,1,100,8425.4,115.62
1,1,1,3,12,10,2639.6,3.5019
3,2,1,2,12,1000,8641.8,7.2758
1,10,3,2,3,10,12481,8.2019
1,100,1,1,1,10,9149.9,120.25
1,10,1,6,12,10,13208,8.9026
1,10,3,2,6,10,11974,9.8717
1,10,3,2,1,100,9970.2,10.413
3,10,2,2,12,1000,14450,22.406
3,1,100,1,1,1000,283.35,100.4
1,1,1,2,12,10,2201.8,4.6904
3,1,3,2,12,100,5025.1,5.8535
3,10,3,6,1,100,10314,32.317
3,100,2,6,3,100,14540,236.06
1,10,100,6,6,10,948.47,98.764
3,10000,2,6,6,10,8469,38482
1,100,100,2,12,100,9232.1,110.51
1,1,1,6,1,10,2499.4,3.6658
3,1000,3,2,12,1000,31031,1283.9
1,1,2,2,12,1000,1853.2,5.4166
3,10000,3,1,12,10,6333.9,36689
1,1,1,2,1,1000,2427,4.1886
1,1000,100,3,1,100,10447,1040.9
1,10,10,1,12,10,7139.5,13.53
1,2,1,3,6,1000,5171.8,3.9803
3,1,3,6,6,100,5366.5,5.5506
1,2,1,3,6,100,5019.4,3.9929
3,2,10,1,1,100,5066.5,14.373
3,1000,10,3,12,10,31020,1478.4
1,1,3,2,3,1000,1713.9,6.1587
1,2,1,1,3,1000,4257.5,4.5601
1,1,1,1,12,100,2208.4,4.6134
1,10000,2,1,1,100,4709.9,21263
3,2,100,1,3,10,558.81,100.33
1,1000,10,1,1,100,10805,988.72
3,1000,3,3,3,100,20717,2858.1
1,10000,3,3,12,100,16795,4769.2
3,100,3,2,12,1000,14917,215.19
1,10000,3,2,12,1000,32007,2827.5
1,2,2,2,3,100,3726.6,5.2255
1,100,100,3,3,100,8526,114.26
1,2,3,6,6,100,3444.8,5.8065
1,2,2,3,6,10,4146.8,4.7142
1,100,1,6,3,1000,12570,92.724
1,1,3,6,6,100,2011.5,5.0026
1,1000,2,2,1,10,9335.1,1171.9
1,10000,100,1,12,1000,24881,4629.7
1,100,100,1,6,100,8750.6,114.22
3,1000,10,2,12,1000,28685,1233.2
1,10000,1,2,12,1000,33971,5435.4
1,1,3,3,3,1000,2196.2,4.8299
1,100,1,2,6,1000,17394,58.673
1,10,1,1,6,1000,10764,9.9221
3,1,100,2,3,10,280.71,99.994
1,1000,100,2,3,100,16068,666.26
1,10,10,6,1,10,6058.1,16.455
1,100,100,1,12,1000,8643.9,121
3,1,1,2,6,100,6341.5,4.9414
3,10,10,1,1,100,8434.9,35.645
3,1000,2,3,3,100,17235,3230.1
1,1000,1,6,1,10,10425,1027.3
3,10000,1,6,1,10,5489.1,42849
3,2,100,6,12,10,542.53,100.5
3,10000,100,1,6,10,6563.4,38088
1,10000,10,2,12,100,33784,3656.1
1,1,1,2,3,10,2153.5,4.5248
3,100,1,2,1,100,8113.7,392.92
1,100,100,2,3,1000,9113.5,110.72
3,10000,100,1,3,100,6870.3,35683
1,1000,2,6,12,1000,18625,516.54
1,2,3,3,1,100,3491.9,8.758
3,10,3,1,12,10,14544,24.151
3,100,10,1,6,1000,13716,239.9
1,1000,100,6,3,10,15668,629.59
1,100,10,1,3,1000,13787,81.861
3,10000,3,3,3,1000,7712.8,33324
3,1,2,1,1,1000,5481.5,5.7238
1,100,100,6,1,100,7521.7,127.95
1,100,1,1,12,10,15199,71.096
1,1000,10,1,6,1000,17608,617.39
3,1,3,1,12,100,4523.5,6.5791
1,1000,2,2,6,100,18690,562.76
1,100,10,6,6,10,14758,70.796
3,10,1,1,1,10,7892.8,41.488
1,10000,2,3,12,1000,16602,5420.4
1,1,2,3,3,100,2296.1,4.3764
3,100,10,1,3,100,13513,237.6
3,1000,3,6,6,100,28621,1518.7
1,100,100,1,12,10,8875.2,113.05
1,2,10,1,12,1000,1729.5,10.983
3,1,100,6,6,100,268.88,100.4
1,100,100,3,1,100,7585.8,126.07
3,1,2,2,1,10,6037.1,5.1589
3,10000,100,1,3,1000,7794.6,35971
3,10,3,3,3,100,18397,17.665
3,1000,10,6,3,100,17711,4075.1
1,2,10,1,6,10,1761.1,11.009
1,10000,100,6,3,100,25881,3437.7
1,1,10,3,1,1000,918.76,10.874
1,2,1,1,6,1000,4122.1,4.6654
3,10,1,2,3,100,14196,24.363
1,1,2,6,12,100,2224.8,4.3703
3,1000,1,2,1,1000,4185.7,8232.1
3,1000,3,3,6,1000,25482,1484.9
3,1000,100,6,3,1000,23443,2061.2
3,10000,2,6,6,1000,8110.5,36233
3,2,100,3,3,1000,535.88,100.47
1,1000,10,2,1,100,9850.3,1090.1
1,2,1,2,3,100,4258.5,4.6938
3,2,2,1,12,1000,8168.4,9.2127
3,2,1,3,3,100,10301,6.2196
1,10,2,1,6,100,11948,8.5266
1,1000,100,1,12,100,16292,583.63
3,10000,2,1,12,1000,6637.1,39212
1,10000,1,1,1,10,4631.6,19747
3,100,2,2,1,1000,8598.7,369.51
3,1000,3,6,3,100,15189,3452.3
1,1000,10,3,6,10,16842,596.15
1,10000,1,3,12,100,15671,5539.5
1,2,100,3,6,1000,184.19,101.13
3,100,100,3,3,10,14292,226.47
1,1000,2,6,1,10,9857.3,1076
3,1,10,3,3,1000,2707.5,10.601
3,10,10,1,6,100,14167,21.348
1,2,2,2,6,1000,3688.9,5.2892
3,2,100,2,3,10,567.19,100.41
3,10,100,6,12,100,2770.3,101.23
3,100,100,1,3,1000,13021,252.03
1,10,1,2,1,10,10796,9.4223
3,100,100,2,6,10,16066,197.37
3,10000,1,6,1,1000,4565.4,45644
1,1,3,1,6,1000,1574.6,6.1561
3,10000,1,1,12,1000,6389.8,42442
3,2,3,2,12,1000,7882.8,7.65
3,1,100,6,12,1000,302.5,100.35
3,1000,3,3,12,10,30469,1842.2
3,2,2,1,3,1000,8929.1,6.8013
3,10,2,2,3,1000,15291,22.017
1,100,2,1,3,1000,12068,84.045
1,10000,3,1,12,100,24820,4775.4
1,100,10,1,6,10,14436,72.385
1,2,10,1,3,100,1776.2,10.956
1,1000,10,6,12,1000,19672,509.83
3,100,2,2,6,1000,14294,238.94
1,10000,2,2,3,1000,10133,10884
1,10,100,6,6,1000,895.62,100.84
3,1000,2,2,1,1000,4168.3,8191.1
1,2,1,1,1,10,4024.2,4.9752
3,1000,2,2,3,1000,14609,2648.7
1,10000,2,6,6,10,26797,3672.4
1,1,100,6,12,1000,91.647,100.5
3,10000,10,2,1,10,5367.4,38896
1,10,2,1,6,1000,11642,9.7487
3,1000,1,6,3,1000,16539,2653.7
3,1000,1,6,12,100,21353,3734.2
1,1,2,3,3,1000,2298.9,4.3585
3,10,100,3,12,100,2848.4,101.11
1,10,10,2,3,100,8407.6,11.927
3,1,3,2,6,1000,5090.1,5.9734
1,100,1,3,3,10,12212,89.609
1,100,2,2,6,1000,17755,63.241
1,2,3,2,12,1000,3082.2,6.1445
3,100,100,1,3,10,12554,249.77
3,1,1,2,3,10,6488.7,4.8038
1,10000,2,1,12,1000,23922,5618.9
3,2,2,6,12,1000,8996.9,6.8026
3,10,10,1,12,100,14364,21.79
1,10000,2,3,12,10,16140,5648.8
3,10000,2,2,3,1000,7830.2,35420
3,2,2,1,6,100,8830.3,8.3594
3,100,2,3,3,1000,14463,240.85
3,100,10,2,6,1000,15788,236.1
3,1000,100,6,1,100,3157.1,13224
3,10,10,3,3,100,16589,19.298
3,100,2,3,3,100,14624,232.6
1,1,100,3,1,100,99.625,100.38
1,10,1,1,12,100,10754,9.2795
1,10000,3,2,6,10,30370,5047.4
3,2,2,1,12,10,8446.1,7.5077
3,100,2,1,12,100,13918,230.95
3,1,3,1,12,10,4621.1,6.4503
3,1,100,1,3,100,268.59,100.74
3,2,1,1,6,1000,9002.4,7.0587
3,10,3,6,1,10,10253,31.51
3,1,1,2,3,1000,6470.9,4.7764
3,1,100,1,6,1000,271.62,100.74
1,2,1,1,6,100,4100.6,4.8188
1,10,10,2,1,100,6743.1,16.725
1,1,10,3,3,1000,912,10.827
3,1,1,3,3,10,7379.9,4.1551
3,1,10,6,6,1000,2662.9,10.571
3,10000,2,3,1,100,6021,38824
1,1,100,3,12,100,72.75,101.46
1,100,3,2,3,10,14415,75.491
3,1,3,1,3,100,4918.1,6.1899
1,1,2,2,6,10,1923.9,5.1432
1,2,100,6,1,1000,211.31,100.54
3,2,100,2,6,1000,570,101.25
3,2,10,6,6,1000,5208.4,10.929
3,100,2,3,6,100,15707,223.69
3,2,2,6,3,10,9807.7,6.1893
3,1,2,6,1,1000,6437.5,4.7194
1,10000,3,6,3,1000,24602,3838.8
1,10000,2,2,6,1000,28764,3834
1,100,10,2,1,100,8651.7,123.16
3,1000,3,1,12,1000,19619,1853.9
3,100,10,3,1,10,9954.8,317.04
3,10000,1,2,6,100,10425,23302
3,1000,2,6,12,10,29900,2527.7
1,1000,3,3,3,100,16392,654.63
1,2,1,2,6,10,4166.2,4.6842
3,10000,1,3,3,100,6975.1,36668
1,10000,10,2,12,1000,30330,3231.1
1,100,3,3,3,100,12454,80.868
3,1,3,3,12,10,5415.9,5.4968
1,10000,10,1,1,10,4639.9,19083
3,2,10,6,1,1000,4918,12.01
3,100,3,2,6,1000,15318,237.49
3,1,100,3,3,1000,273.71,100.35
1,2,10,2,3,1000,1850,10.912
1,1000,1,3,12,10,15225,655.6
1,1,10,6,6,10,890.75,10.763
3,10000,2,6,6,100,7977.6,39887
1,100,10,6,12,100,15917,65.319
1,1,10,2,3,10,869.24,10.879
3,2,10,2,3,1000,5230.4,11.161
3,10,2,3,6,100,18617,17.469
1,2,3,1,1,1000,3000.6,6.8904
3,2,2,3,12,10,9100.4,6.8601
3,10,3,2,3,100,16343,20.41
1,10000,2,3,6,10,15816,5350.4
1,2,2,1,12,1000,3344.7,5.6994
3,10,10,6,3,1000,16524,19.721
3,1000,100,1,12,10,19440,1793.8
1,100,1,2,3,1000,13954,71.676
3,1000,2,6,6,10,25300,1974.8
3,2,100,1,1,10,557.71,100.49
3,2,1,6,12,10,8745.1,6.7162
3,10,10,2,12,1000,16174,21.096
1,1,3,2,6,1000,1599.6,6.1652
3,1,100,2,3,100,255.19,100.31
1,10000,10,2,1,100,4123.5,23569
3,10,1,6,3,1000,15261,22.212
1,10,3,3,3,10,11488,8.8931
1,1000,10,2,3,10,17376,636.19
3,1000,10,1,6,1000,20160,2127.8
3,1,2,1,12,10,5300.6,5.8474
1,1,10,6,1,10,865.76,20.952
3,100,1,3,3,100,12925,250.68
3,1000,2,3,12,100,24009,1934.2
3,2,100,6,6,100,544.94,100.67
3,100,1,6,12,1000,18977,191.05
3,10,100,6,1,10,2738.7,103.97
1,10,3,3,3,1000,11102,8.8929
1,100,2,3,1,1000,8625.1,118.07
3,100,1,2,3,100,12189,274.84
1,10,100,1,12,10,954.69,100.55
1,2,3,2,1,1000,3539.2,5.6573
1,2,3,2,1,100,3171.1,5.8898
3,2,3,1,6,1000,8349.3,7.7424
1,100,100,3,6,10,8790.9,115.08
1,1,1,1,6,1000,2260.8,4.5484
3,10000,2,1,3,10,6045.4,41076
3,10000,10,2,12,100,14445,19113
3,10,2,1,6,1000,15381,21.69
1,1,100,6,6,1000,78.75,102.09
1,10,2,6,6,100,11448,8.8574
3,100,10,3,3,100,15294,205.26
3,1,1,1,12,100,5479.2,5.5404
1,1,3,2,12,10,1646.8,6.1045
1,1000,100,3,3,10,15950,622.96
1,10000,3,1,6,1000,23780,6111.8
3,10,10,2,1,10,9781.2,33.888
1,2,100,3,1,100,190.06,100.43
1,10,3,6,3,100,11375,9.2258
3,10,100,1,12,100,2720.1,101.51
3,1,3,1,1,1000,4822.6,6.2969
3,1,100,6,1,100,268.71,100.4
3,10000,2,3,6,1000,11105,30305
3,1000,10,1,12,10,21289,2020.8
3,1000,3,6,3,1000,23126,1911.3
1,1000,10,2,12,10,20045,574.9
3,10,3,3,1,10,10279,32.304
3,1000,3,3,12,1000,27051,1468.7
1,1,3,2,1,1000,1778.3,5.8025
1,10000,1,1,3,1000,20448,6237.6
1,1000,3,1,3,10,15091,693.63
3,10000,1,6,3,10,6113.5,34340
3,10000,2,1,6,1000,6931.9,38349
1,2,2,3,1,10,4005,4.9936
1,10000,100,3,6,10,15938,5080.3
1,100,2,6,6,100,14124,78.504
1,10,3,3,12,1000,10712,9.1431
3,10,1,3,3,1000,16256,20.179
3,10000,3,1,3,1000,6666.1,39746
3,10,10,1,1,10,8880.3,34.592
3,100,2,6,12,10,19723,183.57
3,1,100,1,1,10,270.69,100.4
1,10,10,2,3,1000,8248.2,12.2
3,10000,1,6,12,100,7685.7,33113
1,10000,2,3,3,100,18572,5270
1,10,1,2,3,10,13232,7.9853
1,1,1,2,3,100,2146.1,4.538
1,100,1,3,12,1000,13450,79.929
3,1,1,6,3,1000,6838.8,4.3409
1,1000,2,2,1,100,9296.2,1192.6
1,1,10,2,12,10,949.81,10.91
3,100,3,6,3,100,15108,218.63
3,1000,3,2,6,100,23193,1677
1,10,10,6,6,1000,7602.9,14.348
3,2,10,6,1,10,5071.8,11.794
3,100,2,3,12,1000,17971,193.83
1,10,2,3,12,1000,11916,8.669
1,1000,100,3,12,1000,16456,581.89
3,1000,2,2,6,10,22851,1542.8
1,2,10,6,1,1000,1795.8,11.074
3,1000,2,6,6,100,25884,1765.3
3,1000,2,2,12,1000,29392,1407.5
1,2,2,1,1,1000,3620.8,5.6302
3,100,10,3,12,100,20093,185.04
3,1000,2,6,12,100,32836,1837.9
1,10,3,2,6,1000,11785,9.6342
3,1,10,3,6,1000,2717.1,10.636
3,2,1,3,12,1000,8884.8,6.651
1,10,2,3,3,10,12416,8.1344
3,100,10,6,1,10,9831.8,322.92
1,100,100,2,6,10,9181.2,113.32
3,1,2,2,6,100,5566.4,5.4165
1,1,3,6,12,1000,1943.6,5.1408
1,2,1,3,1,1000,4710.1,4.2084
1,2,10,2,1,10,1803.8,11.011
1,10,10,1,3,10,7597.6,13.388
3,10,1,6,12,1000,16052,21.604
