Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-
3,10,1,1,1.00E+05,1.00E+05,103.19,2803.1
3,10,3,60,1.00E+07,1000,14350,18.105
3,100,9,60,1.00E+07,1.00E+05,35542,75.57
3,10,2,1,1.00E+06,1.00E+05,4654.2,622.11
3,100,6,10,1.00E+05,1000,37747,66.468
3,100,3,120,1.00E+06,1.00E+05,37865,67.311
3,10,3,1,1.00E+06,1.00E+05,15735,17.741
1,10000,2,300,1.00E+07,1000,5818.5,13204
3,1000,6,300,1.00E+06,1000,1.30E+05,181.98
3,1000,18,300,1.00E+07,1000,1.14E+05,356.43
1,1000,12,300,1.00E+07,1.00E+05,59585,142.25
1,10,18,120,2.00E+06,1.00E+05,34893,2.1964
1,10,1,120,2.00E+06,1000,25113,3.6288
3,10000,1,300,1.00E+05,1000,6361.5,26453
3,10000,1,1,1.00E+06,10000,8338.7,16911
3,1000,15,300,1.00E+05,1000,1.14E+05,214.16
3,100,18,300,2.00E+06,1.00E+05,37679,66.129
1,10000,12,60,1.00E+07,1.00E+05,1.55E+05,494.34
1,1000,2,300,2.00E+06,1.00E+05,488.62,8891.5
3,1000,3,300,2.00E+06,10000,1.31E+05,200.07
3,100,2,120,1.00E+07,1000,23051,155.54
1,10,12,300,1.00E+06,1000,38290,2.1807
1,1000,15,1,1.00E+05,1.00E+05,64846,122.04
3,100,6,1,2.00E+06,10000,37537,64.144
1,10,6,60,1.00E+07,10000,35763,2.0853
3,100,1,300,2.00E+06,10000,802.24,3670.1
3,100,18,1,1.00E+07,1.00E+05,32299,198.28
1,100,15,300,2.00E+06,10000,20245,42.422
1,10,3,300,1.00E+05,1000,36512,2
3,10,6,1,1.00E+07,1.00E+05,15296,19.394
3,10,9,10,1.00E+06,1.00E+05,16260,18.282
1,10000,15,60,2.00E+06,1.00E+05,1.55E+05,410.48
3,10,9,120,1.00E+06,1.00E+05,16256,16.217
1,100,3,300,2.00E+06,1.00E+05,38146,19.421
3,10,15,120,2.00E+06,1000,10770,22.599
3,10000,12,300,2.00E+06,1000,2.13E+05,1098.3
