Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-
3,1000,1,300,1.00E+07,10000,740.94,25769
3,10,3,300,1.00E+07,1000,14453,18.489
1,100,12,1,1.00E+06,1000,39571,20.561
3,1000,12,1,1.00E+07,1000,1.11E+05,290.06
3,10,18,60,1.00E+07,10000,10841,28.678
3,100,6,1,1.00E+05,1.00E+05,40085,64.693
3,100,12,1,1.00E+05,1000,40990,67.122
3,100,9,300,1.00E+05,1000,38920,62.082
1,1000,6,10,1.00E+07,10000,74109,113.83
1,1000,9,120,2.00E+06,1.00E+05,73395,96.241
3,100,15,10,1.00E+05,10000,38680,64.918
3,10,18,300,1.00E+05,1000,10631,22.62
1,100,12,1,2.00E+06,10000,38065,21.226
1,10000,18,10,2.00E+06,1.00E+05,1.56E+05,432.2
3,10000,18,10,1.00E+05,1.00E+05,2.07E+05,1120.2
1,100,12,10,1.00E+05,1000,39081,19.529
1,10000,9,60,1.00E+06,1000,1.43E+05,361.72
3,10000,6,1,2.00E+06,10000,1.99E+05,1002.5
1,1000,18,60,1.00E+06,1.00E+05,62983,118.67
3,1000,9,10,1.00E+07,1.00E+05,1.31E+05,206.83
1,1000,6,300,2.00E+06,10000,74647,101.54
1,100,3,120,1.00E+05,1000,37417,20.144
3,10,1,10,2.00E+06,1000,6455.8,41.026
3,100,9,10,1.00E+05,1000,37634,66.877
1,100,15,10,1.00E+06,1000,39294,19.485
1,1000,3,1,1.00E+05,1000,73899,101.54
3,100,18,120,1.00E+05,1.00E+05,38390,64.297
1,10,3,120,1.00E+05,1000,37948,2.0216
1,100,15,10,1.00E+06,10000,40225,19.731
1,10000,2,120,1.00E+05,1000,5563.2,13373
3,10,2,1,1.00E+07,10000,7598.4,85.542
3,10000,3,10,1.00E+07,1000,2.02E+05,1081.7
1,10000,6,120,1.00E+06,10000,1.38E+05,378.71
1,10000,18,300,2.00E+06,1.00E+05,1.57E+05,452.54
1,10000,6,1,2.00E+06,10000,1.11E+05,319.56
3,1000,9,1,2.00E+06,10000,1.26E+05,188.09
1,10,3,60,2.00E+06,1.00E+05,37759,2.0458
3,10000,3,120,1.00E+07,10000,2.06E+05,1067.2
3,10000,9,10,1.00E+05,1.00E+05,2.07E+05,1056.3
3,100,12,10,1.00E+06,10000,40208,63.022
3,100,2,60,2.00E+06,1.00E+05,11236,8032
1,1000,12,60,2.00E+06,1000,62138,123.46
1,1000,15,300,1.00E+05,10000,61878,126.17
3,1000,12,60,1.00E+06,1000,1.29E+05,176.14
1,100,3,60,1.00E+06,1000,40022,19.42
1,10000,9,10,1.00E+05,1000,1.61E+05,364.84
3,10000,1,300,1.00E+07,10000,9100.3,17138
3,1000,1,60,2.00E+06,1000,6931.2,3909.5
3,100,12,120,1.00E+07,10000,38931,85.022
1,100,15,1,1.00E+06,10000,39509,17.893
1,100,15,300,2.00E+06,1.00E+05,19656,41.747
3,100,18,300,1.00E+06,1.00E+05,39892,66.527
1,10,15,120,2.00E+06,1000,36991,2.2497
3,1000,3,300,2.00E+06,10000,1.31E+05,200.07
3,10000,18,300,2.00E+06,10000,2.32E+05,1213.6
1,100,18,300,1.00E+06,1.00E+05,20415,40.976
1,10,12,60,1.00E+06,10000,38399,2.1153
3,10,2,60,1.00E+06,10000,7747.5,76.219
3,1000,15,60,1.00E+07,1000,99977,349.62
1,100,6,300,1.00E+07,1.00E+05,37473,23.617
1,10,1,1,1.00E+06,1000,12273,5.1952
1,1000,3,300,1.00E+06,10000,78027,101.04
1,1000,3,10,1.00E+06,1000,73697,99.414
1,100,12,1,1.00E+07,1.00E+05,32279,29.928
3,10000,3,1,1.00E+05,10000,2.08E+05,1152.1
3,1000,12,60,1.00E+05,1000,1.25E+05,175.73
1,10,1,1,2.00E+06,1000,12024,5.2935
1,100,3,300,1.00E+07,1.00E+05,37574,19.146
3,1000,2,60,1.00E+07,1.00E+05,1376.6,10101
1,10000,6,300,2.00E+06,1000,1.31E+05,300.5
3,100,12,300,1.00E+07,1000,32353,96.183
3,10,1,120,2.00E+06,10000,905.53,302.06
3,10,1,120,1.00E+06,1.00E+05,103.76,2873.8
1,10,3,1,1.00E+06,1.00E+05,36563,2.0216
3,10,18,60,2.00E+06,1000,11400,22.636
3,1000,2,60,2.00E+06,1000,63501,1054.9
1,10000,9,300,2.00E+06,1000,1.54E+05,397.37
3,1000,6,1,2.00E+06,1000,1.19E+05,204.58
3,100,2,10,1.00E+06,1000,25320,136.11
1,10000,9,300,1.00E+07,1000,1.31E+05,401.51
