Spout_wait,Spliters,Counters,Throughput+,Latency-
4,4,2,12203,248.93
1000,4,1,3008.9,955.96
1,5,11,17640,200.79
4,4,8,17659,184.96
2,1,7,12766,255.09
2,1,16,14072,225.86
1,4,4,14204,250.52
6,2,18,17707,202.68
1,4,12,18493,194.98
10000,2,13,561.06,6205.9
100,1,13,15583,223.3
9,6,18,22063,161.93
1000,3,17,3036.7,798.57
100,6,1,9491.4,342.07
2,5,12,17881,182.27
6,2,6,14991,214.92
1000,3,6,3072.2,791.1
7,6,6,16851,192.84
2,6,9,18191,198.56
1,5,3,13665,247.65
6,1,15,15014,207.14
2,3,2,12453,274.3
5,5,18,21489,165.71
1000,5,14,3115.9,815.55
100,2,12,17963,178.49
4,2,6,14720,224.19
1,4,9,15607,205.96
9,6,15,21237,150.5
2,3,5,15768,229.09
3,2,9,15911,219.19
9,4,18,21112,170.49
6,1,18,14273,230.71
7,6,3,15411,203.24
1000,3,5,3100.2,801.39
1000,1,3,2969.8,923.39
8,4,13,19675,192.49
6,5,3,15659,207.25
7,5,2,13210,260.7
9,2,1,9119.2,343.7
2,1,15,13883,240.04
4,5,13,19578,194.42
1,1,3,11601,286.42
1000,5,12,3404.9,747.75
9,4,3,15361,212.77
6,5,6,15530,209.63
6,6,10,19108,179.76
8,5,16,19439,187.92
10000,1,17,452,6381.3
3,5,10,18636,168.4
10000,2,8,470.94,6694.7
10000,2,15,600.53,6012.5
1000,4,9,3221.8,770.14
100,4,17,20325,150.78
8,5,1,9101.3,362.29
7,6,14,19884,187.56
6,2,1,9114,348.7
3,5,9,17888,203.63
6,3,13,19780,173.96
3,2,10,17240,186.49
7,6,9,18573,185.3
2,6,6,16530,204.54
3,6,5,16059,214.64
1,5,15,19350,217.33
9,3,11,19562,171.72
8,2,1,9215.1,350.13
4,5,11,18227,191.82
5,5,11,19349,194.77
4,2,8,16881,207.97
10000,1,11,288.56,7908.9
1000,4,15,3032.4,806.81
1,1,13,12596,260.77
3,6,7,16084,221.76
6,6,16,21221,171.2
4,2,9,16004,202.22
10000,2,2,488.69,7129.9
9,6,5,16678,186.04
100,6,11,19693,161.26
6,4,18,20106,174.8
5,2,5,15612,217.24
8,3,12,20028,192.44
9,2,2,13621,240.8
1,6,17,20024,176.57
9,3,12,20720,183.96
9,3,4,15909,219.19
7,6,17,22171,171.01
8,5,8,17647,194.17
9,3,18,21148,164.47
7,5,9,17917,177.54
100,4,3,14542,210.82
7,1,2,12715,254.45
1,3,6,14644,240.27
100,1,3,12533,246.22
2,5,2,12244,251.8
7,2,16,20669,179.62
4,5,3,15110,230.85
3,1,16,12693,247.98
10,3,2,12344,243.08
8,4,3,15841,219.31
4,2,7,16783,211.13
3,4,7,16355,209.23
6,1,16,14237,236.34
100,1,4,12321,252.99
4,6,1,9039.4,344.91
6,2,14,18113,183.38
3,4,10,19287,194.14
8,3,16,19473,162.89
1000,2,5,2934.9,837.33
3,2,13,17653,185.06
3,6,15,19391,182.76
4,4,9,17973,201.85
10,1,11,16423,190.95
4,1,1,8823.4,383.41
9,5,4,16427,201.43
10,5,8,18144,183.74
9,5,3,15596,201.36
8,2,15,17962,176.82
6,6,12,20038,168.69
100,5,6,17259,193.78
7,5,18,21285,169.17
100,5,8,18330,196.8
100,4,15,20055,173.45
6,5,4,15472,217.54
1,2,4,14253,247.47
7,5,13,20090,179.74
7,2,7,16165,214.51
7,4,17,21406,166.54
10,1,15,14279,222.97
1000,5,16,3099.8,787.33
100,1,15,15287,213.8
5,4,15,20414,183.81
3,3,13,19845,176.05
10,1,10,14225,221.94
