Spout_wait,Spliters,Counters,Throughput+,Latency-
3,2,6,9099.8,321.72
4,5,16,10253,259.36
9,1,15,5112,544.7
5,1,16,7109.5,384.78
1000,2,11,2809.2,989.08
10,5,2,7219.1,372.5
10000,1,13,299.25,8308.3
6,6,9,10324,272.49
4,5,8,10373,261.83
3,6,16,10578,256.17
10,3,10,7370.8,359.27
60000,2,11,188,48245
1,1,3,6892.6,372.64
4,2,4,8226,325.08
9,5,13,7340.5,378.22
10000,2,7,312.44,8459.8
60000,1,6,138.86,41549
1,6,7,9267.4,278.68
2,6,3,9383.1,288.03
3,1,11,7784.1,361.09
1000,2,3,2705.5,1055.2
9,4,1,8110.7,337.94
4,3,8,9549.2,264.45
1000,2,7,2669.3,1001.1
4,6,4,10010,279.26
6,4,9,9934.4,284.33
5,1,4,6836.2,420.68
10000,3,9,327.88,8574.1
8,4,12,7065.2,381.96
10,1,3,5545.9,519.78
10000,6,7,352.4,7190.7
100,4,12,7502.6,377.41
7,6,16,7196.6,363.6
5,4,1,11014,271.8
2,2,14,8935.4,296.31
1000,2,18,2446.2,1076.1
10000,4,12,334.06,7449.5
3,5,16,10465,264.47
6,3,1,11224,264.8
2,1,16,6403.8,403.02
7,2,8,7328.9,383.54
8,4,14,7224.8,366.85
10000,3,13,330.44,8416.9
10000,5,7,324.56,7662.3
100,5,5,7124.6,406.98
8,4,1,8000.2,362.46
2,6,2,10446,287.98
60000,4,17,235.5,36860
9,6,3,7033.1,400.69
7,2,9,7558.7,354.59
