Spout_wait,Spliters,Counters,Throughput+,Latency-
7,3,6,8394.2,336.58
6,6,10,10840,264.19
4,1,9,6948.2,356.86
3,1,4,7133,398.76
6,2,13,8194.6,305.47
2,5,7,9593.7,281.05
6,2,15,9447.6,294.77
1000,3,4,2650.6,982.38
5,1,3,7380.9,404.3
6,3,2,11026,269.94
8,4,10,7578.6,355.99
4,1,7,7383.9,404.74
7,4,3,8305.5,346.67
5,2,14,8740.4,305.11
8,3,14,7201.4,368.14
10000,6,2,368.47,7717
6,3,6,9923.7,274.52
1,3,12,9966.8,272.83
10000,6,6,391.69,6962.4
60000,2,10,181.8,55522
7,5,16,6954.4,380.6
7,4,1,8952.6,318.18
9,6,3,7033.1,400.69
1000,2,3,2705.5,1055.2
3,6,17,10359,258.59
7,4,13,8379.3,337.84
7,2,9,7558.7,354.59
1000,5,13,2579.3,965.29
4,3,6,10230,302.15
10,3,18,7902,369.69
3,2,1,8315.9,326.32
2,1,5,7598.4,357
3,6,9,10024,281.35
1000,1,6,2534.9,1126.5
1,5,1,9549.3,273.54
6,3,11,10323,282.02
8,6,2,7525.2,386.96
5,6,3,10128,277.92
4,2,15,9460.9,302.46
5,2,11,9060.4,313.2
6,5,17,10582,263.96
2,1,12,7380.2,393.2
2,5,4,9311.9,287.58
2,5,6,9941.1,285.15
2,2,13,9511.7,307.6
2,3,13,10386,272.9
6,5,10,9881.7,275.11
1000,6,2,2809.9,958.99
6,3,10,10389,273.26
10000,1,13,299.25,8308.3
