Spout_wait,Spliters,Counters,Throughput+,Latency-
2,6,3,9383.1,288.03
1000,3,4,2650.6,982.38
5,5,15,10726,272.57
10000,6,14,383.38,6956.1
1000,5,6,2790.6,967.65
1000,4,7,2656.2,938.07
6,2,12,8913.2,299.89
5,1,15,7959.8,360.94
10000,5,3,370.94,7864.5
3,3,15,10087,263.82
4,4,16,10732,269.86
1,2,9,9224.8,310.57
60000,5,17,153.8,46575
3,1,9,8392.1,359.25
3,3,12,9665.7,260.23
4,5,14,10518,272.1
1000,6,10,2750.5,942.83
1000,2,11,2809.2,989.08
7,1,8,7757.4,382.54
10000,4,3,349.38,7842.4
60000,4,18,172.8,35972
1000,5,8,2642.4,951.19
1,2,15,8523.1,309.71
10000,6,3,353.38,7717.7
5,2,9,9351.5,296.93
2,2,18,8596.1,318.52
6,6,8,10237,271.64
7,6,3,7332.6,377.44
10000,6,10,389.75,6681.7
1000,2,17,2617.2,978.96
1000,1,8,2473.2,1051.3
1000,5,2,2816.8,943.22
4,1,6,7195.4,378.7
100,2,2,6929.5,425.4
10,3,5,7139.2,391.28
1000,3,5,2785,988.62
10000,1,3,312.44,8763.2
100,1,18,5255.2,522.02
8,5,5,6666.4,394.88
4,1,18,7305.1,368.99
10000,3,4,350.25,8333.8
7,1,14,7651.6,381.9
100,3,3,7232.2,391.63
5,2,4,7633.1,328.1
3,4,14,10158,264.51
60000,6,18,167.86,34860
9,6,9,7637.6,384.38
1,1,15,7686.8,384.66
100,4,14,6689.1,383.52
4,3,13,10126,276.57
