F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
0,1,0,1,1,0,0,1,1,30,60,5,1,8,124.004
0,1,0,1,1,1,0,0,1,70,80,6,2,12,175.144
1,1,1,0,0,0,0,0,1,55,35,2,6,6,112.957
0,1,0,0,1,1,0,0,1,60,45,6,8,7,167.353
1,1,1,1,0,0,0,0,1,70,30,6,5,5,115.688
0,1,0,1,1,0,0,1,1,85,85,3,8,30,732.601
0,1,0,0,1,1,0,0,1,20,80,3,2,34,349.143
1,1,0,1,0,0,1,0,1,15,80,0,6,29,575.315
1,1,0,1,0,1,0,0,1,5,90,2,2,501,5554.699
1,1,0,0,0,0,0,1,1,50,45,8,7,4,177.849
1,1,0,0,0,1,0,0,1,55,55,0,2,19,142.96
1,1,0,0,0,0,1,0,1,70,90,7,5,4,142.179
1,1,0,0,0,1,0,0,1,65,65,5,4,7,150.218
1,1,1,1,0,0,0,0,1,65,90,8,8,5,159.898
1,1,0,1,0,0,0,1,1,35,75,3,4,6,131.55
0,1,0,0,1,0,1,0,1,85,90,7,3,4,88.855
1,1,0,1,0,1,0,0,1,25,85,8,5,10,285.402
1,1,0,1,0,0,1,0,1,65,70,7,1,6,156.803
0,1,0,1,1,0,1,0,1,80,10,6,6,4,120.186
1,1,0,1,0,0,0,1,1,10,85,4,4,38,945.893
0,1,0,1,1,0,1,0,1,80,20,6,8,4,135.779
0,1,0,0,1,0,0,1,1,60,75,3,1,6,64.96599999
0,1,0,0,1,1,0,0,1,70,75,4,5,9,140.415
1,1,0,1,0,0,0,1,1,20,75,0,2,41,384.421
0,1,0,1,1,1,0,0,1,70,85,5,0,25,245.357
1,1,0,0,0,0,0,1,1,75,25,0,2,7,72.651
0,1,0,1,1,1,0,0,1,90,50,2,0,28,239.839
0,1,0,0,1,0,0,1,1,45,75,4,2,5,70.978
0,1,0,1,1,0,0,1,1,70,60,7,8,5,173.973
0,1,0,0,1,0,1,0,1,75,45,7,8,4,132.475
1,1,0,1,0,0,1,0,1,25,85,7,2,9,247.089
1,1,0,0,0,0,1,0,1,75,90,7,8,4,176.057
1,1,0,1,0,0,1,0,1,55,45,8,3,5,165.215
